Composition = 65% Dunite, 35% Water
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
4.74,13.6,1.094715335584333
4.74,13.8,1.1848000061156418
4.74,14.0,1.2757236740824425
4.74,14.2,1.3678171984818916
4.74,14.4,1.4613557382996298
4.74,14.6,1.5564377988697335
4.74,14.8,1.6530174976829124
4.74,15.0,1.7510428465391248
4.82,0.2,-12.05541179862059
4.82,0.4,-11.853035289291517
4.82,0.6,-11.650603382874593
4.82,0.8,-11.448113334650028
4.82,1.0,-11.245562903827791
4.82,1.2,-11.042949219960297
4.82,1.4,-10.840269392694461
4.82,1.6,-10.63752047206902
4.82,1.8,-10.434699021220718
4.82,2.0,-10.231801483312145
4.82,2.2,-10.028823902430133
4.82,2.4,-9.82576181977371
4.82,2.6,-9.622610862076614
4.82,2.8,-9.41936614658815
4.82,3.0,-9.216022183558488
4.82,3.2,-9.01257305130572
4.82,3.4,-8.809012215182216
4.82,3.6,-8.605332581097178
4.82,3.8,-8.401526303575917
4.82,4.0,-8.197584745575421
4.82,4.2,-7.993498411616577
4.82,4.4,-7.789255941396305
4.82,4.6,-7.584845946380099
4.82,4.8,-7.380255321700128
4.82,5.0,-7.175469428905306
4.82,5.2,-6.970471637582791
4.82,5.4,-6.765243216172554
4.82,5.6,-6.559763447237419
4.82,5.8,-6.354008609865473
4.82,6.0,-6.147951079560612
4.82,6.2,-5.941560938304029
4.82,6.4,-5.7348045341765355
4.82,6.6,-5.527644136581062
4.82,6.8,-5.320037813479132
4.82,7.0,-5.111939792497991
4.82,7.2,-4.903299327626926
4.82,7.4,-4.694062052687589
4.82,7.6,-4.484180494001733
4.82,7.8,-4.273606796649081
4.82,8.0,-4.06229898581822
4.82,8.2,-3.850234759271712
4.82,8.4,-3.6374090205931418
4.82,8.6,-3.423847938034872
4.82,8.8,-3.2096036609253797
4.82,9.0,-2.9947812210357143
4.82,9.2,-2.779528940297084
4.82,9.4,-2.5640501838349556
4.82,9.6,-2.3486063682759815
4.82,9.8,-2.1335323830517994
4.82,10.0,-1.919264507332183
4.82,10.2,-1.706371413370347
4.82,10.4,-1.4955829142289239
4.82,10.6,-1.2877619268226834
4.82,10.8,-1.0837270639868084
4.82,11.0,-0.8838118633312885
4.82,11.2,-0.6873429660182625
4.82,11.4,-0.4923559089416931
4.82,11.6,-0.29593565157953233
4.82,11.8,-0.09622103919269356
4.82,12.0,0.10225987261319522
4.82,12.2,0.2866922287511539
4.82,12.4,0.44694133669034714
4.82,12.6,0.5808171407934694
4.82,12.8,0.697141081590749
4.82,13.0,0.8015597527912401
4.82,13.2,0.8996095217431721
4.82,13.4,0.994121282011946
4.82,13.6,1.0868943557103694
4.82,13.8,1.179066082866599
4.82,14.0,1.2714692050935419
4.82,14.2,1.3646178326195093
4.82,14.4,1.4589023759863697
4.82,14.6,1.5545065288215008
4.82,14.8,1.6515049779559685
4.82,15.0,1.7498774499482057
4.9,0.2,-12.17466370386783
4.9,0.4,-11.959667719523209
4.9,0.6,-11.757413166677958
4.9,0.8,-11.555103853163898
4.9,1.0,-11.352737579923378
4.9,1.2,-11.15031168352339
4.9,1.4,-10.947823485538494
4.9,1.6,-10.745270184173723
4.9,1.8,-10.542648724434152
4.9,2.0,-10.339955761247186
4.9,2.2,-10.13718767826446
4.9,2.4,-9.934340669555363
4.9,2.6,-9.731410327591083
4.9,2.8,-9.528392361015934
4.9,3.0,-9.325281619870104
4.9,3.2,-9.122072837126318
4.9,3.4,-8.918759965795306
4.9,3.6,-8.7153366114738
4.9,3.8,-8.511795702542928
4.9,4.0,-8.30812935682444
4.9,4.2,-8.104329099734606
4.9,4.4,-7.9003846091561725
4.9,4.6,-7.6962856391441425
4.9,4.8,-7.4920206194577466
4.9,5.0,-7.287576495952429
4.9,5.2,-7.0829385411181836
4.9,5.4,-6.87809005896536
4.9,5.6,-6.673012742896906
4.9,5.8,-6.467685746281172
4.9,6.0,-6.2620853057642725
4.9,6.2,-6.0561838607470015
4.9,6.4,-5.849952130608401
4.9,6.6,-5.643356291161777
4.9,6.8,-5.436358217631715
4.9,7.0,-5.22891568953604
4.9,7.2,-5.020980782217617
4.9,7.4,-4.812501780465215
4.9,7.6,-4.603428336453985
4.9,7.8,-4.39370853400354
4.9,8.0,-4.183293318095172
4.9,8.2,-3.97213832901493
4.9,8.4,-3.760210525521075
4.9,8.6,-3.547506708235755
4.9,8.8,-3.334039448824298
4.9,9.0,-3.119869892254471
4.9,9.2,-2.9050935779616136
4.9,9.4,-2.6898565011894573
4.9,9.6,-2.4743541775821862
4.9,9.8,-2.2588540596668025
4.9,10.0,-2.043703723828415
4.9,10.2,-1.8293464300409588
4.9,10.4,-1.6163603290503155
4.9,10.6,-1.4054978432008955
4.9,10.8,-1.1976391070096444
4.9,11.0,-0.9935121330292561
4.9,11.2,-0.7932743683217528
4.9,11.4,-0.5960602611352981
4.9,11.6,-0.3998880266642708
4.9,11.8,-0.2023074523192233
4.9,12.0,-0.002918064844238567
4.9,12.2,0.19198295151912237
4.9,12.4,0.37085522646625624
4.9,12.6,0.5251680468977823
4.9,12.8,0.6576964948643093
4.9,13.0,0.7737493546678604
4.9,13.2,0.8799092325075919
4.9,13.4,0.9799086606802678
4.9,13.6,1.0765633809972828
4.9,13.8,1.1715417032021256
4.9,14.0,1.2659448731167717
4.9,14.2,1.3605234851902417
4.9,14.4,1.45582221171372
4.9,14.6,1.5521258120633052
4.9,14.8,1.6496394221160138
4.9,15.0,1.7484209208444994
4.98,0.4,-12.06496772886717
4.98,0.6,-11.862696419927783
4.98,0.8,-11.66057609662514
4.98,1.0,-11.458402395467639
4.98,1.2,-11.256172905571368
4.98,1.4,-11.053885117049091
4.98,1.6,-10.85153636716207
4.98,1.8,-10.649123891089866
4.98,2.0,-10.446644628200474
4.98,2.2,-10.24409521755643
4.98,2.4,-10.04147222073949
4.98,2.6,-9.838771503243214
4.98,2.8,-9.635989205021348
4.98,3.0,-9.433120531226352
4.98,3.2,-9.230160822021986
4.98,3.4,-9.027104479441588
4.98,3.6,-8.823945580909033
4.98,3.8,-8.620677786024464
4.98,4.0,-8.417294002555531
4.98,4.2,-8.213786509235714
4.98,4.4,-8.010146782437857
4.98,4.6,-7.806365256828627
4.98,4.8,-7.602431510252834
4.98,5.0,-7.398333827172129
4.98,5.2,-7.194059262698319
4.98,5.4,-6.989593122200937
4.98,5.6,-6.784919087200654
4.98,5.8,-6.580018876115224
4.98,6.0,-6.374871352609851
4.98,6.2,-6.169450829689919
4.98,6.4,-5.963732782567922
4.98,6.6,-5.757687142875843
4.98,6.8,-5.551279811555223
4.98,7.0,-5.3444726041916
4.98,7.2,-5.137223347401291
4.98,7.4,-4.929484841791756
4.98,7.6,-4.721205753773927
4.98,7.8,-4.512333377368832
4.98,8.0,-4.302813157059931
4.98,8.2,-4.09259042078824
4.98,8.4,-3.8816140748401105
4.98,8.6,-3.6698566289916164
4.98,8.8,-3.457306230500932
4.98,9.0,-3.243975081280273
4.98,9.2,-3.029904888461715
4.98,9.4,-2.8151936675505578
4.98,9.6,-2.599978238165781
4.98,9.8,-2.3844654537981564
4.98,10.0,-2.1689173872478436
4.98,10.2,-1.9536767668942536
4.98,10.4,-1.7391940742983454
4.98,10.6,-1.5260791747159126
4.98,10.8,-1.3151324770409154
4.98,11.0,-1.1071812042868507
4.98,11.2,-0.9028814801081704
4.98,11.4,-0.7022501564541785
4.98,11.6,-0.5042928025927559
4.98,11.8,-0.3070643584996981
4.98,12.0,-0.1086749463391069
4.98,12.2,0.08994599328691395
4.98,12.4,0.28175415142978777
4.98,12.6,0.4555493567901829
4.98,12.8,0.6062958846804969
4.98,13.0,0.737151037255419
4.98,13.2,0.8539377599574565
4.98,13.4,0.9612484590066175
4.98,13.6,1.0630158206935465
4.98,13.8,1.161690646294882
4.98,14.0,1.258754955851111
4.98,14.2,1.3552462614823715
4.98,14.4,1.451896510785114
4.98,14.6,1.549155935410999
4.98,14.8,1.647346774412719
4.98,15.0,1.7466218111170393
5.06,0.4,-12.169366561827944
5.06,0.6,-11.966170408747724
5.06,0.8,-11.76424576291757
5.06,1.0,-11.562271426104886
5.06,1.2,-11.360245545665336
5.06,1.4,-11.158165457120381
5.06,1.6,-10.956029065755287
5.06,1.8,-10.753833305560654
5.06,2.0,-10.551575635058136
5.06,2.2,-10.349253076029182
5.06,2.4,-10.146862276617947
5.06,2.6,-9.944399764806464
5.06,2.8,-9.741861559627315
5.06,3.0,-9.539243661770428
5.06,3.2,-9.33654153710872
5.06,3.4,-9.133750354453138
5.06,3.6,-8.93086453413654
5.06,3.8,-8.72787817003244
5.06,4.0,-8.524785195477998
5.06,4.2,-8.32157845098906
5.06,4.4,-8.118250468690725
5.06,4.6,-7.914792489637103
5.06,4.8,-7.71119524872297
5.06,5.0,-7.507448329423416
5.06,5.2,-7.303540129096791
5.06,5.4,-7.0994576898821515
5.06,5.6,-6.895186402052029
5.06,5.8,-6.69070995450487
5.06,6.0,-6.486010249822506
5.06,6.2,-6.281066548889309
5.06,6.4,-6.0758557262022785
5.06,6.6,-5.870351358469687
5.06,6.8,-5.664523761919089
5.06,7.0,-5.458339254021637
5.06,7.2,-5.2517599261980195
5.06,7.4,-5.044740804639317
5.06,7.6,-4.837231555167729
5.06,7.8,-4.629184884362425
5.06,8.0,-4.420544989886176
5.06,8.2,-4.211255562145863
5.06,8.4,-4.001262063865495
5.06,8.6,-3.790515409588216
5.06,8.8,-3.5789780953202386
5.06,9.0,-3.3666303461030727
5.06,9.2,-3.153466912354612
5.06,9.4,-2.939540238130374
5.06,9.6,-2.724938510694964
5.06,9.8,-2.5097951351942887
5.06,10.0,-2.294305094879221
5.06,10.2,-2.0787367694683563
5.06,10.4,-1.863449527371377
5.06,10.6,-1.6489123890849884
5.06,10.8,-1.4357403981836923
5.06,11.0,-1.224705329648979
5.06,11.2,-1.0166331418111714
5.06,11.4,-0.8120985736259582
5.06,11.6,-0.6109807948024898
5.06,11.8,-0.4121661325686991
5.06,12.0,-0.21383806234268307
5.06,12.2,-0.014844408341025437
5.06,12.4,0.18258385788993647
5.06,12.6,0.37055438411700165
5.06,12.8,0.5400279982994918
5.06,13.0,0.6885721830676097
5.06,13.2,0.8186314266580819
5.06,13.4,0.9360972139783502
5.06,13.6,1.045033874391377
5.06,13.8,1.148535455216278
5.06,14.0,1.2491766132014954
5.06,14.2,1.3482539716934976
5.06,14.4,1.4467451072191824
5.06,14.6,1.5453182633811293
5.06,14.8,1.6444454693344437
5.06,15.0,1.7443836156429977
5.14,0.6,-12.067330971176291
5.14,0.8,-11.865604647673651
5.14,1.0,-11.66383306600321
5.14,1.2,-11.462013816039878
5.14,1.4,-11.260144988442848
5.14,1.6,-11.058224468822736
5.14,1.8,-10.85624952252269
5.14,2.0,-10.65421763740189
5.14,2.2,-10.452126286891676
5.14,2.4,-10.249972309000443
5.14,2.6,-10.047752500232832
5.14,2.8,-9.845463374227212
5.14,3.0,-9.643101169563845
5.14,3.2,-9.440661853443668
5.14,3.4,-9.238140956391202
5.14,3.6,-9.035533608321387
5.14,3.8,-8.832834463272384
5.14,4.0,-8.630037885674742
5.14,4.2,-8.427137517865084
5.14,4.4,-8.224126521732089
5.14,4.6,-8.020997215497685
5.14,4.8,-7.817741181033103
5.14,5.0,-7.6143492463888895
5.14,5.2,-7.410810892496988
5.14,5.4,-7.20711477335427
5.14,5.6,-7.003247653683841
5.14,5.8,-6.799194880373145
5.14,6.0,-6.594940911640037
5.14,6.2,-6.390467507754224
5.14,6.4,-6.185754204118126
5.14,6.6,-5.980777891852968
5.14,6.8,-5.775512282456887
5.14,7.0,-5.5699278431095305
5.14,7.2,-5.363990610338096
5.14,7.4,-5.157661999672932
5.14,7.6,-4.950899027112663
5.14,7.8,-4.7436553555552905
5.14,8.0,-4.53587927674319
5.14,8.2,-4.327515385438447
5.14,8.4,-4.118506873936159
5.14,8.6,-3.908786319770926
5.14,8.8,-3.6983097573977086
5.14,9.0,-3.4870354367907033
5.14,9.2,-3.2749370807769997
5.14,9.4,-3.062019919872672
5.14,9.6,-2.848320977335068
5.14,9.8,-2.633918608298485
5.14,10.0,-2.418936491211773
5.14,10.2,-2.203579796364966
5.14,10.4,-1.9881175568974865
5.14,10.6,-1.7729102813218498
5.14,10.8,-1.5584433017228725
5.14,11.0,-1.3453607656519098
5.14,11.2,-1.1344373933913776
5.14,11.4,-0.9264104688169522
5.14,11.6,-0.7216812810733558
5.14,11.8,-0.5199261810464273
5.14,12.0,-0.319978448944466
5.14,12.2,-0.12040583887831616
5.14,12.4,0.07879854115056173
5.14,12.6,0.27386638966990356
5.14,12.8,0.45746613799808283
5.14,13.0,0.6235068096090168
5.14,13.2,0.7698353023646872
5.14,13.4,0.9000669751346764
5.14,13.6,1.0187316701927214
5.14,13.8,1.129633040328079
5.14,14.0,1.2355189342810242
5.14,14.2,1.3382436324701645
5.14,14.4,1.4394296012114485
5.14,14.6,1.5399404084810953
5.14,14.8,1.6404383094356425
5.14,15.0,1.7413668517461183
5.22,0.8,-11.965063149078727
5.22,1.0,-11.76349199607666
5.22,1.2,-11.561877603481218
5.22,1.4,-11.360218406067919
5.22,1.6,-11.158512176336524
5.22,1.8,-10.956756699878088
5.22,2.0,-10.754949500849895
5.22,2.2,-10.553088326993532
5.22,2.4,-10.351170295099639
5.22,2.6,-10.149192605213308
5.22,2.8,-9.947152087194816
5.22,3.0,-9.745045121317288
5.22,3.2,-9.542868325514826
5.22,3.4,-9.34061755301082
5.22,3.6,-9.138288485953849
5.22,3.8,-8.935876349133707
5.22,4.0,-8.73337598005463
5.22,4.2,-8.530781744915577
5.22,4.4,-8.328087384360648
5.22,4.6,-8.125286207338846
5.22,4.8,-7.922370680655737
5.22,5.0,-7.7193324895358595
5.22,5.2,-7.516162503749894
5.22,5.4,-7.312850560235321
5.22,5.6,-7.109385139840931
5.22,5.8,-6.9057533506989985
5.22,6.0,-6.70194121278829
5.22,6.2,-6.497932894318038
5.22,6.4,-6.293710491739954
5.22,6.6,-6.08925380514598
5.22,6.8,-5.884539823384842
5.22,7.0,-5.679542700861004
5.22,7.2,-5.474232012395673
5.22,7.4,-5.268574411318118
5.22,7.6,-5.062532837196166
5.22,7.8,-4.856064677050464
5.22,8.0,-4.649122758452734
5.22,8.2,-4.441655022590177
5.22,8.4,-4.23360502925741
5.22,8.6,-4.024907792493039
5.22,8.8,-3.815509439950425
5.22,9.0,-3.6053549826516664
5.22,9.2,-3.3943992828279166
5.22,9.4,-3.1826086720585742
5.22,9.6,-2.969975309207636
5.22,9.8,-2.7565343735629377
5.22,10.0,-2.5423543849849946
5.22,10.2,-2.3275686944217773
5.22,10.4,-2.1123670743277976
5.22,10.6,-1.8970162923763558
5.22,10.8,-1.6818898259244277
5.22,11.0,-1.467496217869403
5.22,11.2,-1.2544904490056017
5.22,11.4,-1.04362391788017
5.22,11.6,-0.8355583963054942
5.22,11.8,-0.6305455761087172
5.22,12.0,-0.428116748481974
5.22,12.2,-0.2271250453833208
5.22,12.4,-0.02661919546483371
5.22,12.6,0.1723687495857585
5.22,12.8,0.36533756045046595
5.22,13.0,0.5457413368686311
5.22,13.2,0.7085140724578571
5.22,13.4,0.8537073865281328
5.22,13.6,0.9843499552833416
5.22,13.8,1.104286496842642
5.22,14.0,1.2169889336281055
5.22,14.2,1.3248076378899774
5.22,14.4,1.429596501547887
5.22,14.6,1.5327410235553791
5.22,14.8,1.635138562838237
5.22,15.0,1.7374210375377626
5.3,0.8,-12.064170387128526
5.3,1.0,-11.86122910668149
5.3,1.2,-11.659814492872671
5.3,1.4,-11.458359800114454
5.3,1.6,-11.256862907380638
5.3,1.8,-11.055321994552463
5.3,2.0,-10.853734725875434
5.3,2.2,-10.652099010333016
5.3,2.4,-10.450412452078767
5.3,2.6,-10.248672371409022
5.3,2.8,-10.046875997183818
5.3,3.0,-9.845020024645972
5.3,3.2,-9.643101432302494
5.3,3.4,-9.441116579117791
5.3,3.6,-9.239061517730892
5.3,3.8,-9.036932086218616
5.3,4.0,-8.83472359003842
5.3,4.2,-8.632431110241598
5.3,4.4,-8.430048993230118
5.3,4.6,-8.227571351757344
5.3,4.8,-8.02499153769268
5.3,5.0,-7.82230204389744
5.3,5.2,-7.619494996913744
5.3,5.4,-7.416561333796306
5.3,5.6,-7.213491073604887
5.3,5.8,-7.010273101267275
5.3,6.0,-6.806894789408365
5.3,6.2,-6.603342350728506
5.3,6.4,-6.399600243816245
5.3,6.6,-6.1956508803960215
5.3,6.8,-5.991474312266774
5.3,7.0,-5.787047998698573
5.3,7.2,-5.58234553256422
5.3,7.4,-5.377337825424853
5.3,7.6,-5.1719923173324975
5.3,7.8,-4.9662716295952185
5.3,8.0,-4.760133516500059
5.3,8.2,-4.553530860974341
5.3,8.4,-4.346410027490706
5.3,8.6,-4.138713458327174
5.3,8.8,-3.930382278918896
5.3,9.0,-3.7213554055758222
5.3,9.2,-3.511574357528286
5.3,9.4,-3.3009822530154787
5.3,9.6,-3.089539833108308
5.3,9.8,-2.8772421232665595
5.3,10.0,-2.6641104651310004
5.3,10.2,-2.450205852194448
5.3,10.4,-2.2356461912165146
5.3,10.6,-2.0206203905332636
5.3,10.8,-1.8054017830390163
5.3,11.0,-1.5903711981213657
5.3,11.2,-1.37604250168383
5.3,11.4,-1.163085534778384
5.3,11.6,-0.9522280539228372
5.3,11.8,-0.7440585516992588
5.3,12.0,-0.5386983417691354
5.3,12.2,-0.33554915310827516
5.3,12.4,-0.13356087127773525
5.3,12.6,0.06767297529750099
5.3,12.8,0.2662789323792651
5.3,13.0,0.45731186513339095
5.3,13.2,0.6348549838779346
5.3,13.4,0.7956429540512331
5.3,13.6,0.9400734365420741
5.3,13.8,1.0713199001484448
5.3,14.0,1.1924987828953346
5.3,14.2,1.306845038761137
5.3,14.4,1.4164632015715832
5.3,14.6,1.5231250268742653
5.3,14.8,1.6281007998211725
5.3,15.0,1.7322344228537925
5.38,1.0,-11.957051038537507
5.38,1.2,-11.755827911679374
5.38,1.4,-11.554569303580317
5.38,1.6,-11.35327346888236
5.38,1.8,-11.151938753890647
5.38,2.0,-10.95056313323865
5.38,2.2,-10.749144581775607
5.38,2.4,-10.547681324888847
5.38,2.6,-10.346170535138999
5.38,2.8,-10.144609951941526
5.38,3.0,-9.94299682325817
5.38,3.2,-9.74132812800047
5.38,3.4,-9.539600897093038
5.38,3.6,-9.337811477983575
5.38,3.8,-9.135956337894061
5.38,4.0,-8.934031220571203
5.38,4.2,-8.732031883861966
5.38,4.4,-8.529953373178207
5.38,4.6,-8.327790417024303
5.38,4.8,-8.125537206938501
5.38,5.0,-7.9231871831619
5.38,5.2,-7.720733358240659
5.38,5.4,-7.518167861153806
5.38,5.6,-7.31548182670835
5.38,5.8,-7.112665780250484
5.38,6.0,-6.909708730253813
5.38,6.2,-6.706598474573322
5.38,6.4,-6.503321623309487
5.38,6.6,-6.2998629365505945
5.38,6.8,-6.096205239282093
5.38,7.0,-5.892329007627096
5.38,7.2,-5.688212330772427
5.38,7.4,-5.483829946492253
5.38,7.6,-5.279153100660882
5.38,7.8,-5.07414959523548
5.38,8.0,-4.868782581752144
5.38,8.2,-4.6630105427709205
5.38,8.4,-4.456784917193919
5.38,8.6,-4.250051216248696
5.38,8.8,-4.042754143839016
5.38,9.0,-3.834832095097511
5.38,9.2,-3.6262215856137647
5.38,9.4,-3.416858498913852
5.38,9.6,-3.206686040816555
5.38,9.8,-2.9956623023519144
5.38,10.0,-2.78376532899051
5.38,10.2,-2.570995559826258
5.38,10.4,-2.3574050368518424
5.38,10.6,-2.143115253210321
5.38,10.8,-1.9283073236003576
5.38,11.0,-1.7132476377718862
5.38,11.2,-1.4983207803905183
5.38,11.4,-1.2840629546272695
5.38,11.6,-1.071140013538397
5.38,11.8,-0.8602553349583574
5.38,12.0,-0.651918449338774
5.38,12.2,-0.4461200772084619
5.38,12.4,-0.24217704602862447
5.38,12.6,-0.03922943569861312
5.38,12.8,0.16254651464167771
5.38,13.0,0.3605575791140656
5.38,13.2,0.5498531393356701
5.38,13.4,0.7253039972715726
5.38,13.6,0.8845575782580062
5.38,13.8,1.0292478522253283
5.38,14.0,1.160794901280377
5.38,14.2,1.2832708015070695
5.38,14.4,1.3991291689947611
5.38,14.6,1.5104040708734403
5.38,14.8,1.6187957165566833
5.38,15.0,1.72541681836238
5.46,1.0,-12.050847929407926
5.46,1.2,-11.8498036279892
5.46,1.4,-11.648728351147998
5.46,1.6,-11.447620670932288
5.46,1.8,-11.246479080172888
5.46,2.0,-11.04530216789404
5.46,2.2,-10.844087696041015
5.46,2.4,-10.642834208522062
5.46,2.6,-10.441539448176952
5.46,2.8,-10.240201194767007
5.46,3.0,-10.038817209459772
5.46,3.2,-9.837384763150373
5.46,3.4,-9.635901257114233
5.46,3.6,-9.434363572312325
5.46,3.8,-9.232768623016948
5.46,4.0,-9.031112751432854
5.46,4.2,-8.829392016016907
5.46,4.4,-8.62760234188683
5.46,4.6,-8.42573903868043
5.46,4.8,-8.223797062846314
5.46,5.0,-8.02177076971571
5.46,5.2,-7.819653946354483
5.46,5.4,-7.617439727696861
5.46,5.6,-7.4151204459314375
5.46,5.8,-7.212687864658661
5.46,6.0,-7.010132568304377
5.46,6.2,-6.807444126901235
5.46,6.4,-6.604611071278367
5.46,6.6,-6.401620072273842
5.46,6.8,-6.1984565221908
5.46,7.0,-5.995103699080663
5.46,7.2,-5.791542698899961
5.46,7.4,-5.587752097666637
5.46,7.6,-5.383707411118001
5.46,7.8,-5.17938048909528
5.46,8.0,-4.974739977070399
5.46,8.2,-4.769749665103621
5.46,8.4,-4.564368648871915
5.46,8.6,-4.358550128039241
5.46,8.8,-4.152241026231832
5.46,9.0,-3.9453845112264943
5.46,9.2,-3.737918293873966
5.46,9.4,-3.529775102175778
5.46,9.6,-3.3208827453378476
5.46,9.8,-3.1111856673988
5.46,10.0,-2.9006330181565705
5.46,10.2,-2.6891923784323106
5.46,10.4,-2.4768615215791234
5.46,10.6,-2.263683634924117
5.46,10.8,-2.049755302061851
5.46,11.0,-1.835234275304447
5.46,11.2,-1.620406393847264
5.46,11.4,-1.4056674866404169
5.46,11.6,-1.191550952419129
5.46,11.8,-0.9787116323976646
5.46,12.0,-0.7678077233879894
5.46,12.2,-0.5592653067286943
5.46,12.4,-0.3529220953384587
5.46,12.6,-0.14809467895622097
5.46,12.8,0.05575694952655962
5.46,13.0,0.25781530689764426
5.46,13.2,0.4549970842325278
5.46,13.4,0.6426132284457542
5.46,13.6,0.8164205980635827
5.46,13.8,0.9749470434123595
5.46,14.0,1.1194706788762536
5.46,14.2,1.2524738576639787
5.46,14.4,1.3760132157036842
5.46,14.6,1.4933721669684563
5.46,14.8,1.6062869585148143
5.46,15.0,1.7162439716515123
5.54,1.2,-11.941540053079738
5.54,1.4,-11.74062937611284
5.54,1.6,-11.539691112572122
5.54,1.8,-11.33872358491947
5.54,2.0,-11.137725510193786
5.54,2.2,-10.936695374511805
5.54,2.4,-10.735631275187552
5.54,2.6,-10.534531911201855
5.54,2.8,-10.333394969241985
5.54,3.0,-10.13221861074926
5.54,3.2,-9.931000645557393
5.54,3.4,-9.729738559321438
5.54,3.6,-9.528429889366212
5.54,3.8,-9.327071727203489
5.54,4.0,-9.125661164759656
5.54,4.2,-8.924194675482918
5.54,4.4,-8.722668715234576
5.54,4.6,-8.521079303357196
5.54,4.8,-8.319422057986657
5.54,5.0,-8.117692217477162
5.54,5.2,-7.915884232552833
5.54,5.4,-7.7139924477459685
5.54,5.6,-7.512010339116811
5.54,5.8,-7.309930634713302
5.54,6.0,-7.1077454658713055
5.54,6.2,-6.905445729154118
5.54,6.4,-6.703021548742367
5.54,6.6,-6.500461773620721
5.54,6.8,-6.297753738418128
5.54,7.0,-6.094883221231892
5.54,7.2,-5.891833881990756
5.54,7.4,-5.688587483599736
5.54,7.6,-5.485123142240893
5.54,7.8,-5.281417425762269
5.54,8.0,-5.0774434487435105
5.54,8.2,-4.873170313641914
5.54,8.4,-4.668562848147166
5.54,8.6,-4.463580958329291
5.54,8.8,-4.258178553652173
5.54,9.0,-4.052303682204309
5.54,9.2,-3.8458999146416604
5.54,9.4,-3.63890469065593
5.54,9.6,-3.431250052135956
5.54,9.8,-3.2228688287048035
5.54,10.0,-3.0136972071360386
5.54,10.2,-2.8036798593947685
5.54,10.4,-2.5927687914166744
5.54,10.6,-2.380961809819515
5.54,10.8,-2.168290527004245
5.54,11.0,-1.9548388170362045
5.54,11.2,-1.7407759500650564
5.54,11.4,-1.5263678914066847
5.54,11.6,-1.312006271814382
5.54,11.8,-1.0982360709389232
5.54,12.0,-0.885687315424579
5.54,12.2,-0.674935076443585
5.54,12.4,-0.4662174834406015
5.54,12.6,-0.25926698054326297
5.54,12.8,-0.05353165742241036
5.54,13.0,0.15102151914553277
5.54,13.2,0.3528836148586174
5.54,13.4,0.5486898532646434
5.54,13.6,0.7342168294633651
5.54,13.8,0.9063999516101318
5.54,14.0,1.0648855699711561
5.54,14.2,1.2095995030178537
5.54,14.4,1.343906587831968
5.54,14.6,1.4693164501973062
5.54,14.8,1.5883975508254988
5.54,15.0,1.7031601412765849
5.62,1.2,-12.034603421558696
5.62,1.4,-11.830907027513097
5.62,1.6,-11.630121348884746
5.62,1.8,-11.429311060379904
5.62,2.0,-11.22847458188185
5.62,2.2,-11.027611115714926
5.62,2.4,-10.826718765233561
5.62,2.6,-10.625796306016483
5.62,2.8,-10.424842019589025
5.62,3.0,-10.223854145467124
5.62,3.2,-10.022830976147894
5.62,3.4,-9.821770196614093
5.62,3.6,-9.620669792289128
5.62,3.8,-9.41952733240188
5.62,4.0,-9.218340264012499
5.62,4.2,-9.017105702377316
5.62,4.4,-8.815820438008648
5.62,4.6,-8.614481226017967
5.62,4.8,-8.413084261058865
5.62,5.0,-8.21162550504958
5.62,5.2,-8.01010035327931
5.62,5.4,-7.808503815355668
5.62,5.6,-7.606830550600401
5.62,5.8,-7.405074334054978
5.62,6.0,-7.203228474981316
5.62,6.2,-7.001285245225634
5.62,6.4,-6.799236251358686
5.62,6.6,-6.597072183308079
5.62,6.8,-6.394782197322876
5.62,7.0,-6.192354412241277
5.62,7.2,-5.989775128877427
5.62,7.4,-5.787028855445341
5.62,7.6,-5.58409830560376
5.62,7.8,-5.3809636531785445
5.62,8.0,-5.177602298679122
5.62,8.2,-4.973988317565814
5.62,8.4,-4.770091968360002
5.62,8.6,-4.565878734171249
5.62,8.8,-4.361309409740801
5.62,9.0,-4.156339131968866
5.62,9.2,-3.9509182567132064
5.62,9.4,-3.7449905256491665
5.62,9.6,-3.5384940965445373
5.62,9.8,-3.3313612840444824
5.62,10.0,-3.123522313105357
5.62,10.2,-2.914910664927042
5.62,10.4,-2.705459933453091
5.62,10.6,-2.495128518535401
5.62,10.8,-2.2838970067655655
5.62,11.0,-2.0717848525937694
5.62,11.2,-1.858862828569732
5.62,11.4,-1.6452938577440155
5.62,11.6,-1.4313388034799086
5.62,11.8,-1.2173980421876598
5.62,12.0,-1.0039972884020902
5.62,12.2,-0.7917229734042028
5.62,12.4,-0.5810601438763195
5.62,12.6,-0.37210441023204244
5.62,12.8,-0.16452925435470916
5.62,13.0,0.04201461009008914
5.62,13.2,0.24705247795732238
5.62,13.4,0.44855600344870405
5.62,13.6,0.6431076205245709
5.62,13.8,0.827164574821041
5.62,14.0,0.9987627870701438
5.62,14.2,1.1565790554619253
5.62,14.4,1.302326189285623
5.62,14.6,1.437665907109786
5.62,14.8,1.5646746706992354
5.62,15.0,1.6855105731328743
5.7,1.4,-11.91968462732442
5.7,1.6,-11.71903518835877
5.7,1.8,-11.518365317608087
5.7,2.0,-11.317673154006386
5.7,2.2,-11.116958418498024
5.7,2.4,-10.916219560901602
5.7,2.6,-10.715455246076608
