Composition = 24% Fe, 76% SiO2
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
3.78,11.8,0.6529890260881689
3.78,12.0,0.700620570397389
3.78,12.2,0.7519662989248866
3.78,12.4,0.808328457817354
3.78,12.6,0.8674888906641903
3.78,12.8,0.931151953376611
3.78,13.0,0.9980438573304886
3.78,13.2,1.067487998922937
3.78,13.4,1.1406304656819943
3.78,13.6,1.2168818530967294
3.78,13.8,1.2956657252646668
3.78,14.0,1.3771587468666646
3.78,14.2,1.4612071376663036
3.78,14.4,1.5476643032872703
3.78,14.6,1.6365960466471787
3.78,14.8,1.727720268637282
3.78,15.0,1.8209253233963911
3.86,-1.4,-12.151763265149858
3.86,-1.2,-11.94486225995812
3.86,-1.0,-11.740820277176962
3.86,-0.8,-11.536696230974872
3.86,-0.6,-11.332487066302738
3.86,-0.4,-11.128188719909181
3.86,-0.2,-10.923797086114433
3.86,0.0,-10.71930748168175
3.86,0.2,-10.514715222376935
3.86,0.4,-10.310014798645318
3.86,0.6,-10.105200409878979
3.86,0.8,-9.900265834245666
3.86,1.0,-9.695204187418723
3.86,1.2,-9.490008019267506
3.86,1.4,-9.284669095215351
3.86,1.6,-9.079178493756627
3.86,1.8,-8.873526190294708
3.86,2.0,-8.6677012765407
3.86,2.2,-8.461691680886439
3.86,2.4,-8.255484029059266
3.86,2.6,-8.049063378470294
3.86,2.8,-7.842412584337205
3.86,3.0,-7.635510498884091
3.86,3.2,-7.428339283430403
3.86,3.4,-7.220875891243643
3.86,3.6,-7.0130948966090205
3.86,3.8,-6.804968444400383
3.86,4.0,-6.596465864015245
3.86,4.2,-6.387554704492785
3.86,4.4,-6.178200775910548
3.86,4.6,-5.968370484551277
3.86,4.8,-5.758031684341428
3.86,5.0,-5.547156687211567
3.86,5.2,-5.3357130946683515
3.86,5.4,-5.123707090780956
3.86,5.6,-4.911151222186867
3.86,5.8,-4.698081154635421
3.86,6.0,-4.484561610264594
3.86,6.2,-4.270687986375651
3.86,6.4,-4.056588050138858
3.86,6.6,-3.8424235310771806
3.86,6.8,-3.628393052241333
3.86,7.0,-3.4147156158243988
3.86,7.2,-3.2016345054292032
3.86,7.4,-2.989416175255267
3.86,7.6,-2.7783552594206005
3.86,7.8,-2.5687850003353994
3.86,8.0,-2.361096052437622
3.86,8.2,-2.1557896013477533
3.86,8.4,-1.9534701407759338
3.86,8.6,-1.7549343789401324
3.86,8.8,-1.5612661542438804
3.86,9.0,-1.3738654490671367
3.86,9.2,-1.1936757262660171
3.86,9.4,-1.0202041787098481
3.86,9.6,-0.8082686076269636
3.86,9.8,-0.6414088653117023
3.86,10.0,0.029252700442440643
3.86,10.2,0.1499586330762194
3.86,10.4,0.25414433430155875
3.86,10.6,0.45115762582684704
3.86,10.8,0.47182865080726855
3.86,11.0,0.5020883723698738
3.86,11.2,0.5328970028208199
3.86,11.4,0.5637365689254795
3.86,11.6,0.605530439139449
3.86,11.8,0.6489295204422814
3.86,12.0,0.697089069079699
3.86,12.2,0.7494080868413044
3.86,12.4,0.8062683355508666
3.86,12.6,0.8658034555669967
3.86,12.8,0.9299593686425687
3.86,13.0,0.9971270020482045
3.86,13.2,1.066806915265447
3.86,13.4,1.1401388740286886
3.86,13.6,1.2165045550899307
3.86,13.8,1.2953800359568008
3.86,14.0,1.376944153950599
3.86,14.2,1.4610439302981872
3.86,14.4,1.5475405460882223
3.86,14.6,1.636503713705702
3.86,14.8,1.7276507368270466
3.86,15.0,1.820872795062346
3.94,-1.2,-12.067506061085
3.94,-1.0,-11.863525866031658
3.94,-0.8,-11.659465477941092
3.94,-0.6,-11.455321608624844
3.94,-0.4,-11.251090551377375
3.94,-0.2,-11.046768176993488
3.94,0.0,-10.842350167877793
3.94,0.2,-10.63783178227104
3.94,0.4,-10.433207902756706
3.94,0.6,-10.22847319674771
3.94,0.8,-10.023621554259682
3.94,1.0,-9.818646514149604
3.94,1.2,-9.613540914001593
3.94,1.4,-9.408296601374309
3.94,1.6,-9.202904639046007
3.94,1.8,-8.99735631655417
3.94,2.0,-8.791641350158798
3.94,2.2,-8.585748267961247
3.94,2.4,-8.37966460284926
3.94,2.6,-8.173376041849695
3.94,2.8,-7.966867083534651
3.94,3.0,-7.760119642748386
3.94,3.2,-7.553115156219829
3.94,3.4,-7.34583205033747
3.94,3.6,-7.138246345945672
3.94,3.8,-6.930331424676073
3.94,4.0,-6.722057944125921
3.94,4.2,-6.513394087880292
3.94,4.4,-6.304299739029947
3.94,4.6,-6.094742538398562
3.94,4.8,-5.884686953760573
3.94,5.0,-5.674098152256395
3.94,5.2,-5.462942501858105
3.94,5.4,-5.251200778642274
3.94,5.6,-5.038864273177737
3.94,5.8,-4.825943170522038
3.94,6.0,-4.6124687031535405
3.94,6.2,-4.398498200125318
3.94,6.4,-4.184138611075826
3.94,6.6,-3.969521885336048
3.94,6.8,-3.7548162596502297
3.94,7.0,-3.54022085993511
3.94,7.2,-3.325964332413985
3.94,7.4,-3.112315570281871
3.94,7.6,-2.899563562747762
3.94,7.8,-2.6880224971583746
3.94,8.0,-2.478054296887517
3.94,8.2,-2.270090925663759
3.94,8.4,-2.064654392036063
3.94,8.6,-1.8624145928825244
3.94,8.8,-1.664262358114852
3.94,9.0,-1.4713551313837685
3.94,9.2,-1.2848281245673037
3.94,9.4,-1.105139898783496
3.94,9.6,-0.9311463805774818
3.94,9.8,-0.758434160634825
3.94,10.0,-0.4137075981973803
3.94,10.2,0.08048783272816627
3.94,10.4,0.18169046801822905
3.94,10.6,0.3279122635912924
3.94,10.8,0.453937941223525
3.94,11.0,0.48400059368146386
3.94,11.2,0.5197134641803661
3.94,11.4,0.5554048029049308
3.94,11.6,0.5978782465826084
3.94,11.8,0.6435861091102789
3.94,12.0,0.6929221068200744
3.94,12.2,0.7463092849597817
3.94,12.4,0.8037168323880886
3.94,12.6,0.8636563922685392
3.94,12.8,0.9284134963754149
3.94,13.0,0.9959368889712561
3.94,13.2,1.0659260431363369
3.94,13.4,1.1395026136732596
3.94,13.6,1.2160173703770543
3.94,13.8,1.295011450665814
3.94,14.0,1.3766670848096496
3.94,14.2,1.4608329282507289
3.94,14.4,1.5473800468086634
3.94,14.6,1.6363832686596151
3.94,14.8,1.7275592530111985
3.94,15.0,1.820802854189341
4.02,-1.2,-12.229617159838226
4.02,-1.0,-11.986236704458452
4.02,-0.8,-11.782253187265477
4.02,-0.6,-11.57818806000251
4.02,-0.4,-11.374037408539207
4.02,-0.2,-11.169797713902492
4.02,0.0,-10.9654648551489
4.02,0.2,-10.76103425452615
4.02,0.4,-10.556500978267675
4.02,0.6,-10.351860045033865
4.02,0.8,-10.147105621954129
4.02,1.0,-9.942231603660145
4.02,1.2,-9.73723121556065
4.02,1.4,-9.532096871013085
4.02,1.6,-9.326820353675142
4.02,1.8,-9.121393187018448
4.02,2.0,-8.915805734041443
4.02,2.2,-8.710047257724062
4.02,2.4,-8.504106040419263
4.02,2.6,-8.297968829749427
4.02,2.8,-8.091621301021176
4.02,3.0,-7.885047237181968
4.02,3.2,-7.67822857553306
4.02,3.4,-7.471143189618292
4.02,3.6,-7.26377047991061
4.02,3.8,-7.056085298450996
4.02,4.0,-6.848059867441236
4.02,4.2,-6.639663152781769
4.02,4.4,-6.4308584859824265
4.02,4.6,-6.221611644664948
4.02,4.8,-6.011885025104221
4.02,5.0,-5.801639759747715
4.02,5.2,-5.590838382134523
4.02,5.4,-5.379447348942887
4.02,5.6,-5.167432734919562
4.02,5.8,-4.9547903817807
4.02,6.0,-4.741525785822296
4.02,6.2,-4.527667352951688
4.02,6.4,-4.313283271286417
4.02,6.6,-4.09847065584579
4.02,6.8,-3.8833631582549106
4.02,7.0,-3.6681292661773455
4.02,7.2,-3.452983196889426
4.02,7.4,-3.2381726463691347
4.02,7.6,-3.0239717695605637
4.02,7.8,-2.810681972145394
4.02,8.0,-2.5986438626793356
4.02,8.2,-2.3882579979040477
4.02,8.4,-2.1799958853644377
4.02,8.6,-1.974413792547049
4.02,8.8,-1.7722416446981426
4.02,9.0,-1.574422653559223
4.02,9.2,-1.3820697897803025
4.02,9.4,-1.1961141112744866
4.02,9.6,-1.0166330952112457
4.02,9.8,-0.8415830368163872
4.02,10.0,-0.6639779353478129
4.02,10.2,-0.22445995646272562
4.02,10.4,-0.06845411089201743
4.02,10.6,0.2131564953816171
4.02,10.8,0.3728620515322646
4.02,11.0,0.4593214446257317
4.02,11.2,0.5017378467727762
4.02,11.4,0.543301910032816
4.02,11.6,0.5882089531843792
4.02,11.8,0.6366927197234216
4.02,12.0,0.6877010388217238
4.02,12.2,0.7424601630543601
4.02,12.4,0.8006694243803093
4.02,12.6,0.8612455170908258
4.02,12.8,0.9265612260711122
4.02,13.0,0.9944566617062576
4.02,13.2,1.0648347322630665
4.02,13.4,1.1387139764084218
4.02,13.6,1.2154153176598588
4.02,13.8,1.2945567541548997
4.02,14.0,1.3763254613797689
4.02,14.2,1.4605728679133159
4.02,14.4,1.5471820761790227
4.02,14.6,1.6362343482960475
4.02,14.8,1.7274456674117842
4.02,15.0,1.8207154660221307
4.1,-1.0,-12.115161558230977
4.1,-0.8,-11.904920313408477
4.1,-0.6,-11.700946370380946
4.1,-0.4,-11.496889008436723
4.1,-0.2,-11.292745050681287
4.1,0.0,-11.088510591653943
4.1,0.2,-10.884181306053456
4.1,0.4,-10.679752478250991
4.1,0.6,-10.475219307122797
4.1,0.8,-10.270576346373968
4.1,1.0,-10.065817828626722
4.1,1.2,-9.860937383616022
4.1,1.4,-9.655928076107589
4.1,1.6,-9.450782446419419
4.1,1.8,-9.245492035743387
4.1,2.0,-9.040047497639465
4.1,2.2,-8.834439210211258
4.1,2.4,-8.628656160737883
4.1,2.6,-8.422686175630236
4.1,2.8,-8.216515890149651
4.1,3.0,-8.010130296967736
4.1,3.2,-7.8035126165638244
4.1,3.4,-7.596641801538966
4.1,3.6,-7.389499253712574
4.1,3.8,-7.182061561796607
4.1,4.0,-6.974302801917112
4.1,4.2,-6.766193551044245
4.1,4.4,-6.5577020950939575
4.1,4.6,-6.348793268128191
4.1,4.8,-6.139426999176654
4.1,5.0,-5.929563353776704
4.1,5.2,-5.719161851127855
4.1,5.4,-5.50818190147649
4.1,5.6,-5.296576338646855
4.1,5.8,-5.084325658493187
4.1,6.0,-4.871414458342395
4.1,6.2,-4.657846196560196
4.1,6.4,-4.443648370952461
4.1,6.6,-4.228876051200708
4.1,6.8,-4.0136320746838035
4.1,7.0,-3.7980493924161265
4.1,7.2,-3.582312687578687
4.1,7.4,-3.366637103935349
4.1,7.6,-3.151273897457536
4.1,7.8,-2.936515056568508
4.1,8.0,-2.722682268175744
4.1,8.2,-2.510151103958808
4.1,8.4,-2.2993506157218766
4.1,8.6,-2.0907597954625037
4.1,8.8,-1.8849880939554293
4.1,9.0,-1.6828134464771989
4.1,9.2,-1.4852179643106997
4.1,9.4,-1.2932846617173195
4.1,9.6,-1.1078188540978056
4.1,9.8,-0.9282868120062072
4.1,10.0,-0.751113465205474
4.1,10.2,-0.5678677223140136
4.1,10.4,-0.3461797486289574
4.1,10.6,0.05056527341199048
4.1,10.8,0.2459920613076696
4.1,11.0,0.4034826574736206
4.1,11.2,0.47610065953354846
4.1,11.4,0.5262476749103578
4.1,11.6,0.5757421538481985
4.1,11.8,0.6277414383464359
4.1,12.0,0.6810699855614233
4.1,12.2,0.737632444747452
4.1,12.4,0.7969654728296022
4.1,12.6,0.8584875083268804
4.1,12.8,0.9243643489251883
4.1,13.0,0.9926832186280825
4.1,13.2,1.063482096216724
4.1,13.4,1.137735998864612
4.1,13.6,1.2146714451771188
4.1,13.8,1.2939962777289957
4.1,14.0,1.375904841621654
4.1,14.2,1.4602530747910731
4.1,14.4,1.5469387234533076
4.1,14.6,1.6360511240917313
4.1,14.8,1.7273056036051966
4.1,15.0,1.8206072967397804
4.18,-0.8,-12.027744629384724
4.18,-0.6,-11.82345884131477
4.18,-0.4,-11.61950728364324
4.18,-0.2,-11.41547170549352
4.18,0.0,-11.211348412557982
4.18,0.2,-11.007133402144673
4.18,0.4,-10.802822310028237
4.18,0.6,-10.598410374020201
4.18,0.8,-10.393892618496448
4.18,1.0,-10.189263556210818
4.18,1.2,-9.984517206683892
4.18,1.4,-9.779647116525894
4.18,1.6,-9.57464618512653
4.18,1.8,-9.369506452099117
4.18,2.0,-9.164218656379312
4.18,2.2,-8.958774391007017
4.18,2.4,-8.75316339432062
4.18,2.6,-8.547374330396684
4.18,2.8,-8.341394838214383
4.18,3.0,-8.135211083881014
4.18,3.2,-7.928807687489181
4.18,3.4,-7.722167406743938
4.18,3.6,-7.515271255240607
4.18,3.8,-7.308097282138253
4.18,4.0,-7.100621831230552
4.18,4.2,-6.892818177786855
4.18,4.4,-6.684656178137487
4.18,4.6,-6.476102940942284
4.18,4.8,-6.267116851873729
4.18,5.0,-6.057659039291632
4.18,5.2,-5.847689178063861
4.18,5.4,-5.637162901725735
4.18,5.6,-5.426036138356647
4.18,5.8,-5.214269315972716
4.18,6.0,-5.001827687136913
4.18,6.2,-4.788691758622121
4.18,6.4,-4.574859053484101
4.18,6.6,-4.360341484088485
4.18,6.8,-4.145212482889875
4.18,7.0,-3.929567708891298
4.18,7.2,-3.713543862184805
4.18,7.4,-3.4973192409794103
4.18,7.6,-3.2811175303110858
4.18,7.8,-3.065215238742739
4.18,8.0,-2.8499128778923297
4.18,8.2,-2.635550343302058
4.18,8.4,-2.422512344195306
4.18,8.6,-2.211248527702062
4.18,8.8,-2.0022832980102128
4.18,9.0,-1.796269116269794
4.18,9.2,-1.5940405570286602
4.18,9.4,-1.3966369927346078
4.18,9.6,-1.2051132991252755
4.18,9.8,-1.0198653273190619
4.18,10.0,-0.8395740825540017
4.18,10.2,-0.6600830650767207
4.18,10.4,-0.4710374611907382
4.18,10.6,-0.23241781041759033
4.18,10.8,0.1327708908725719
4.18,11.0,0.28892518436198034
4.18,11.2,0.43355764522886076
4.18,11.4,0.5022165719134645
4.18,11.6,0.5593106061690696
4.18,11.8,0.616055142521165
4.18,12.0,0.6726205586344317
4.18,12.2,0.7315357098334122
4.18,12.4,0.79238821944801
4.18,12.6,0.8552144969664095
4.18,12.8,0.9217510314290195
4.18,13.0,0.99059299656453
4.18,13.2,1.0618261218955685
4.18,13.4,1.1365276012066454
4.18,13.6,1.2137532441996919
4.18,13.8,1.2933064016444353
4.18,14.0,1.3753879468026367
4.18,14.2,1.459860830048406
4.18,14.4,1.546640592294579
4.18,14.6,1.6358266852122925
4.18,14.8,1.727133889522862
4.18,15.0,1.8204744233937193
4.26,-0.8,-12.15191485995925
4.26,-0.6,-11.945546434411408
4.26,-0.4,-11.741713168855588
4.26,-0.2,-11.53779875917689
4.26,0.0,-11.333799131712224
4.26,0.2,-11.129711036678351
4.26,0.4,-10.925530276340215
4.26,0.6,-10.721252160552059
4.26,0.8,-10.516872361258468
4.26,1.0,-10.312385414080794
4.26,1.2,-10.107785898088176
4.26,1.4,-9.903067767636916
4.26,1.6,-9.698224240660819
4.26,1.8,-9.493248357398981
4.26,2.0,-9.28813201055706
4.26,2.2,-9.08286676889249
4.26,2.4,-8.877443144124342
4.26,2.6,-8.671850559175342
4.26,2.8,-8.466077760833787
4.26,3.0,-8.260111985541679
4.26,3.2,-8.053939067491447
4.26,3.4,-7.847543410492842
4.26,3.6,-7.640907445275717
4.26,3.8,-7.434008561448559
4.26,4.0,-7.226826601820126
4.26,4.2,-7.01933755020793
4.26,4.4,-6.811513155620648
4.26,4.6,-6.60332313532381
4.26,4.8,-6.394732826299302
4.26,5.0,-6.185704269992503
4.26,5.2,-5.976196137275664
4.26,5.4,-5.766163850779269
4.26,5.6,-5.555561095067737
4.26,5.8,-5.344341355106417
4.26,6.0,-5.132449080834773
4.26,6.2,-4.919852271396369
4.26,6.4,-4.706530416535738
4.26,6.6,-4.49247572541013
4.26,6.8,-4.277711066062071
4.26,7.0,-4.062289553517229
4.26,7.2,-3.846302953890337
4.26,7.4,-3.6298777798070048
4.26,7.6,-3.4132115337663955
4.26,7.8,-3.1965354466928657
4.26,8.0,-2.9801211276959387
4.26,8.2,-2.7642838441537942
4.26,8.4,-2.5493788803956825
4.26,8.6,-2.3358523615802085
4.26,8.8,-2.1241566338212685
4.26,9.0,-1.9148479075033364
4.26,9.2,-1.7086189251795192
4.26,9.4,-1.5063440661541712
4.26,9.6,-1.3090591037151689
4.26,9.8,-1.1176708310650956
4.26,10.0,-0.9322183810085503
4.26,10.2,-0.7509011170147238
4.26,10.4,-0.5682865067574663
4.26,10.6,-0.3713052977560495
4.26,10.8,-0.11956912668529052
4.26,11.0,0.18698259587465485
4.26,11.2,0.3401420309289432
4.26,11.4,0.4662087583861801
4.26,11.6,0.5365546312365259
4.26,11.8,0.6003101271808633
4.26,12.0,0.6616105110106874
4.26,12.2,0.7236015107614615
4.26,12.4,0.7865210341801739
4.26,12.6,0.8510605781250719
4.26,12.8,0.918543290048088
4.26,13.0,0.9880815989719273
4.26,13.2,1.0598134152503478
4.26,13.4,1.1350161750411418
4.26,13.6,1.212599232335971
4.26,13.8,1.2924423889531962
4.26,14.0,1.3747420222755893
4.26,14.2,1.4593719769029947
4.26,14.4,1.5462697768765021
4.26,14.6,1.63554780398287
4.26,14.8,1.7269205826448624
4.26,15.0,1.820309267969709
4.34,-0.6,-12.06687459185055
4.34,-0.4,-11.863173128101707
4.34,-0.2,-11.659393274602062
4.34,0.0,-11.455531876581357
4.34,0.2,-11.251585233514506
4.34,0.4,-11.047549518225598
4.34,0.6,-10.843420560511921
4.34,0.8,-10.639193921650786
4.34,1.0,-10.434864777934486
4.34,1.2,-10.230427869360886
4.34,1.4,-10.025877621037607
4.34,1.6,-9.821207757659328
4.34,1.8,-9.616411680283665
4.34,2.0,-9.41148208806134
4.34,2.2,-9.206410526359413
4.34,2.4,-9.00118799662936
4.34,2.6,-8.795805387127649
4.34,2.8,-8.590251989599487
4.34,3.0,-8.384516276134493
4.34,3.2,-8.178585238987727
4.34,3.4,-7.972444582256002
4.34,3.6,-7.766078220004055
4.34,3.8,-7.559467510820878
4.34,4.0,-7.352592958082123
4.34,4.2,-7.145432329870326
4.34,4.4,-6.937960404309464
4.34,4.6,-6.730148960210713
4.34,4.8,-6.521966690771672
4.34,5.0,-6.313378337016578
4.34,5.2,-6.104342638993919
4.34,5.4,-5.894814063461662
4.34,5.6,-5.6847500626044685
4.34,5.8,-5.474101829642198
4.34,6.0,-5.262818224624676
4.34,6.2,-5.05085418688831
4.34,6.4,-4.838171041893662
4.34,6.6,-4.624740227788145
4.34,6.8,-4.410552386438538
4.34,7.0,-4.195609453753167
4.34,7.2,-3.979971555469751
4.34,7.4,-3.7637288456905336
4.34,7.6,-3.547020543187386
4.34,7.8,-3.3300297733903195
4.34,8.0,-3.112985946607948
4.34,8.2,-2.896173494360277
4.34,8.4,-2.679922430779815
4.34,8.6,-2.464615445616076
4.34,8.8,-2.250675088971658
4.34,9.0,-2.03860255933621
4.34,9.2,-1.8289918265882872
4.34,9.4,-1.6225826792720859
4.34,9.6,-1.4202988227109963
4.34,9.8,-1.223137786399847
4.34,10.0,-1.0318263148520495
4.34,10.2,-0.8458957130639538
4.34,10.4,-0.6625186890190061
4.34,10.6,-0.47493867038789384
4.34,10.8,-0.26554635207017147
4.34,11.0,-0.010035735898211452
4.34,11.2,0.22800824164838143
4.34,11.4,0.38788313078713704
4.34,11.6,0.4981638798627412
4.34,11.8,0.5768707993660211
4.34,12.0,0.6457642562006262
4.34,12.2,0.7123011047738252
4.34,12.4,0.778434583173508
4.34,12.6,0.8453424015017565
4.34,12.8,0.9142422805506252
4.34,13.0,0.9848347825037361
4.34,13.2,1.0573480366215102
4.34,13.4,1.133058253111151
4.34,13.6,1.2110743455310538
4.34,13.8,1.2912972785251726
4.34,14.0,1.373888870251064
4.34,14.2,1.4587291072508635
4.34,14.4,1.5457839369036641
4.34,14.6,1.6351833008385543
4.34,14.8,1.7266423492704992
4.34,15.0,1.8200941687267225
4.42,-0.4,-11.983850162017387
4.42,-0.2,-11.780216083461285
4.42,0.0,-11.57650320457644
4.42,0.2,-11.372708617492652
4.42,0.4,-11.168828664914319
4.42,0.6,-10.964859386758876
4.42,0.8,-10.760796602349616
4.42,1.0,-10.556635724472546
4.42,1.2,-10.35237198341398
4.42,1.4,-10.148000098772403
4.42,1.6,-9.943514252687752
4.42,1.8,-9.738908284168945
4.42,2.0,-9.534175483373703
4.42,2.2,-9.329308136540577
4.42,2.4,-9.1242980564656
4.42,2.6,-8.919136660881282
4.42,2.8,-8.71381412826633
4.42,3.0,-8.508319894280742
4.42,3.2,-8.302641996229651
4.42,3.4,-8.096767450368912
4.42,3.6,-7.89068164191341
4.42,3.8,-7.684368247643265
4.42,4.0,-7.477809363523583
4.42,4.2,-7.270982804640282
4.42,4.4,-7.063867024987537
4.42,4.6,-6.856436355123541
4.42,4.8,-6.648662287704744
4.42,5.0,-6.440512745088854
4.42,5.2,-6.231950283903885
4.42,5.4,-6.022933404022423
4.42,5.6,-5.8134201092367945
4.42,5.8,-5.603362611038515
4.42,6.0,-5.392711283728944
4.42,6.2,-5.181415222245788
4.42,6.4,-4.969421613598521
4.42,6.6,-4.756683875098727
4.42,6.8,-4.543174173758133
4.42,7.0,-4.328870954076832
4.42,7.2,-4.1137926768338335
4.42,7.4,-3.897986241025198
4.42,7.6,-3.681537293366507
4.42,7.8,-3.4645720245190423
4.42,8.0,-3.2472752052724525
4.42,8.2,-3.0298893202073254
4.42,8.4,-2.812702166448609
4.42,8.6,-2.5960469713736902
4.42,8.8,-2.3803091417020092
4.42,9.0,-2.1659602086200502
4.42,9.2,-1.9535149613517706
4.42,9.4,-1.7436044787514435
4.42,9.6,-1.5370173216801848
4.42,9.8,-1.3346936025292993
4.42,10.0,-1.1376016092337558
4.42,10.2,-0.9461441468853028
4.42,10.4,-0.7592928319527719
4.42,10.6,-0.5735615075739066
4.42,10.8,-0.3814076761188579
4.42,11.0,-0.16651844365360147
4.42,11.2,0.07857153180032887
4.42,11.4,0.28394236241765114
4.42,11.6,0.43545859415096344
4.42,11.8,0.541070371637099
4.42,12.0,0.6230146008039701
4.42,12.2,0.6969245714659446
4.42,12.4,0.7677752681822678
4.42,12.6,0.8377450958756097
4.42,12.8,0.9086372969915537
4.42,13.0,0.9807009612766462
4.42,13.2,1.0543331746502966
4.42,13.4,1.1307262530472795
4.42,13.6,1.2092047029813988
4.42,13.8,1.2898448070487412
4.42,14.0,1.3728103948401715
4.42,14.2,1.4579199768425468
4.42,14.4,1.5451800030340161
4.42,14.6,1.6347275033582718
4.42,14.8,1.7262953217797967
4.42,15.0,1.819826530862738
4.5,-0.4,-12.116587295768209
4.5,-0.2,-11.900122986098365
4.5,0.0,-11.696569137267003
4.5,0.2,-11.492937054960981
4.5,0.4,-11.289223409680973
4.5,0.6,-11.085424384329746
4.5,0.8,-10.881536107935199
4.5,1.0,-10.677554181141323
4.5,1.2,-10.473474363975468
4.5,1.4,-10.269291583467107
4.5,1.6,-10.065000510065307
4.5,1.8,-9.860595403335267
4.5,2.0,-9.6560700157883
4.5,2.2,-9.451417606212363
4.5,2.4,-9.24663046257146
4.5,2.6,-9.041700365259405
4.5,2.8,-8.836618585275687
4.5,3.0,-8.631375405862682
4.5,3.2,-8.425959772544683
4.5,3.4,-8.220360000447261
4.5,3.6,-8.014562802635364
4.5,3.8,-7.808553367056543
4.5,4.0,-7.6023155088829935
4.5,4.2,-7.395828740431016
4.5,4.4,-7.189073872764775
4.5,4.6,-6.982027871062118
4.5,4.8,-6.774664890903426
4.5,5.0,-6.5669559800679345
4.5,5.2,-6.358868351155851
4.5,5.4,-6.15036552242305
4.5,5.6,-5.941405905985341
4.5,5.8,-5.731942730724951
4.5,6.0,-5.521928743723417
4.5,6.2,-5.311312166490614
4.5,6.4,-5.100035408651702
4.5,6.6,-4.88804253213948
4.5,6.8,-4.675291529818931
4.5,7.0,-4.4617470267633355
4.5,7.2,-4.2473904175152475
4.5,7.4,-4.03222346117306
4.5,7.6,-3.8162842013067286
4.5,7.8,-3.599650856676427
4.5,8.0,-3.3824574374898586
4.5,8.2,-3.1648911830177093
4.5,8.4,-2.947186557553009
4.5,8.6,-2.729630650560929
4.5,8.8,-2.512569424538607
4.5,9.0,-2.296430062686563
4.5,9.2,-2.0816693473923173
4.5,9.4,-1.8688334108797473
4.5,9.6,-1.658587298128276
4.5,9.8,-1.451759073950741
4.5,10.0,-1.2493187632461622
4.5,10.2,-1.0521061557003417
4.5,10.4,-0.8602539496653773
4.5,10.6,-0.6723257212592639
4.5,10.8,-0.4844179609680636
4.5,11.0,-0.2886585595700335
4.5,11.2,-0.07187664766375595
4.5,11.4,0.1579335149517729
4.5,11.6,0.3459175598077208
4.5,11.8,0.48815419577220426
4.5,12.0,0.5910885806936627
4.5,12.2,0.6762273907561058
4.5,12.4,0.7533604222836049
4.5,12.6,0.8275453963566233
4.5,12.8,0.9012892751480525
4.5,13.0,0.9753744752681622
4.5,13.2,1.0505216932320172
4.5,13.4,1.1278277016775355
4.5,13.6,1.206935078096104
4.5,13.8,1.2880716877147649
4.5,14.0,1.3714448960285386
4.5,14.2,1.4569003237931093
4.5,14.4,1.5444270816982373
4.5,14.6,1.6341571502502161
4.5,14.8,1.7258624551834036
4.5,15.0,1.8194937708261965
4.58,-0.2,-12.019471985711743
4.58,0.0,-11.815586946915044
4.58,0.2,-11.612127541919213
4.58,0.4,-11.408590446539183
4.58,0.6,-11.204972062394413
4.58,0.8,-11.001268731044574
4.58,1.0,-10.79747633798975
4.58,1.2,-10.593590993579042
4.58,1.4,-10.389607902514461
4.58,1.6,-10.185522250502062
4.58,1.8,-9.981328654700368
4.58,2.0,-9.777021259600046
4.58,2.2,-9.572594059371438
4.58,2.4,-9.36803950768938
4.58,2.6,-9.163350042012318
4.58,2.8,-8.958517940524022
4.58,3.0,-8.75353428372528
4.58,3.2,-8.548388916826697
4.58,3.4,-8.34307130813452
4.58,3.6,-8.137569339151666
4.58,3.8,-7.931869716329954
4.58,4.0,-7.7259575759917904
4.58,4.2,-7.519816551467664
4.58,4.4,-7.31342788616667
4.58,4.6,-7.106770895238003
4.58,4.8,-6.899822591038306
4.58,5.0,-6.692556740797016
4.58,5.2,-6.484944153405906
4.58,5.4,-6.276951761514158
4.58,5.6,-6.068540846118231
4.58,5.8,-5.859665623043976
4.58,6.0,-5.650283759727964
4.58,6.2,-5.440345224961028
4.58,6.4,-5.229796702531102
4.58,6.6,-5.018582430182919
4.58,6.8,-4.806646600983962
4.58,7.0,-4.5939364336390485
4.58,7.2,-4.380411929049988
4.58,7.4,-4.166038155395792
4.58,7.6,-3.9508123437539746
4.58,7.8,-3.734777568508834
4.58,8.0,-3.5180112252053637
4.58,8.2,-3.3006357199998093
4.58,8.4,-3.0828256625033292
4.58,8.6,-2.8648179921275236
4.58,8.8,-2.6469159990980278
4.58,9.0,-2.4294735121077395
4.58,9.2,-2.212903276332108
4.58,9.4,-1.997688928318952
4.58,9.6,-1.7844026490257756
4.58,9.8,-1.5737580034610232
4.58,10.0,-1.3666375550445644
4.58,10.2,-1.1639620326549736
4.58,10.4,-0.9664905349458423
4.58,10.6,-0.7741361521013663
4.58,10.8,-0.5851108320000576
4.58,11.0,-0.395084592628966
4.58,11.2,-0.19690871705873086
4.58,11.4,0.017961868200364533
4.58,11.6,0.23386765309818833
4.58,11.8,0.412995493525611
4.58,12.0,0.5456885899896133
4.58,12.2,0.6475276876499462
4.58,12.4,0.7336536807757321
4.58,12.6,0.8138748406363653
4.58,12.8,0.8916454912889091
4.58,13.0,0.9684807172287452
4.58,13.2,1.0456041936717064
4.58,13.4,1.1241371668287217
4.58,13.6,1.2041520320923416
4.58,13.8,1.2859255119060675
