Composition = 95% Water, 5% env
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
5.62,12.6,-0.5854410312929321
5.62,12.8,-0.3798353186001604
5.62,13.0,-0.17356006363589166
5.62,13.2,0.031689686411459056
5.62,13.4,0.23345958073158785
5.62,13.6,0.42998575065205624
5.62,13.8,0.619282916679413
5.62,14.0,0.7992531446514171
5.62,14.2,0.9674114096119225
5.62,14.4,1.1245175667781084
5.62,14.6,1.2716178790619317
5.62,14.8,1.4099657390354832
5.62,15.0,1.541386187477271
5.62,15.2,1.6671832047412867
5.62,15.4,1.788700905321197
5.62,15.6,1.9073390633778706
5.7,1.0,-12.429547871844457
5.7,1.2,-12.229297715121275
5.7,1.4,-12.02903372275585
5.7,1.6,-11.828762086760076
5.7,1.8,-11.62847976563724
5.7,2.0,-11.42818634158587
5.7,2.2,-11.227881603900999
5.7,2.4,-11.027564791544938
5.7,2.6,-10.827234842444593
5.7,2.8,-10.626891404987528
5.7,3.0,-10.426533352975568
5.7,3.2,-10.226159990418079
5.7,3.4,-10.025770103862676
5.7,3.6,-9.825362596745094
5.7,3.8,-9.624936526156363
5.7,4.0,-9.424479106546901
5.7,4.2,-9.224000304819134
5.7,4.4,-9.023509634463661
5.7,4.6,-8.822994264483093
5.7,4.8,-8.622452340585467
5.7,5.0,-8.421881660768411
5.7,5.2,-8.221279998136708
5.7,5.4,-8.020633195941125
5.7,5.6,-7.819961310266857
5.7,5.8,-7.6192498533254565
5.7,6.0,-7.418495173979669
5.7,6.2,-7.21768178773401
5.7,6.4,-7.016828191272591
5.7,6.6,-6.815906474961526
5.7,6.8,-6.614933978340611
5.7,7.0,-6.413879605609772
5.7,7.2,-6.212762659132881
5.7,7.4,-6.0115499112459725
5.7,7.6,-5.810243879115769
5.7,7.8,-5.608845602627414
5.7,8.0,-5.407317883266707
5.7,8.2,-5.205650142023688
5.7,8.4,-5.003846495953885
5.7,8.6,-4.801880197815699
5.7,8.8,-4.599714931163196
5.7,9.0,-4.397339695240033
5.7,9.2,-4.194712680840139
5.7,9.4,-3.9918030515527176
5.7,9.6,-3.7885862158222756
5.7,9.8,-3.5850186369655055
5.7,10.0,-3.3810407878906794
5.7,10.2,-3.176613876382156
5.7,10.4,-2.971662921884357
5.7,10.6,-2.766148096183151
5.7,10.8,-2.5600230552066954
5.7,11.0,-2.3532591128416307
5.7,11.2,-2.1458397704489314
5.7,11.4,-1.937805094146545
5.7,11.6,-1.729276512840197
5.7,11.8,-1.5204216615534818
5.7,12.0,-1.311548090237886
5.7,12.2,-1.1030849340021993
5.7,12.4,-0.8953767769979779
5.7,12.6,-0.6883925178669745
5.7,12.8,-0.482229648662959
5.7,13.0,-0.2758630832858983
5.7,13.2,-0.06920969162877563
5.7,13.4,0.13584848800232027
5.7,13.6,0.3370626166401659
5.7,13.8,0.5329808718712196
5.7,14.0,0.7216840718787442
5.7,14.2,0.9007942274177678
5.7,14.4,1.068657800803639
5.7,14.6,1.2264528032165778
5.7,14.8,1.3742534377892346
5.7,15.0,1.5136237818892875
5.7,15.2,1.6460827758747771
5.7,15.4,1.772886642173619
5.7,15.6,1.8954398243159463
5.78,1.0,-12.512405886320458
5.78,1.2,-12.312227795609008
5.78,1.4,-12.112013566053584
5.78,1.6,-11.911808904692903
5.78,1.8,-11.711593493244084
5.78,2.0,-11.511370197254049
5.78,2.2,-11.311149232765583
5.78,2.4,-11.110896726657943
5.78,2.6,-10.910645198091542
5.78,2.8,-10.71038320796491
5.78,3.0,-10.510109957241621
5.78,3.2,-10.309836065395086
5.78,3.4,-10.109527086712397
5.78,3.6,-9.909215575134008
5.78,3.8,-9.708889660079254
5.78,4.0,-9.508559384436488
5.78,4.2,-9.308201316753383
5.78,4.4,-9.107814037387481
5.78,4.6,-8.907418658572505
5.78,4.8,-8.707002611043979
5.78,5.0,-8.506564146847968
5.78,5.2,-8.306101417457848
5.78,5.4,-8.10561234872998
5.78,5.6,-7.905083390477182
5.78,5.8,-7.704534638059037
5.78,6.0,-7.503951939099533
5.78,6.2,-7.303332097079054
5.78,6.4,-7.102660221587452
5.78,6.6,-6.901954910265609
5.78,6.8,-6.701200492282276
5.78,7.0,-6.500380340239575
5.78,7.2,-6.299511524526336
5.78,7.4,-6.098562922473826
5.78,7.6,-5.897541719953918
5.78,7.8,-5.696449397074115
5.78,8.0,-5.495253210266456
5.78,8.2,-5.293953312596717
5.78,8.4,-5.092535297628464
5.78,8.6,-4.890987459862078
5.78,8.8,-4.689277904458308
5.78,9.0,-4.4874115522906575
5.78,9.2,-4.285342081451839
5.78,9.4,-4.0830427595824785
5.78,9.6,-3.8804942746998328
5.78,9.8,-3.6776597762353664
5.78,10.0,-3.4744868049786404
5.78,10.2,-3.2709435898033283
5.78,10.4,-3.066954331072423
5.78,10.6,-2.8624899882372112
5.78,10.8,-2.6574785858988554
5.78,11.0,-2.4518719885021056
5.78,11.2,-2.2456354678220447
5.78,11.4,-2.038748493747958
5.78,11.6,-1.8312542550110282
5.78,11.8,-1.6232463943179292
5.78,12.0,-1.4149275245867556
5.78,12.2,-1.2065985787466622
5.78,12.4,-0.9986461255249062
5.78,12.6,-0.7912345718587368
5.78,12.8,-0.5844639506581757
5.78,13.0,-0.37798034356570415
5.78,13.2,-0.17105239842509343
5.78,13.4,0.03596803920071248
5.78,13.6,0.24070746157821554
5.78,13.8,0.44156042362951925
5.78,14.0,0.6371115419916975
5.78,14.2,0.8253339874345441
5.78,14.4,1.0036973996899015
5.78,14.6,1.1719592537120522
5.78,14.8,1.3302421274667
5.78,15.0,1.4788042286094152
5.78,15.2,1.6189759985724768
5.78,15.4,1.7523816059555455
5.78,15.6,1.880017440434494
5.86,1.0,-12.594614191837284
5.86,1.2,-12.394474230506816
5.86,1.4,-12.194320949730916
5.86,1.6,-11.994168181345064
5.86,1.8,-11.794003494789873
5.86,2.0,-11.59383635939631
5.86,2.2,-11.393661581351694
5.86,2.4,-11.193479383328004
5.86,2.6,-10.993289621499326
5.86,2.8,-10.79309197847064
5.86,3.0,-10.592885796026716
5.86,3.2,-10.392670572147107
5.86,3.4,-10.192445714903286
5.86,3.6,-9.992210350962209
5.86,3.8,-9.791964010417031
5.86,4.0,-9.591705834729886
5.86,4.2,-9.39143488838407
5.86,4.4,-9.191150396055436
5.86,4.6,-8.990839893157785
5.86,4.8,-8.790524664089387
5.86,5.0,-8.590192326672337
5.86,5.2,-8.38984133889053
5.86,5.4,-8.189470176115757
5.86,5.6,-7.989076958684937
5.86,5.8,-7.788659780401561
5.86,6.0,-7.5882053256483015
5.86,6.2,-7.387733334715868
5.86,6.4,-7.187230049629124
5.86,6.6,-6.986692078376623
5.86,6.8,-6.786104783016434
5.86,7.0,-6.585486620775233
5.86,7.2,-6.384810580067076
5.86,7.4,-6.184093867651139
5.86,7.6,-5.983308158629869
5.86,7.8,-5.782467719484915
5.86,8.0,-5.581545540190306
5.86,8.2,-5.380553716513928
5.86,8.4,-5.179459385270672
5.86,8.6,-4.978260476482072
5.86,8.8,-4.776946783996764
5.86,9.0,-4.575489396986915
5.86,9.2,-4.373891273509054
5.86,9.4,-4.17210988931744
5.86,9.6,-3.9701198964792512
5.86,9.8,-3.767915950228646
5.86,10.0,-3.565439576598114
5.86,10.2,-3.3626536691934565
5.86,10.4,-3.1595246274388753
5.86,10.6,-2.95600513165364
5.86,10.8,-2.7520146448633285
5.86,11.0,-2.547524480847943
5.86,11.2,-2.342471057475874
5.86,11.4,-2.136795964016464
5.86,11.6,-1.9305050377681665
5.86,11.8,-1.7235938454399615
5.86,12.0,-1.5162069098192
5.86,12.2,-1.3085012777419647
5.86,12.4,-1.100802946828407
5.86,12.6,-0.8933694215386194
5.86,12.8,-0.6863659489077762
5.86,13.0,-0.4796215770486072
5.86,13.2,-0.27280779804353933
5.86,13.4,-0.06534871891350529
5.86,13.6,0.14181960870769608
5.86,13.8,0.3462098106268988
5.86,14.0,0.5467297194309314
5.86,14.2,0.7418215959338911
5.86,14.4,0.929359767038617
5.86,14.6,1.1077279298418163
5.86,14.8,1.2765086372215262
5.86,15.0,1.435179308699769
5.86,15.2,1.58458288164032
5.86,15.4,1.7255228911081686
5.86,15.6,1.859807052422751
5.94,1.2,-12.476125102794144
5.94,1.4,-12.275996228469708
5.94,1.6,-12.07588342612418
5.94,1.8,-11.875757169184698
5.94,2.0,-11.67563227079134
5.94,2.2,-11.475498470116623
5.94,2.4,-11.275360798090581
5.94,2.6,-11.075217373205513
5.94,2.8,-10.875067537107114
5.94,3.0,-10.674911218599071
5.94,3.2,-10.47474808526897
5.94,3.4,-10.274577708743161
5.94,3.6,-10.074399409136188
5.94,3.8,-9.874212601153287
5.94,4.0,-9.674016826854743
5.94,4.2,-9.473811381314395
5.94,4.4,-9.273595552566096
5.94,4.6,-9.073368396447815
5.94,4.8,-8.87311801237026
5.94,5.0,-8.672865686058895
5.94,5.2,-8.472599091845906
5.94,5.4,-8.272317078330962
5.94,5.6,-8.072018209443709
5.94,5.8,-7.871700955160249
5.94,6.0,-7.671363689303464
5.94,6.2,-7.470993330477395
5.94,6.4,-7.270609899651831
5.94,6.6,-7.070199894246565
5.94,6.8,-6.869760444947881
5.94,7.0,-6.6692775048054935
5.94,7.2,-6.468769728401291
5.94,7.4,-6.268221866328463
5.94,7.6,-6.067618185235003
5.94,7.8,-5.866975792354463
5.94,8.0,-5.66626480258758
5.94,8.2,-5.465503831505446
5.94,8.4,-5.264660968358995
5.94,8.6,-5.063738098459389
5.94,8.8,-4.862724624231766
5.94,9.0,-4.661606742397924
5.94,9.2,-4.460373235662113
5.94,9.4,-4.259004006577834
5.94,9.6,-4.057471425538037
5.94,9.8,-3.855749051553365
5.94,10.0,-3.653833202371749
5.94,10.2,-3.4516729436993026
5.94,10.4,-3.2492405114811387
5.94,10.6,-3.046496109996894
5.94,10.8,-2.843379908433002
5.94,11.0,-2.639841138029059
5.94,11.2,-2.4358269303264564
5.94,11.4,-2.2312845496908085
5.94,11.6,-2.0261875454726597
5.94,11.8,-1.8204966766152268
5.94,12.0,-1.614257441728571
5.94,12.2,-1.407567122062531
5.94,12.4,-1.2006120010669945
5.94,12.6,-0.9936378615892112
5.94,12.8,-0.786890998737205
5.94,13.0,-0.5802465967948363
5.94,13.2,-0.3735630532955897
5.94,13.4,-0.1664647630267121
5.94,13.6,0.04132823079425284
5.94,13.8,0.24797352474834214
5.94,14.0,0.4518004623799585
5.94,14.2,0.6517134709537625
5.94,14.4,0.8461277671084835
5.94,14.6,1.033125940307465
5.94,14.8,1.211520306054476
5.94,15.0,1.3806257115704592
5.94,15.2,1.539804269694242
5.94,15.4,1.6901036395557862
5.94,15.6,1.8320526570559847
6.02,1.2,-12.557403006953987
6.02,1.4,-12.357300044343033
6.02,1.6,-12.157224691347112
6.02,1.8,-11.957122563072872
6.02,2.0,-11.757031428595417
6.02,2.2,-11.55692950979372
6.02,2.4,-11.356827609733955
6.02,2.6,-11.156719706041747
6.02,2.8,-10.956607402856296
6.02,3.0,-10.75649045804973
6.02,3.2,-10.556368330444826
6.02,3.4,-10.356240659713308
6.02,3.6,-10.156107085500008
6.02,3.8,-9.95596718183383
6.02,4.0,-9.75582051659308
6.02,4.2,-9.555666614776726
6.02,4.4,-9.355504869448964
6.02,4.6,-9.15533464640023
6.02,4.8,-8.95515526827564
6.02,5.0,-8.754966071347011
6.02,5.2,-8.554755147226677
6.02,5.4,-8.354543619773962
6.02,5.6,-8.154319390688254
6.02,5.8,-7.95408127270829
6.02,6.0,-7.753828017683004
6.02,6.2,-7.553558208002917
6.02,6.4,-7.353258942951487
6.02,6.6,-7.152950729309602
6.02,6.8,-6.952620096184
6.02,7.0,-6.752264955776614
6.02,7.2,-6.551871409339322
6.02,7.4,-6.351458422247614
6.02,7.6,-6.151011541776212
6.02,7.8,-5.950515494342758
6.02,8.0,-5.749988018764844
6.02,8.2,-5.549401517351263
6.02,8.4,-5.348770567493394
6.02,8.6,-5.148068960445242
6.02,8.8,-4.947309244135225
6.02,9.0,-4.746459668909508
6.02,9.2,-4.5455187151496785
6.02,9.4,-4.344476576416406
6.02,9.6,-4.1433053743410815
6.02,9.8,-3.9419968435596564
6.02,10.0,-3.7405432843507893
6.02,10.2,-3.5388976357397346
6.02,10.4,-3.3370310787371618
6.02,10.6,-3.1349201120996106
6.02,10.8,-2.932527832628475
6.02,11.0,-2.7297993203740485
6.02,11.2,-2.5266949822914357
6.02,11.4,-2.3231560981499504
6.02,11.6,-2.119131922059506
6.02,11.8,-1.9145875636690093
6.02,12.0,-1.709509559308177
6.02,12.2,-1.5039340495046154
6.02,12.4,-1.2979670679802497
6.02,12.6,-1.0917680072210076
6.02,12.8,-0.8855641015634771
6.02,13.0,-0.6793900044443818
6.02,13.2,-0.4730464370905609
6.02,13.4,-0.26639918175835725
6.02,13.6,-0.05893026990454637
6.02,13.8,0.14876323921402176
6.02,14.0,0.3549201139028414
6.02,14.2,0.5582947087609282
6.02,14.4,0.757784130211157
6.02,14.6,0.9517081014380577
6.02,14.8,1.1384551491684458
6.02,15.0,1.3169993695885627
6.02,15.2,1.4862947819699268
6.02,15.4,1.6461061196687867
6.02,15.6,1.7971313271865264
6.02,15.8,1.939991555441853
