Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
3.14,3.2,-7.2575
3.14,3.4,-7.0575
3.14,3.6,-6.8575
3.14,3.8,-6.6575
3.14,4.0,-6.4575
3.14,4.2,-6.2575
3.14,4.4,-6.0575
3.14,4.6,-5.8575
3.14,4.8,-5.6575
3.14,5.0,-5.4575
3.14,5.2,-5.2575
3.14,5.4,-5.0575
3.14,5.6,-4.8575
3.14,5.8,-4.6575
3.14,6.0,-4.4575
3.14,6.2,-4.2575
3.14,6.4,-4.0576
3.14,6.6,-3.8577
3.14,6.8,-3.6578
3.14,7.0,-3.4579
3.14,7.2,-3.2582
3.14,7.4,-3.0586
3.14,7.6,-2.8592
3.14,7.8,-2.6601
3.14,8.0,-2.4617
3.14,8.2,-2.2641
3.14,8.4,-2.0679
3.14,8.6,-1.8738
3.14,8.8,-1.6828
3.14,9.0,-1.4964
3.14,9.2,-1.3164
3.14,9.4,-1.1448
3.14,9.6,-0.9838
3.14,9.8,-0.8349
3.14,10.0,-0.6989
3.14,10.2,-0.5753
3.14,10.4,-0.4629
3.14,10.6,-0.3603
3.14,10.8,-0.26559999999999995
3.14,11.0,-0.1766
3.14,11.2,-0.0928
3.14,11.4,-0.012099999999999942
3.22,-6.0,-16.5375
3.22,-5.8,-16.3375
3.22,-5.6,-16.1375
3.22,-5.4,-15.9375
3.22,-5.2,-15.7375
3.22,-5.0,-15.5375
3.22,-4.8,-15.3375
3.22,-4.6,-15.1375
3.22,-4.4,-14.9375
3.22,-4.2,-14.7375
3.22,-4.0,-14.5375
3.22,-3.8,-14.3375
3.22,-3.6,-14.1375
3.22,-3.4,-13.9375
3.22,-3.2,-13.7375
3.22,-3.0,-13.5375
3.22,-2.8,-13.3375
3.22,-2.6,-13.1375
3.22,-2.4,-12.9375
3.22,-2.2,-12.7375
3.22,-2.0,-12.5375
3.22,-1.8,-12.3375
3.22,-1.6,-12.1375
3.22,-1.4,-11.9375
3.22,-1.2,-11.7375
3.22,-1.0,-11.5375
3.22,-0.8,-11.3375
3.22,-0.6,-11.1375
3.22,-0.4,-10.9375
3.22,-0.2,-10.7375
3.22,0.0,-10.5375
3.22,0.2,-10.3375
3.22,0.4,-10.1375
3.22,0.6,-9.9375
3.22,0.8,-9.7375
3.22,1.0,-9.5375
3.22,1.2,-9.3375
3.22,1.4,-9.1375
3.22,1.6,-8.9375
3.22,1.8,-8.7375
3.22,2.0,-8.5375
3.22,2.2,-8.3375
3.22,2.4,-8.1375
3.22,2.6,-7.9375
3.22,2.8,-7.7375
3.22,3.0,-7.5375
3.22,3.2,-7.3375
3.22,3.4,-7.1375
3.22,3.6,-6.9375
3.22,3.8,-6.7375
3.22,4.0,-6.5375
3.22,4.2,-6.3375
3.22,4.4,-6.1375
3.22,4.6,-5.9375
3.22,4.8,-5.7375
3.22,5.0,-5.5375
3.22,5.2,-5.3375
3.22,5.4,-5.1375
3.22,5.6,-4.9375
3.22,5.8,-4.7375
3.22,6.0,-4.5375
3.22,6.2,-4.3375
3.22,6.4,-4.1376
3.22,6.6,-3.9376
3.22,6.8,-3.7377
3.22,7.0,-3.5378
3.22,7.2,-3.338
3.22,7.4,-3.1383
3.22,7.6,-2.9388
3.22,7.8,-2.7396
3.22,8.0,-2.5408
3.22,8.2,-2.3427
3.22,8.4,-2.1456
3.22,8.6,-1.9503
3.22,8.8,-1.7574
3.22,9.0,-1.5682
3.22,9.2,-1.3844
3.22,9.4,-1.2079
3.22,9.6,-1.0408
3.22,9.8,-0.885
3.22,10.0,-0.7416
3.22,10.2,-0.6109
3.22,10.4,-0.4921
3.22,10.6,-0.3839
3.22,10.8,-0.28430000000000005
3.22,11.0,-0.1916
3.22,11.2,-0.10430000000000002
3.22,11.4,-0.021300000000000048
3.3,-6.0,-16.6175
3.3,-5.8,-16.4175
3.3,-5.6,-16.2175
3.3,-5.4,-16.0175
3.3,-5.2,-15.8175
3.3,-5.0,-15.6175
3.3,-4.8,-15.4175
3.3,-4.6,-15.2175
3.3,-4.4,-15.0175
3.3,-4.2,-14.8175
3.3,-4.0,-14.6175
3.3,-3.8,-14.4175
3.3,-3.6,-14.2175
3.3,-3.4,-14.0175
3.3,-3.2,-13.8175
3.3,-3.0,-13.6175
3.3,-2.8,-13.4175
3.3,-2.6,-13.2175
3.3,-2.4,-13.0175
3.3,-2.2,-12.8175
3.3,-2.0,-12.6175
3.3,-1.8,-12.4175
3.3,-1.6,-12.2175
3.3,-1.4,-12.0175
3.3,-1.2,-11.8175
3.3,-1.0,-11.6175
3.3,-0.8,-11.4175
3.3,-0.6,-11.2175
3.3,-0.4,-11.0175
3.3,-0.2,-10.8175
3.3,0.0,-10.6175
3.3,0.2,-10.4175
3.3,0.4,-10.2175
3.3,0.6,-10.0175
3.3,0.8,-9.8175
3.3,1.0,-9.6175
3.3,1.2,-9.4175
3.3,1.4,-9.2175
3.3,1.6,-9.0175
3.3,1.8,-8.8175
3.3,2.0,-8.6175
3.3,2.2,-8.4175
3.3,2.4,-8.2175
3.3,2.6,-8.0175
3.3,2.8,-7.8175
3.3,3.0,-7.6175
3.3,3.2,-7.4175
3.3,3.4,-7.2175
3.3,3.6,-7.0175
3.3,3.8,-6.8175
3.3,4.0,-6.6175
3.3,4.2,-6.4175
3.3,4.4,-6.2175
3.3,4.6,-6.0175
3.3,4.8,-5.8175
3.3,5.0,-5.6175
3.3,5.2,-5.4175
3.3,5.4,-5.2175
3.3,5.6,-5.0175
3.3,5.8,-4.8175
3.3,6.0,-4.6175
3.3,6.2,-4.4175
3.3,6.4,-4.2175
3.3,6.6,-4.0176
3.3,6.8,-3.8176
3.3,7.0,-3.6177
3.3,7.2,-3.4179
3.3,7.4,-3.2181
3.3,7.6,-3.0185
3.3,7.8,-2.8191
3.3,8.0,-2.62
3.3,8.2,-2.4215
3.3,8.4,-2.2238
3.3,8.6,-2.0274
3.3,8.8,-1.8331
3.3,9.0,-1.6417
3.3,9.2,-1.4547
3.3,9.4,-1.2738
3.3,9.6,-1.1012
3.3,9.8,-0.9389
3.3,10.0,-0.7883
3.3,10.2,-0.6504
3.3,10.4,-0.5248
3.3,10.6,-0.4104
3.3,10.8,-0.3056
3.3,11.0,-0.20850000000000002
3.3,11.2,-0.11759999999999997
3.3,11.4,-0.031800000000000016
3.38,-6.0,-16.6975
3.38,-5.8,-16.4975
3.38,-5.6,-16.2975
3.38,-5.4,-16.0975
3.38,-5.2,-15.8975
3.38,-5.0,-15.6975
3.38,-4.8,-15.4975
3.38,-4.6,-15.2975
3.38,-4.4,-15.0975
3.38,-4.2,-14.8975
3.38,-4.0,-14.6975
3.38,-3.8,-14.4975
3.38,-3.6,-14.2975
3.38,-3.4,-14.0975
3.38,-3.2,-13.8975
3.38,-3.0,-13.6975
3.38,-2.8,-13.4975
3.38,-2.6,-13.2975
3.38,-2.4,-13.0975
3.38,-2.2,-12.8975
3.38,-2.0,-12.6975
3.38,-1.8,-12.4975
3.38,-1.6,-12.2975
3.38,-1.4,-12.0975
3.38,-1.2,-11.8975
3.38,-1.0,-11.6975
3.38,-0.8,-11.4975
3.38,-0.6,-11.2975
3.38,-0.4,-11.0975
3.38,-0.2,-10.8975
3.38,0.0,-10.6975
3.38,0.2,-10.4975
3.38,0.4,-10.2975
3.38,0.6,-10.0975
3.38,0.8,-9.8975
3.38,1.0,-9.6975
3.38,1.2,-9.4975
3.38,1.4,-9.2975
3.38,1.6,-9.0975
3.38,1.8,-8.8975
3.38,2.0,-8.6975
3.38,2.2,-8.4975
3.38,2.4,-8.2975
3.38,2.6,-8.0975
3.38,2.8,-7.8975
3.38,3.0,-7.6975
3.38,3.2,-7.4975
3.38,3.4,-7.2975
3.38,3.6,-7.0975
3.38,3.8,-6.8975
3.38,4.0,-6.6975
3.38,4.2,-6.4975
3.38,4.4,-6.2975
3.38,4.6,-6.0975
3.38,4.8,-5.8975
3.38,5.0,-5.6975
3.38,5.2,-5.4975
3.38,5.4,-5.2975
3.38,5.6,-5.0975
3.38,5.8,-4.8975
3.38,6.0,-4.6975
3.38,6.2,-4.4975
3.38,6.4,-4.2975
3.38,6.6,-4.0976
3.38,6.8,-3.8976
3.38,7.0,-3.6977
3.38,7.2,-3.4978
3.38,7.4,-3.298
3.38,7.6,-3.0983
3.38,7.8,-2.8987
3.38,8.0,-2.6995
3.38,8.2,-2.5006
3.38,8.4,-2.3024
3.38,8.6,-2.1052
3.38,8.8,-1.9096
3.38,9.0,-1.7164
3.38,9.2,-1.5268
3.38,9.4,-1.3423
3.38,9.6,-1.1648
3.38,9.8,-0.9964
3.38,10.0,-0.839
3.38,10.2,-0.6938
3.38,10.4,-0.5611000000000002
3.38,10.6,-0.4401
3.38,10.8,-0.3297
3.38,11.0,-0.22779999999999997
3.38,11.2,-0.13289999999999996
3.38,11.4,-0.04370000000000001
3.46,-6.0,-16.7775
3.46,-5.8,-16.5775
3.46,-5.6,-16.3775
3.46,-5.4,-16.1775
3.46,-5.2,-15.9775
3.46,-5.0,-15.7775
3.46,-4.8,-15.5775
3.46,-4.6,-15.3775
3.46,-4.4,-15.1775
3.46,-4.2,-14.9775
3.46,-4.0,-14.7775
3.46,-3.8,-14.5775
3.46,-3.6,-14.3775
3.46,-3.4,-14.1775
3.46,-3.2,-13.9775
3.46,-3.0,-13.7775
3.46,-2.8,-13.5775
3.46,-2.6,-13.3775
3.46,-2.4,-13.1775
3.46,-2.2,-12.9775
3.46,-2.0,-12.7775
3.46,-1.8,-12.5775
3.46,-1.6,-12.3775
3.46,-1.4,-12.1775
3.46,-1.2,-11.9775
3.46,-1.0,-11.7775
3.46,-0.8,-11.5775
3.46,-0.6,-11.3775
3.46,-0.4,-11.1775
3.46,-0.2,-10.9775
3.46,0.0,-10.7775
3.46,0.2,-10.5775
3.46,0.4,-10.3775
3.46,0.6,-10.1775
3.46,0.8,-9.9775
3.46,1.0,-9.7775
3.46,1.2,-9.5775
3.46,1.4,-9.3775
3.46,1.6,-9.1775
3.46,1.8,-8.9775
3.46,2.0,-8.7775
3.46,2.2,-8.5775
3.46,2.4,-8.3775
3.46,2.6,-8.1775
3.46,2.8,-7.9775
3.46,3.0,-7.7775
3.46,3.2,-7.5775
3.46,3.4,-7.3775
3.46,3.6,-7.1775
3.46,3.8,-6.9775
3.46,4.0,-6.7775
3.46,4.2,-6.5775
3.46,4.4,-6.3775
3.46,4.6,-6.1775
3.46,4.8,-5.9775
3.46,5.0,-5.7775
3.46,5.2,-5.5775
3.46,5.4,-5.3775
3.46,5.6,-5.1775
3.46,5.8,-4.9775
3.46,6.0,-4.7775
3.46,6.2,-4.5775
3.46,6.4,-4.3775
3.46,6.6,-4.1776
3.46,6.8,-3.9776
3.46,7.0,-3.7776
3.46,7.2,-3.5777
3.46,7.4,-3.3779
3.46,7.6,-3.1781
3.46,7.8,-2.9784
3.46,8.0,-2.779
3.46,8.2,-2.5799
3.46,8.4,-2.3813
3.46,8.6,-2.1835
3.46,8.8,-1.9869
3.46,9.0,-1.7923
3.46,9.2,-1.6005
3.46,9.4,-1.4129
3.46,9.6,-1.2311
3.46,9.8,-1.0573
3.46,10.0,-0.8935
3.46,10.2,-0.7411
3.46,10.4,-0.6012
3.46,10.6,-0.47339999999999993
3.46,10.8,-0.3567
3.46,11.0,-0.2496
3.46,11.2,-0.1502
3.46,11.4,-0.057299999999999976
3.54,-6.0,-16.8575
3.54,-5.8,-16.6575
3.54,-5.6,-16.4575
3.54,-5.4,-16.2575
3.54,-5.2,-16.0575
3.54,-5.0,-15.8575
3.54,-4.8,-15.6575
3.54,-4.6,-15.4575
3.54,-4.4,-15.2575
3.54,-4.2,-15.0575
3.54,-4.0,-14.8575
3.54,-3.8,-14.6575
3.54,-3.6,-14.4575
3.54,-3.4,-14.2575
3.54,-3.2,-14.0575
3.54,-3.0,-13.8575
3.54,-2.8,-13.6575
3.54,-2.6,-13.4575
3.54,-2.4,-13.2575
3.54,-2.2,-13.0575
3.54,-2.0,-12.8575
3.54,-1.8,-12.6575
3.54,-1.6,-12.4575
3.54,-1.4,-12.2575
3.54,-1.2,-12.0575
3.54,-1.0,-11.8575
3.54,-0.8,-11.6575
3.54,-0.6,-11.4575
3.54,-0.4,-11.2575
3.54,-0.2,-11.0575
3.54,0.0,-10.8575
3.54,0.2,-10.6575
3.54,0.4,-10.4575
3.54,0.6,-10.2575
3.54,0.8,-10.0575
3.54,1.0,-9.8575
3.54,1.2,-9.6575
3.54,1.4,-9.4575
3.54,1.6,-9.2575
3.54,1.8,-9.0575
3.54,2.0,-8.8575
3.54,2.2,-8.6575
3.54,2.4,-8.4575
3.54,2.6,-8.2575
3.54,2.8,-8.0575
3.54,3.0,-7.8575
3.54,3.2,-7.6575
3.54,3.4,-7.4575
3.54,3.6,-7.2575
3.54,3.8,-7.0575
3.54,4.0,-6.8575
3.54,4.2,-6.6575
3.54,4.4,-6.4575
3.54,4.6,-6.2575
3.54,4.8,-6.0575
3.54,5.0,-5.8575
3.54,5.2,-5.6575
3.54,5.4,-5.4575
3.54,5.6,-5.2575
3.54,5.8,-5.0575
3.54,6.0,-4.8575
3.54,6.2,-4.6575
3.54,6.4,-4.4575
3.54,6.6,-4.2575
3.54,6.8,-4.0576
3.54,7.0,-3.8576
3.54,7.2,-3.6577
3.54,7.4,-3.4578
3.54,7.6,-3.258
3.54,7.8,-3.0582
3.54,8.0,-2.8587
3.54,8.2,-2.6594
3.54,8.4,-2.4604
3.54,8.6,-2.2621
3.54,8.8,-2.0648
3.54,9.0,-1.869
3.54,9.2,-1.6754
3.54,9.4,-1.4853
3.54,9.6,-1.3
3.54,9.8,-1.1214
3.54,10.0,-0.9516
3.54,10.2,-0.7925
3.54,10.4,-0.6453
3.54,10.6,-0.5104
3.54,10.8,-0.3871
3.54,11.0,-0.27429999999999993
3.54,11.2,-0.16989999999999997
3.54,11.4,-0.07289999999999992
3.62,-6.0,-16.9375
3.62,-5.8,-16.7375
3.62,-5.6,-16.5375
3.62,-5.4,-16.3375
3.62,-5.2,-16.1375
3.62,-5.0,-15.9375
3.62,-4.8,-15.7375
3.62,-4.6,-15.5375
3.62,-4.4,-15.3375
3.62,-4.2,-15.1375
3.62,-4.0,-14.9375
3.62,-3.8,-14.7375
3.62,-3.6,-14.5375
3.62,-3.4,-14.3375
3.62,-3.2,-14.1375
3.62,-3.0,-13.9375
3.62,-2.8,-13.7375
3.62,-2.6,-13.5375
3.62,-2.4,-13.3375
3.62,-2.2,-13.1375
3.62,-2.0,-12.9375
3.62,-1.8,-12.7375
3.62,-1.6,-12.5375
3.62,-1.4,-12.3375
3.62,-1.2,-12.1375
3.62,-1.0,-11.9375
3.62,-0.8,-11.7375
3.62,-0.6,-11.5375
3.62,-0.4,-11.3375
3.62,-0.2,-11.1375
3.62,0.0,-10.9375
3.62,0.2,-10.7375
3.62,0.4,-10.5375
3.62,0.6,-10.3375
3.62,0.8,-10.1375
3.62,1.0,-9.9375
3.62,1.2,-9.7375
3.62,1.4,-9.5375
3.62,1.6,-9.3375
3.62,1.8,-9.1375
3.62,2.0,-8.9375
3.62,2.2,-8.7375
3.62,2.4,-8.5375
3.62,2.6,-8.3375
3.62,2.8,-8.1375
3.62,3.0,-7.9375
3.62,3.2,-7.7375
3.62,3.4,-7.5375
3.62,3.6,-7.3375
3.62,3.8,-7.1375
3.62,4.0,-6.9375
3.62,4.2,-6.7375
3.62,4.4,-6.5375
3.62,4.6,-6.3375
3.62,4.8,-6.1375
3.62,5.0,-5.9375
3.62,5.2,-5.7375
3.62,5.4,-5.5375
3.62,5.6,-5.3375
3.62,5.8,-5.1375
3.62,6.0,-4.9375
3.62,6.2,-4.7375
3.62,6.4,-4.5375
3.62,6.6,-4.3375
3.62,6.8,-4.1375
3.62,7.0,-3.9376
3.62,7.2,-3.7376
3.62,7.4,-3.5377
3.62,7.6,-3.3378
3.62,7.8,-3.1381
3.62,8.0,-2.9384
3.62,8.2,-2.7389
3.62,8.4,-2.5398
3.62,8.6,-2.3411
3.62,8.8,-2.1432
3.62,9.0,-1.9464
3.62,9.2,-1.7514
3.62,9.4,-1.5592
3.62,9.6,-1.3709
3.62,9.8,-1.1883
3.62,10.0,-1.0132
3.62,10.2,-0.8477
3.62,10.4,-0.6935
3.62,10.6,-0.5513
3.62,10.8,-0.4210999999999999
3.62,11.0,-0.302
3.62,11.2,-0.1923
3.62,11.4,-0.09060000000000004
3.62,11.6,0.005299999999999962
3.62,11.8,0.10060000000000002
3.62,12.0,0.19619999999999993
3.62,12.2,0.2921
3.62,12.4,0.38800000000000007
3.62,12.6,0.48370000000000013
3.62,12.8,0.5792000000000002
3.62,13.0,0.6746
3.62,13.2,0.7702
3.62,13.4,0.8658000000000001
3.62,13.6,0.9608
3.7,-6.0,-17.0175
3.7,-5.8,-16.8175
3.7,-5.6,-16.6175
3.7,-5.4,-16.4175
3.7,-5.2,-16.2175
3.7,-5.0,-16.0175
3.7,-4.8,-15.8175
3.7,-4.6,-15.6175
3.7,-4.4,-15.4175
3.7,-4.2,-15.2175
3.7,-4.0,-15.0175
3.7,-3.8,-14.8175
3.7,-3.6,-14.6175
3.7,-3.4,-14.4175
3.7,-3.2,-14.2175
3.7,-3.0,-14.0175
3.7,-2.8,-13.8175
3.7,-2.6,-13.6175
3.7,-2.4,-13.4175
3.7,-2.2,-13.2175
3.7,-2.0,-13.0175
3.7,-1.8,-12.8175
3.7,-1.6,-12.6175
3.7,-1.4,-12.4175
3.7,-1.2,-12.2175
3.7,-1.0,-12.0175
3.7,-0.8,-11.8175
3.7,-0.6,-11.6175
3.7,-0.4,-11.4175
3.7,-0.2,-11.2175
3.7,0.0,-11.0175
3.7,0.2,-10.8175
3.7,0.4,-10.6175
3.7,0.6,-10.4175
3.7,0.8,-10.2175
3.7,1.0,-10.0175
3.7,1.2,-9.8175
3.7,1.4,-9.6175
3.7,1.6,-9.4175
3.7,1.8,-9.2175
3.7,2.0,-9.0175
3.7,2.2,-8.8175
3.7,2.4,-8.6175
3.7,2.6,-8.4175
3.7,2.8,-8.2175
3.7,3.0,-8.0175
3.7,3.2,-7.8175
3.7,3.4,-7.6175
3.7,3.6,-7.4175
3.7,3.8,-7.2175
3.7,4.0,-7.0175
3.7,4.2,-6.8175
3.7,4.4,-6.6175
3.7,4.6,-6.4175
3.7,4.8,-6.2175
3.7,5.0,-6.0175
3.7,5.2,-5.8175
3.7,5.4,-5.6175
3.7,5.6,-5.4175
3.7,5.8,-5.2175
3.7,6.0,-5.0175
3.7,6.2,-4.8175
3.7,6.4,-4.6175
3.7,6.6,-4.4175
3.7,6.8,-4.2175
3.7,7.0,-4.0176
3.7,7.2,-3.8176
3.7,7.4,-3.6177
3.7,7.6,-3.4178
3.7,7.8,-3.2179
3.7,8.0,-3.0182
3.7,8.2,-2.8186
3.7,8.4,-2.6192
3.7,8.6,-2.4203
3.7,8.8,-2.2219
3.7,9.0,-2.0244
3.7,9.2,-1.8283
3.7,9.4,-1.6344
3.7,9.6,-1.4436
3.7,9.8,-1.2575
3.7,10.0,-1.0778
3.7,10.2,-0.9066
3.7,10.4,-0.7456
3.7,10.6,-0.5962
3.7,10.8,-0.4588
3.7,11.0,-0.3331
3.7,11.2,-0.21759999999999993
3.7,11.4,-0.1108
3.7,11.6,-0.011099999999999985
3.7,11.8,0.08729999999999997
3.7,12.0,0.18609999999999996
3.7,12.2,0.285
3.7,12.4,0.3837
3.7,12.6,0.4817
3.7,12.8,0.5788
3.7,13.0,0.6752
3.7,13.2,0.7711
3.7,13.4,0.8666
3.7,13.6,0.9611
3.78,-6.0,-17.0989
3.78,-5.8,-16.8986
3.78,-5.6,-16.6984
3.78,-5.4,-16.4982
3.78,-5.2,-16.298
3.78,-5.0,-16.0979
3.78,-4.8,-15.8978
3.78,-4.6,-15.6978
3.78,-4.4,-15.4977
3.78,-4.2,-15.2976
3.78,-4.0,-15.0976
3.78,-3.8,-14.8976
3.78,-3.6,-14.6976
3.78,-3.4,-14.4975
3.78,-3.2,-14.2975
3.78,-3.0,-14.0975
3.78,-2.8,-13.8975
3.78,-2.6,-13.6975
3.78,-2.4,-13.4975
3.78,-2.2,-13.2975
3.78,-2.0,-13.0975
3.78,-1.8,-12.8975
3.78,-1.6,-12.6975
3.78,-1.4,-12.4975
3.78,-1.2,-12.2975
3.78,-1.0,-12.0975
3.78,-0.8,-11.8975
3.78,-0.6,-11.6975
3.78,-0.4,-11.4975
3.78,-0.2,-11.2975
3.78,0.0,-11.0975
3.78,0.2,-10.8975
3.78,0.4,-10.6975
3.78,0.6,-10.4975
3.78,0.8,-10.2975
3.78,1.0,-10.0975
3.78,1.2,-9.8975
3.78,1.4,-9.6975
3.78,1.6,-9.4975
3.78,1.8,-9.2975
3.78,2.0,-9.0975
3.78,2.2,-8.8975
3.78,2.4,-8.6975
3.78,2.6,-8.4975
3.78,2.8,-8.2975
3.78,3.0,-8.0975
3.78,3.2,-7.8975
3.78,3.4,-7.6975
3.78,3.6,-7.4975
3.78,3.8,-7.2975
3.78,4.0,-7.0975
3.78,4.2,-6.8975
3.78,4.4,-6.6975
3.78,4.6,-6.4975
3.78,4.8,-6.2975
3.78,5.0,-6.0975
3.78,5.2,-5.8975
3.78,5.4,-5.6975
3.78,5.6,-5.4975
3.78,5.8,-5.2975
3.78,6.0,-5.0975
3.78,6.2,-4.8975
3.78,6.4,-4.6975
3.78,6.6,-4.4975
3.78,6.8,-4.2975
3.78,7.0,-4.0975
3.78,7.2,-3.8976
3.78,7.4,-3.6976
3.78,7.6,-3.4977
3.78,7.8,-3.2978
3.78,8.0,-3.098
3.78,8.2,-2.8983
3.78,8.4,-2.6988
3.78,8.6,-2.4996
3.78,8.8,-2.3008
3.78,9.0,-2.1028
3.78,9.2,-1.9058
3.78,9.4,-1.7105
3.78,9.6,-1.5178
3.78,9.8,-1.3288
3.78,10.0,-1.1452
3.78,10.2,-0.9688
3.78,10.4,-0.8015
3.78,10.6,-0.6452
3.78,10.8,-0.5006
3.78,11.0,-0.3678000000000001
3.78,11.2,-0.246
3.78,11.4,-0.1336
3.78,11.6,-0.029599999999999994
3.78,11.8,0.07209999999999998
3.78,12.0,0.1743
3.78,12.2,0.27660000000000007
3.78,12.4,0.3783000000000001
3.78,12.6,0.4788
3.78,12.8,0.5778000000000001
3.78,13.0,0.6753
3.78,13.2,0.7717
3.78,13.4,0.8672
3.78,13.6,0.9614
3.86,-6.0,-17.2608
3.86,-5.8,-17.0454
3.86,-5.6,-16.8326
3.86,-5.4,-16.6219
3.86,-5.2,-16.4132
3.86,-5.0,-16.2061
3.86,-4.8,-16.0004
3.86,-4.6,-15.7958
3.86,-4.4,-15.5921
3.86,-4.2,-15.3891
3.86,-4.0,-15.1868
3.86,-3.8,-14.9849
3.86,-3.6,-14.7834
3.86,-3.4,-14.5822
3.86,-3.2,-14.3812
3.86,-3.0,-14.1804
3.86,-2.8,-13.9798
3.86,-2.6,-13.7793
3.86,-2.4,-13.579
3.86,-2.2,-13.3787
3.86,-2.0,-13.1784
3.86,-1.8,-12.9782
3.86,-1.6,-12.7781
3.86,-1.4,-12.578
3.86,-1.2,-12.3779
3.86,-1.0,-12.1778
3.86,-0.8,-11.9777
3.86,-0.6,-11.7777
3.86,-0.4,-11.5776
3.86,-0.2,-11.3776
3.86,0.0,-11.1776
3.86,0.2,-10.9776
3.86,0.4,-10.7776
3.86,0.6,-10.5775
3.86,0.8,-10.3775
3.86,1.0,-10.1775
3.86,1.2,-9.9775
3.86,1.4,-9.7775
3.86,1.6,-9.5775
3.86,1.8,-9.3775
3.86,2.0,-9.1775
3.86,2.2,-8.9775
3.86,2.4,-8.7775
3.86,2.6,-8.5775
3.86,2.8,-8.3775
3.86,3.0,-8.1775
3.86,3.2,-7.9775
3.86,3.4,-7.7775
3.86,3.6,-7.5775
3.86,3.8,-7.3775
3.86,4.0,-7.1775
3.86,4.2,-6.9775
3.86,4.4,-6.7775
3.86,4.6,-6.5775
3.86,4.8,-6.3775
3.86,5.0,-6.1775
3.86,5.2,-5.9775
3.86,5.4,-5.7775
3.86,5.6,-5.5775
3.86,5.8,-5.3775
3.86,6.0,-5.1775
3.86,6.2,-4.9775
3.86,6.4,-4.7775
3.86,6.6,-4.5775
3.86,6.8,-4.3775
3.86,7.0,-4.1775
3.86,7.2,-3.9776
3.86,7.4,-3.7776
3.86,7.6,-3.5776
3.86,7.8,-3.3777
3.86,8.0,-3.1779
3.86,8.2,-2.9781
3.86,8.4,-2.7785
3.86,8.6,-2.5791
3.86,8.8,-2.3801
3.86,9.0,-2.1816
3.86,9.2,-1.9839
3.86,9.4,-1.7876
3.86,9.6,-1.5932
3.86,9.8,-1.4019
3.86,10.0,-1.2149
3.86,10.2,-1.034
3.86,10.4,-0.8612
3.86,10.6,-0.6982
3.86,10.8,-0.5464
3.86,11.0,-0.4065
3.86,11.2,-0.2780000000000001
3.86,11.4,-0.1596
3.86,11.6,-0.05039999999999998
3.86,11.8,0.05460000000000001
3.86,12.0,0.16049999999999998
3.86,12.2,0.2664
3.86,12.4,0.3714
3.86,12.6,0.4748
3.86,12.8,0.5757999999999999
3.86,13.0,0.6745
3.86,13.2,0.7717
3.86,13.4,0.8676000000000001
3.86,13.6,0.9616
3.94,-6.0,-17.5566
3.94,-5.8,-17.3555
3.94,-5.6,-17.1538
3.94,-5.4,-16.9511
3.94,-5.2,-16.7471
3.94,-5.0,-16.541
3.94,-4.8,-16.3323
3.94,-4.6,-16.1201
3.94,-4.4,-15.9041
3.94,-4.2,-15.6842
3.94,-4.0,-15.4613
3.94,-3.8,-15.2367
3.94,-3.6,-15.0119
3.94,-3.4,-14.7882
3.94,-3.2,-14.5665
3.94,-3.0,-14.3475
3.94,-2.8,-14.1311
3.94,-2.6,-13.9173
3.94,-2.4,-13.7058
3.94,-2.2,-13.4964
3.94,-2.0,-13.2887
3.94,-1.8,-13.0825
3.94,-1.6,-12.8775
3.94,-1.4,-12.6735
3.94,-1.2,-12.4702
3.94,-1.0,-12.2676
3.94,-0.8,-12.0656
3.94,-0.6,-11.8639
3.94,-0.4,-11.6626
3.94,-0.2,-11.4616
3.94,0.0,-11.2607
3.94,0.2,-11.0601
3.94,0.4,-10.8595
3.94,0.6,-10.6591
3.94,0.8,-10.4588
3.94,1.0,-10.2585
3.94,1.2,-10.0583
3.94,1.4,-9.8581
3.94,1.6,-9.658
3.94,1.8,-9.4579
3.94,2.0,-9.2578
3.94,2.2,-9.0577
3.94,2.4,-8.8577
3.94,2.6,-8.6577
3.94,2.8,-8.4576
3.94,3.0,-8.2576
3.94,3.2,-8.0576
3.94,3.4,-7.8576
3.94,3.6,-7.6576
3.94,3.8,-7.4575
3.94,4.0,-7.2575
3.94,4.2,-7.0575
3.94,4.4,-6.8575
3.94,4.6,-6.6575
3.94,4.8,-6.4575
3.94,5.0,-6.2575
3.94,5.2,-6.0575
3.94,5.4,-5.8575
3.94,5.6,-5.6575
3.94,5.8,-5.4575
3.94,6.0,-5.2575
3.94,6.2,-5.0575
3.94,6.4,-4.8575
3.94,6.6,-4.6575
3.94,6.8,-4.4575
3.94,7.0,-4.2575
3.94,7.2,-4.0575
3.94,7.4,-3.8576
3.94,7.6,-3.6576
3.94,7.8,-3.4577
3.94,8.0,-3.2578
3.94,8.2,-3.058
3.94,8.4,-2.8583
3.94,8.6,-2.6587
3.94,8.8,-2.4595
3.94,9.0,-2.2606
3.94,9.2,-2.0624
3.94,9.4,-1.8652
3.94,9.6,-1.6696
3.94,9.8,-1.4764
3.94,10.0,-1.2866
3.94,10.2,-1.1019
3.94,10.4,-0.9241
3.94,10.6,-0.755
3.94,10.8,-0.5964
3.94,11.0,-0.4492
3.94,11.2,-0.3137
3.94,11.4,-0.1889
3.94,11.6,-0.07400000000000001
