Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
2.1,-3.0,-12.657856578741763
2.1,-2.8,-12.457856578741762
2.1,-2.6,-12.257856578741762
2.1,-2.4,-12.057856578741761
2.1,-2.2,-11.857856578741762
2.1,-2.0,-11.657856578741763
2.1,-1.8,-11.457856578741762
2.1,-1.6,-11.257856578741762
2.1,-1.4,-11.057856578741761
2.1,-1.2,-10.857856578741762
2.1,-1.0,-10.657856578741763
2.1,-0.8,-10.457856578741762
2.1,-0.6,-10.257856578741762
2.1,-0.4,-10.057856578741761
2.1,-0.2,-9.857856578741762
2.1,0.0,-9.657856578741763
2.1,0.2,-9.457856578741762
2.1,0.4,-9.257856578741762
2.1,0.6,-9.057856578741761
2.1,0.8,-8.857856578741762
2.1,1.0,-8.657856578741763
2.1,1.2,-8.457856578741762
2.1,1.4,-8.257856578741762
2.1,1.6,-8.057856578741761
2.1,1.8,-7.857856578741762
2.1,2.0,-7.657856578741762
2.1,2.2,-7.457856578741762
2.1,2.4,-7.257856578741762
2.1,2.6,-7.057856578741762
2.1,2.8,-6.857856578741762
2.1,3.0,-6.657856578741762
2.1,3.2,-6.457856578741762
2.1,3.4,-6.257856578741762
2.1,3.6,-6.057856578741762
2.1,3.8,-5.857856578741762
2.1,4.0,-5.657856578741762
2.1,4.2,-5.457856578741762
2.1,4.4,-5.257856578741762
2.1,4.6,-5.057856578741762
2.1,4.8,-4.857856578741762
2.1,5.0,-4.657870954350468
2.1,5.2,-4.457885332793664
2.1,5.4,-4.2578853327936645
2.1,5.6,-4.057999714071817
2.1,5.8,-3.85802848513485
2.1,6.0,-3.658171663003195
2.1,6.2,-3.458343682878244
2.1,6.4,-3.2585734976170806
2.1,6.6,-3.059046942371585
2.1,6.8,-2.8597369293148955
2.1,7.0,-2.660788670622835
2.1,7.2,-2.462564089891835
2.1,7.4,-2.265418626665015
2.1,7.6,-2.070159478506475
2.1,7.8,-1.8782092314248144
2.1,8.0,-1.6925185001684226
2.1,8.2,-1.5185675921241792
2.1,8.4,-1.3643977104180989
2.1,8.6,-1.235868888963175
2.1,8.8,-1.1312861059351669
2.1,9.0,-1.0442502862122318
2.1,9.2,-0.970243173547921
2.1,9.4,-0.9056298199223937
2.1,9.6,-0.8472548058602382
2.1,9.8,-0.7922533574305738
2.18,-6.0,-15.737856578741763
2.18,-5.8,-15.537856578741762
2.18,-5.6,-15.337856578741762
2.18,-5.4,-15.137856578741761
2.18,-5.2,-14.937856578741762
2.18,-5.0,-14.737856578741763
2.18,-4.8,-14.537856578741762
2.18,-4.6,-14.337856578741762
2.18,-4.4,-14.137856578741761
2.18,-4.2,-13.937856578741762
2.18,-4.0,-13.737856578741763
2.18,-3.8,-13.537856578741762
2.18,-3.6,-13.337856578741762
2.18,-3.4,-13.137856578741761
2.18,-3.2,-12.937856578741762
2.18,-3.0,-12.737856578741763
2.18,-2.8,-12.537856578741762
2.18,-2.6,-12.337856578741762
2.18,-2.4,-12.137856578741761
2.18,-2.2,-11.937856578741762
2.18,-2.0,-11.737856578741763
2.18,-1.8,-11.537856578741762
2.18,-1.6,-11.337856578741762
2.18,-1.4,-11.137856578741761
2.18,-1.2,-10.937856578741762
2.18,-1.0,-10.737856578741763
2.18,-0.8,-10.537856578741762
2.18,-0.6,-10.337856578741762
2.18,-0.4,-10.137856578741761
2.18,-0.2,-9.937856578741762
2.18,0.0,-9.737856578741763
2.18,0.2,-9.537856578741762
2.18,0.4,-9.337856578741762
2.18,0.6,-9.137856578741761
2.18,0.8,-8.937856578741762
2.18,1.0,-8.737856578741763
2.18,1.2,-8.537856578741762
2.18,1.4,-8.337856578741762
2.18,1.6,-8.137856578741761
2.18,1.8,-7.937856578741762
2.18,2.0,-7.737856578741762
2.18,2.2,-7.537856578741762
2.18,2.4,-7.3378565787417624
2.18,2.6,-7.137856578741762
2.18,2.8,-6.937856578741762
2.18,3.0,-6.737856578741762
2.18,3.2,-6.537856578741762
2.18,3.4,-6.3378565787417624
2.18,3.6,-6.137856578741762
2.18,3.8,-5.937856578741762
2.18,4.0,-5.737856578741762
2.18,4.2,-5.537856578741762
2.18,4.4,-5.3378565787417624
2.18,4.6,-5.137856578741762
2.18,4.8,-4.937856578741762
2.18,5.0,-4.737870954350468
2.18,5.2,-4.537870954350468
2.18,5.4,-4.337970954350468
2.18,5.6,-4.137985332793664
2.18,5.8,-3.938099714071817
2.18,6.0,-3.73814287492066
2.18,6.2,-3.53838606130085
2.18,6.4,-3.338658095371613
2.18,6.6,-3.139173497617081
2.18,6.8,-2.9398758897069133
2.18,7.0,-2.7410659908497923
2.18,7.2,-2.5430179099057746
2.18,7.4,-2.3460935945893007
2.18,7.6,-2.151018626665015
2.18,7.8,-1.9591527496194652
2.18,8.0,-1.7727026869808646
2.18,8.2,-1.5953240853872679
2.18,8.4,-1.4333268695586385
2.18,8.6,-1.292378104496183
2.18,8.8,-1.1749822506572367
2.18,9.0,-1.077119284890912
2.18,9.2,-0.9944203379713283
2.18,9.4,-0.9229158476457509
2.18,9.6,-0.859348128416797
2.18,9.8,-0.800430093503102
2.18,10.0,-0.7440925132288063
2.26,-6.0,-15.817856578741763
2.26,-5.8,-15.617856578741762
2.26,-5.6,-15.417856578741763
2.26,-5.4,-15.217856578741761
2.26,-5.2,-15.017856578741762
2.26,-5.0,-14.817856578741763
2.26,-4.8,-14.617856578741762
2.26,-4.6,-14.417856578741763
2.26,-4.4,-14.217856578741761
2.26,-4.2,-14.017856578741762
2.26,-4.0,-13.817856578741763
2.26,-3.8,-13.617856578741762
2.26,-3.6,-13.417856578741763
2.26,-3.4,-13.217856578741761
2.26,-3.2,-13.017856578741762
2.26,-3.0,-12.817856578741763
2.26,-2.8,-12.617856578741762
2.26,-2.6,-12.417856578741763
2.26,-2.4,-12.217856578741761
2.26,-2.2,-12.017856578741762
2.26,-2.0,-11.817856578741763
2.26,-1.8,-11.617856578741762
2.26,-1.6,-11.417856578741763
2.26,-1.4,-11.217856578741761
2.26,-1.2,-11.017856578741762
2.26,-1.0,-10.817856578741763
2.26,-0.8,-10.617856578741762
2.26,-0.6,-10.417856578741763
2.26,-0.4,-10.217856578741761
2.26,-0.2,-10.017856578741762
2.26,0.0,-9.817856578741763
2.26,0.2,-9.617856578741762
2.26,0.4,-9.417856578741763
2.26,0.6,-9.217856578741761
2.26,0.8,-9.017856578741762
2.26,1.0,-8.817856578741763
2.26,1.2,-8.617856578741762
2.26,1.4,-8.417856578741763
2.26,1.6,-8.217856578741761
2.26,1.8,-8.017856578741762
2.26,2.0,-7.817856578741762
2.26,2.2,-7.617856578741762
2.26,2.4,-7.417856578741762
2.26,2.6,-7.217856578741762
2.26,2.8,-7.017856578741762
2.26,3.0,-6.817856578741762
2.26,3.2,-6.617856578741762
2.26,3.4,-6.417856578741762
2.26,3.6,-6.217856578741762
2.26,3.8,-6.017856578741762
2.26,4.0,-5.817856578741762
2.26,4.2,-5.617856578741762
2.26,4.4,-5.417856578741762
2.26,4.6,-5.217856578741762
2.26,4.8,-5.017856578741762
2.26,5.0,-4.817856578741762
2.26,5.2,-4.617870954350468
2.26,5.4,-4.417956578741762
2.26,5.6,-4.217970954350468
2.26,5.8,-4.018085332793664
2.26,6.0,-3.818199714071817
2.26,6.2,-3.61834287492066
2.26,6.4,-3.4186860613008503
2.26,6.6,-3.219158095371613
2.26,6.8,-3.0198879356920636
2.26,7.0,-2.8210758897069135
2.26,7.2,-2.6229659908497927
2.26,7.4,-2.4259325338589472
2.26,7.6,-2.230693594589301
2.26,7.8,-2.0383438822440185
2.26,8.0,-1.8507789726219535
2.26,8.2,-1.6707348177387322
2.26,8.4,-1.5028504372976157
2.26,8.6,-1.3524808783968352
2.26,8.8,-1.2232468698067036
2.26,9.0,-1.1144061563606689
2.26,9.2,-1.0223406004404878
2.26,9.4,-0.9435181191731185
2.26,9.6,-0.8744614708553067
2.26,9.8,-0.8114556927456358
2.26,10.0,-0.7517925132288064
2.26,10.2,-0.6941443641668024
2.34,-6.0,-15.897856578741761
2.34,-5.8,-15.697856578741762
2.34,-5.6,-15.497856578741763
2.34,-5.4,-15.297856578741762
2.34,-5.2,-15.097856578741762
2.34,-5.0,-14.897856578741761
2.34,-4.8,-14.697856578741762
2.34,-4.6,-14.497856578741763
2.34,-4.4,-14.297856578741762
2.34,-4.2,-14.097856578741762
2.34,-4.0,-13.897856578741761
2.34,-3.8,-13.697856578741762
2.34,-3.6,-13.497856578741763
2.34,-3.4,-13.297856578741762
2.34,-3.2,-13.097856578741762
2.34,-3.0,-12.897856578741761
2.34,-2.8,-12.697856578741762
2.34,-2.6,-12.497856578741763
2.34,-2.4,-12.297856578741762
2.34,-2.2,-12.097856578741762
2.34,-2.0,-11.897856578741761
2.34,-1.8,-11.697856578741762
2.34,-1.6,-11.497856578741763
2.34,-1.4,-11.297856578741762
2.34,-1.2,-11.097856578741762
2.34,-1.0,-10.897856578741761
2.34,-0.8,-10.697856578741762
2.34,-0.6,-10.497856578741763
2.34,-0.4,-10.297856578741762
2.34,-0.2,-10.097856578741762
2.34,0.0,-9.897856578741761
2.34,0.2,-9.697856578741762
2.34,0.4,-9.497856578741763
2.34,0.6,-9.297856578741762
2.34,0.8,-9.097856578741762
2.34,1.0,-8.897856578741761
2.34,1.2,-8.697856578741762
2.34,1.4,-8.497856578741763
2.34,1.6,-8.297856578741762
2.34,1.8,-8.097856578741762
2.34,2.0,-7.897856578741762
2.34,2.2,-7.697856578741762
2.34,2.4,-7.497856578741762
2.34,2.6,-7.297856578741762
2.34,2.8,-7.097856578741762
2.34,3.0,-6.897856578741762
2.34,3.2,-6.697856578741762
2.34,3.4,-6.497856578741762
2.34,3.6,-6.297856578741762
2.34,3.8,-6.097856578741762
2.34,4.0,-5.897856578741762
2.34,4.2,-5.697856578741762
2.34,4.4,-5.497856578741762
2.34,4.6,-5.297856578741762
2.34,4.8,-5.097856578741762
2.34,5.0,-4.897856578741762
2.34,5.2,-4.697870954350468
2.34,5.4,-4.497956578741762
2.34,5.6,-4.297970954350468
2.34,5.8,-4.098070954350468
2.34,6.0,-3.898185332793665
2.34,6.2,-3.6983140981853904
2.34,6.4,-3.4986284851348497
2.34,6.6,-3.29908606130085
2.34,6.8,-3.099758095371613
2.34,7.0,-2.900802376611777
2.34,7.2,-2.7025758897069134
2.34,7.4,-2.5053659908497927
2.34,7.6,-2.309703288827227
2.34,7.8,-2.1167051152363596
2.34,8.0,-1.9277498889873237
2.34,8.2,-1.7453248112270048
2.34,8.4,-1.5727663532729312
2.34,8.6,-1.414879954008243
2.34,8.8,-1.2755442225950324
2.34,9.0,-1.1560289421408183
2.34,9.2,-1.0543614146140876
2.34,9.4,-0.9674787419934664
2.34,9.6,-0.8921015141477955
2.34,9.8,-0.8243581925681549
2.34,10.0,-0.7610913658333762
2.34,10.2,-0.7006922747762848
2.34,10.4,-0.6417782596643151
2.42,-6.0,-15.977856578741761
2.42,-5.8,-15.777856578741762
2.42,-5.6,-15.577856578741763
2.42,-5.4,-15.377856578741762
2.42,-5.2,-15.177856578741762
2.42,-5.0,-14.977856578741761
2.42,-4.8,-14.777856578741762
2.42,-4.6,-14.577856578741763
2.42,-4.4,-14.377856578741762
2.42,-4.2,-14.177856578741762
2.42,-4.0,-13.977856578741761
2.42,-3.8,-13.777856578741762
2.42,-3.6,-13.577856578741763
2.42,-3.4,-13.377856578741762
2.42,-3.2,-13.177856578741762
2.42,-3.0,-12.977856578741761
2.42,-2.8,-12.777856578741762
2.42,-2.6,-12.577856578741763
2.42,-2.4,-12.377856578741762
2.42,-2.2,-12.177856578741762
2.42,-2.0,-11.977856578741761
2.42,-1.8,-11.777856578741762
2.42,-1.6,-11.577856578741763
2.42,-1.4,-11.377856578741762
2.42,-1.2,-11.177856578741762
2.42,-1.0,-10.977856578741761
2.42,-0.8,-10.777856578741762
2.42,-0.6,-10.577856578741763
2.42,-0.4,-10.377856578741762
2.42,-0.2,-10.177856578741762
2.42,0.0,-9.977856578741761
2.42,0.2,-9.777856578741762
2.42,0.4,-9.577856578741763
2.42,0.6,-9.377856578741762
2.42,0.8,-9.177856578741762
2.42,1.0,-8.977856578741761
2.42,1.2,-8.777856578741762
2.42,1.4,-8.577856578741763
2.42,1.6,-8.377856578741762
2.42,1.8,-8.177856578741762
2.42,2.0,-7.977856578741761
2.42,2.2,-7.777856578741762
2.42,2.4,-7.577856578741762
2.42,2.6,-7.377856578741762
2.42,2.8,-7.177856578741762
2.42,3.0,-6.977856578741762
2.42,3.2,-6.777856578741762
2.42,3.4,-6.577856578741762
2.42,3.6,-6.377856578741762
2.42,3.8,-6.177856578741762
2.42,4.0,-5.977856578741762
2.42,4.2,-5.777856578741762
2.42,4.4,-5.577856578741762
2.42,4.6,-5.377856578741762
2.42,4.8,-5.177856578741762
2.42,5.0,-4.977856578741762
2.42,5.2,-4.777856578741762
2.42,5.4,-4.577956578741762
2.42,5.6,-4.377956578741762
2.42,5.8,-4.178056578741762
2.42,6.0,-3.9780853327936643
2.42,6.2,-3.7782853327936645
2.42,6.4,-3.5785140981853907
2.42,6.6,-3.3789428749206603
2.42,6.8,-3.17958606130085
2.42,7.0,-2.980558095371613
2.42,7.2,-2.7820734976170804
2.42,7.4,-2.5845614146140874
2.42,7.6,-2.3884369293148953
2.42,7.8,-2.1946156226968347
2.42,8.0,-2.004343173547921
2.42,8.2,-1.8195930434050474
2.42,8.4,-1.643148544931233
2.42,8.6,-1.4790084792674374
2.42,8.8,-1.3310233918744148
2.42,9.0,-1.2016493418862386
2.42,9.2,-1.090256578741762
2.42,9.4,-0.9948396407823253
2.42,9.6,-0.9125683062521172
2.42,9.8,-0.8395865490285233
2.42,10.0,-0.7722275489756241
2.42,10.2,-0.708624229382859
2.42,10.4,-0.6473600437764657
2.42,10.6,-0.5872425278429966
2.5,-6.0,-16.057856578741763
2.5,-5.8,-15.857856578741762
2.5,-5.6,-15.657856578741763
2.5,-5.4,-15.457856578741762
2.5,-5.2,-15.257856578741762
2.5,-5.0,-15.057856578741761
2.5,-4.8,-14.857856578741762
2.5,-4.6,-14.657856578741763
2.5,-4.4,-14.457856578741762
2.5,-4.2,-14.257856578741762
2.5,-4.0,-14.057856578741761
2.5,-3.8,-13.857856578741762
2.5,-3.6,-13.657856578741763
2.5,-3.4,-13.457856578741762
2.5,-3.2,-13.257856578741762
2.5,-3.0,-13.057856578741761
2.5,-2.8,-12.857856578741762
2.5,-2.6,-12.657856578741763
2.5,-2.4,-12.457856578741762
2.5,-2.2,-12.257856578741762
2.5,-2.0,-12.057856578741761
2.5,-1.8,-11.857856578741762
2.5,-1.6,-11.657856578741763
2.5,-1.4,-11.457856578741762
2.5,-1.2,-11.257856578741762
2.5,-1.0,-11.057856578741761
2.5,-0.8,-10.857856578741762
2.5,-0.6,-10.657856578741763
2.5,-0.4,-10.457856578741762
2.5,-0.2,-10.257856578741762
2.5,0.0,-10.057856578741761
2.5,0.2,-9.857856578741762
2.5,0.4,-9.657856578741763
2.5,0.6,-9.457856578741762
2.5,0.8,-9.257856578741762
2.5,1.0,-9.057856578741761
2.5,1.2,-8.857856578741762
2.5,1.4,-8.657856578741763
2.5,1.6,-8.457856578741762
2.5,1.8,-8.257856578741762
2.5,2.0,-8.057856578741761
2.5,2.2,-7.857856578741762
2.5,2.4,-7.657856578741762
2.5,2.6,-7.457856578741762
2.5,2.8,-7.257856578741762
2.5,3.0,-7.057856578741762
2.5,3.2,-6.857856578741762
2.5,3.4,-6.657856578741762
2.5,3.6,-6.457856578741762
2.5,3.8,-6.257856578741762
2.5,4.0,-6.057856578741762
2.5,4.2,-5.857856578741762
2.5,4.4,-5.657856578741762
2.5,4.6,-5.457856578741762
2.5,4.8,-5.257856578741762
2.5,5.0,-5.057856578741762
2.5,5.2,-4.857856578741762
2.5,5.4,-4.657956578741762
2.5,5.6,-4.457956578741762
2.5,5.8,-4.257970954350468
2.5,6.0,-4.058070954350468
2.5,6.2,-3.8582709543504676
2.5,6.4,-3.658485332793665
2.5,6.6,-3.458799714071817
2.5,6.8,-3.25932848513485
2.5,7.0,-3.06018606130085
2.5,7.2,-2.861543682878244
2.5,7.4,-2.6637446299994423
2.5,7.6,-2.467118006435685
2.5,7.8,-2.272449813315834
2.5,8.0,-2.0808697421373865
2.5,8.2,-1.8939642788728965
2.5,8.4,-1.7141756452708319
2.5,8.6,-1.5446412919243486
2.5,8.8,-1.3892493418862388
2.5,9.0,-1.2507843172856046
2.5,9.2,-1.1301266696204855
2.5,9.4,-1.025945361841343
2.5,9.6,-0.9360217879231097
2.5,9.8,-0.8571537979581216
2.5,10.0,-0.7854137408977495
2.5,10.2,-0.718204642057384
2.5,10.4,-0.6542005162115573
2.5,10.6,-0.5919568789570311
2.5,10.8,-0.5303677541672829
2.58,-6.0,-16.13785657874176
2.58,-5.8,-15.937856578741762
2.58,-5.6,-15.737856578741763
2.58,-5.4,-15.537856578741762
2.58,-5.2,-15.337856578741762
2.58,-5.0,-15.137856578741761
2.58,-4.8,-14.937856578741762
2.58,-4.6,-14.737856578741763
2.58,-4.4,-14.537856578741762
2.58,-4.2,-14.337856578741762
2.58,-4.0,-14.137856578741761
2.58,-3.8,-13.937856578741762
2.58,-3.6,-13.737856578741763
2.58,-3.4,-13.537856578741762
2.58,-3.2,-13.337856578741762
2.58,-3.0,-13.137856578741761
2.58,-2.8,-12.937856578741762
2.58,-2.6,-12.737856578741763
2.58,-2.4,-12.537856578741762
2.58,-2.2,-12.337856578741762
2.58,-2.0,-12.137856578741761
2.58,-1.8,-11.937856578741762
2.58,-1.6,-11.737856578741763
2.58,-1.4,-11.537856578741762
2.58,-1.2,-11.337856578741762
2.58,-1.0,-11.137856578741761
2.58,-0.8,-10.937856578741762
2.58,-0.6,-10.737856578741763
2.58,-0.4,-10.537856578741762
2.58,-0.2,-10.337856578741762
2.58,0.0,-10.137856578741761
2.58,0.2,-9.937856578741762
2.58,0.4,-9.737856578741763
2.58,0.6,-9.537856578741762
2.58,0.8,-9.337856578741762
2.58,1.0,-9.137856578741761
2.58,1.2,-8.937856578741762
2.58,1.4,-8.737856578741763
2.58,1.6,-8.537856578741762
2.58,1.8,-8.337856578741762
2.58,2.0,-8.137856578741761
2.58,2.2,-7.937856578741762
2.58,2.4,-7.737856578741762
2.58,2.6,-7.537856578741762
2.58,2.8,-7.3378565787417624
2.58,3.0,-7.137856578741762
2.58,3.2,-6.937856578741762
2.58,3.4,-6.737856578741762
2.58,3.6,-6.537856578741762
2.58,3.8,-6.3378565787417624
2.58,4.0,-6.137856578741762
2.58,4.2,-5.937856578741762
2.58,4.4,-5.737856578741762
2.58,4.6,-5.537856578741762
2.58,4.8,-5.3378565787417624
2.58,5.0,-5.137856578741762
2.58,5.2,-4.937856578741762
2.58,5.4,-4.737870954350468
2.58,5.6,-4.537956578741762
2.58,5.8,-4.337956578741762
2.58,6.0,-4.138056578741762
2.58,6.2,-3.938170954350468
2.58,6.4,-3.738370954350468
2.58,6.6,-3.538670954350468
2.58,6.8,-3.339099714071817
2.58,7.0,-3.1398284851348497
2.58,7.2,-2.941057267543287
2.58,7.4,-2.7428292732249484
2.58,7.6,-2.5458013498968164
2.58,7.8,-2.350345716443957
2.58,8.0,-2.157519332091995
2.58,8.2,-1.9687369293148955
2.58,8.4,-1.7858697421373864
2.58,8.6,-1.611701021727549
2.58,8.8,-1.4498260338908722
2.58,9.0,-1.303230200455855
2.58,9.2,-1.1735573021512962
2.58,9.4,-1.0606516216443216
2.58,9.6,-0.9627753122808802
2.58,9.8,-0.8774344006129086
2.58,10.0,-0.8007254402905768
2.58,10.2,-0.7296097733872479
2.58,10.4,-0.6624883465764331
2.58,10.6,-0.5979058844022
2.58,10.8,-0.5344799085558455
2.66,-6.0,-16.217856578741763
2.66,-5.8,-16.01785657874176
2.66,-5.6,-15.817856578741763
2.66,-5.4,-15.617856578741762
2.66,-5.2,-15.417856578741763
2.66,-5.0,-15.217856578741761
2.66,-4.8,-15.017856578741762
2.66,-4.6,-14.817856578741763
2.66,-4.4,-14.617856578741762
2.66,-4.2,-14.417856578741763
2.66,-4.0,-14.217856578741761
2.66,-3.8,-14.017856578741762
2.66,-3.6,-13.817856578741763
2.66,-3.4,-13.617856578741762
2.66,-3.2,-13.417856578741763
2.66,-3.0,-13.217856578741761
2.66,-2.8,-13.017856578741762
2.66,-2.6,-12.817856578741763
2.66,-2.4,-12.617856578741762
2.66,-2.2,-12.417856578741763
2.66,-2.0,-12.217856578741761
2.66,-1.8,-12.017856578741762
2.66,-1.6,-11.817856578741763
2.66,-1.4,-11.617856578741762
2.66,-1.2,-11.417856578741763
2.66,-1.0,-11.217856578741761
2.66,-0.8,-11.017856578741762
2.66,-0.6,-10.817856578741763
2.66,-0.4,-10.617856578741762
2.66,-0.2,-10.417856578741763
2.66,0.0,-10.217856578741761
2.66,0.2,-10.017856578741762
2.66,0.4,-9.817856578741763
2.66,0.6,-9.617856578741762
2.66,0.8,-9.417856578741763
2.66,1.0,-9.217856578741761
2.66,1.2,-9.017856578741762
2.66,1.4,-8.817856578741763
2.66,1.6,-8.617856578741762
2.66,1.8,-8.417856578741763
2.66,2.0,-8.217856578741761
2.66,2.2,-8.017856578741762
2.66,2.4,-7.817856578741762
2.66,2.6,-7.617856578741762
2.66,2.8,-7.417856578741762
2.66,3.0,-7.217856578741762
2.66,3.2,-7.017856578741762
2.66,3.4,-6.817856578741762
2.66,3.6,-6.617856578741762
2.66,3.8,-6.417856578741762
2.66,4.0,-6.217856578741762
2.66,4.2,-6.017856578741762
2.66,4.4,-5.817856578741762
2.66,4.6,-5.617856578741762
2.66,4.8,-5.417856578741762
2.66,5.0,-5.217856578741762
2.66,5.2,-5.017856578741762
2.66,5.4,-4.817856578741762
2.66,5.6,-4.6179565787417625
2.66,5.8,-4.417956578741762
2.66,6.0,-4.218056578741762
2.66,6.2,-4.018156578741762
2.66,6.4,-3.818270954350468
2.66,6.6,-3.618556578741762
2.66,6.8,-3.4188853327936646
2.66,7.0,-3.2195853327936645
2.66,7.2,-3.0205140981853904
2.66,7.4,-2.82212848513485
2.66,7.6,-2.624571663003195
2.66,7.8,-2.4284292732249484
2.66,8.0,-2.234430200455855
2.66,8.2,-2.0438312669872576
2.66,8.4,-1.858403542741355
2.66,8.6,-1.680318006435685
2.66,8.8,-1.512630200455855
2.66,9.0,-1.3586410315357096
2.66,9.2,-1.2205473468821197
2.66,9.4,-1.0989722013319112
2.66,9.6,-0.9928422778002569
2.66,9.8,-0.9004543864944305
2.66,10.0,-0.8182004830299981
2.66,10.2,-0.7427762874419485
2.66,10.4,-0.67231218966165
2.66,10.6,-0.6051013343659729
2.66,10.8,-0.5397373103290479
2.66,11.0,-0.4750106925546572
2.74,-6.0,-16.29785657874176
2.74,-5.8,-16.097856578741762
2.74,-5.6,-15.897856578741761
2.74,-5.4,-15.697856578741762
2.74,-5.2,-15.497856578741763
2.74,-5.0,-15.297856578741762
2.74,-4.8,-15.097856578741762
2.74,-4.6,-14.897856578741761
2.74,-4.4,-14.697856578741762
2.74,-4.2,-14.497856578741763
2.74,-4.0,-14.297856578741762
2.74,-3.8,-14.097856578741762
2.74,-3.6,-13.897856578741761
2.74,-3.4,-13.697856578741762
2.74,-3.2,-13.497856578741763
2.74,-3.0,-13.297856578741762
2.74,-2.8,-13.097856578741762
2.74,-2.6,-12.897856578741761
2.74,-2.4,-12.697856578741762
2.74,-2.2,-12.497856578741763
2.74,-2.0,-12.297856578741762
2.74,-1.8,-12.097856578741762
2.74,-1.6,-11.897856578741761
2.74,-1.4,-11.697856578741762
2.74,-1.2,-11.497856578741763
2.74,-1.0,-11.297856578741762
2.74,-0.8,-11.097856578741762
2.74,-0.6,-10.897856578741761
2.74,-0.4,-10.697856578741762
2.74,-0.2,-10.497856578741763
2.74,0.0,-10.297856578741762
2.74,0.2,-10.097856578741762
2.74,0.4,-9.897856578741761
2.74,0.6,-9.697856578741762
2.74,0.8,-9.497856578741763
2.74,1.0,-9.297856578741762
2.74,1.2,-9.097856578741762
2.74,1.4,-8.897856578741761
2.74,1.6,-8.697856578741762
2.74,1.8,-8.497856578741763
2.74,2.0,-8.297856578741762
2.74,2.2,-8.097856578741762
2.74,2.4,-7.897856578741762
2.74,2.6,-7.697856578741762
2.74,2.8,-7.497856578741762
2.74,3.0,-7.297856578741762
2.74,3.2,-7.097856578741762
2.74,3.4,-6.897856578741762
2.74,3.6,-6.697856578741762
2.74,3.8,-6.497856578741762
2.74,4.0,-6.297856578741762
2.74,4.2,-6.097856578741762
2.74,4.4,-5.897856578741762
2.74,4.6,-5.697856578741762
2.74,4.8,-5.497856578741762
2.74,5.0,-5.297856578741762
2.74,5.2,-5.097856578741762
2.74,5.4,-4.897856578741762
2.74,5.6,-4.697942205967082
2.74,5.8,-4.497956578741762
2.74,6.0,-4.297956578741762
2.74,6.2,-4.098056578741762
2.74,6.4,-3.898256578741762
2.74,6.6,-3.698456578741762
2.74,6.8,-3.498756578741762
2.74,7.0,-3.299270954350468
2.74,7.2,-3.100070954350468
2.74,7.4,-2.9013853327936645
2.74,7.6,-2.703399714071817
2.74,7.8,-2.5066140981853904
2.74,8.0,-2.31172848513485
2.74,8.2,-2.119557267543287
2.74,8.4,-1.9317428749206602
2.74,8.6,-1.750170954350468
2.74,8.8,-1.5774556175810985
2.74,9.0,-1.4168987154514352
2.74,9.2,-1.270937911112087
2.74,9.4,-1.140862018749779
2.74,9.6,-1.0264958983086094
2.74,9.8,-0.9265751231447417
2.74,10.0,-0.8382019228288811
2.74,10.2,-0.7579805875948467
2.74,10.4,-0.6837080389263906
2.74,10.6,-0.6135552765452005
2.74,10.8,-0.5460516484762155
2.74,11.0,-0.4795547881749134
2.74,11.2,-0.4131466297424457
2.82,-6.0,-16.377856578741763
2.82,-5.8,-16.17785657874176
2.82,-5.6,-15.977856578741761
2.82,-5.4,-15.777856578741762
2.82,-5.2,-15.577856578741763
2.82,-5.0,-15.377856578741762
2.82,-4.8,-15.177856578741762
2.82,-4.6,-14.977856578741761
2.82,-4.4,-14.777856578741762
2.82,-4.2,-14.577856578741763
2.82,-4.0,-14.377856578741762
2.82,-3.8,-14.177856578741762
2.82,-3.6,-13.977856578741761
2.82,-3.4,-13.777856578741762
2.82,-3.2,-13.577856578741763
2.82,-3.0,-13.377856578741762
2.82,-2.8,-13.177856578741762
2.82,-2.6,-12.977856578741761
2.82,-2.4,-12.777856578741762
2.82,-2.2,-12.577856578741763
2.82,-2.0,-12.377856578741762
2.82,-1.8,-12.177856578741762
2.82,-1.6,-11.977856578741761
2.82,-1.4,-11.777856578741762
2.82,-1.2,-11.577856578741763
2.82,-1.0,-11.377856578741762
2.82,-0.8,-11.177856578741762
2.82,-0.6,-10.977856578741761
2.82,-0.4,-10.777856578741762
2.82,-0.2,-10.577856578741763
2.82,0.0,-10.377856578741762
2.82,0.2,-10.177856578741762
2.82,0.4,-9.977856578741761
2.82,0.6,-9.777856578741762
2.82,0.8,-9.577856578741763
2.82,1.0,-9.377856578741762
2.82,1.2,-9.177856578741762
2.82,1.4,-8.977856578741761
2.82,1.6,-8.777856578741762
2.82,1.8,-8.577856578741763
2.82,2.0,-8.377856578741762
