Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
2.1,-3.4,-13.050409525135956
2.1,-3.2,-12.850409525135957
2.1,-3.0,-12.650409525135956
2.1,-2.8,-12.450409525135957
2.1,-2.6,-12.250409525135957
2.1,-2.4,-12.050409525135956
2.1,-2.2,-11.850409525135957
2.1,-2.0,-11.650409525135956
2.1,-1.8,-11.450409525135955
2.1,-1.6,-11.250409525135957
2.1,-1.4,-11.050409525135956
2.1,-1.2,-10.850409525135957
2.1,-1.0,-10.650409525135956
2.1,-0.8,-10.450409525135955
2.1,-0.6,-10.250409525135955
2.1,-0.4,-10.050409525135956
2.1,-0.2,-9.850409525135957
2.1,0.0,-9.650409525135956
2.1,0.2,-9.450409525135955
2.1,0.4,-9.250409525135957
2.1,0.6,-9.050409525135956
2.1,0.8,-8.850409525135955
2.1,1.0,-8.650409525135958
2.1,1.2,-8.450409525135955
2.1,1.4,-8.250409525135957
2.1,1.6,-8.050409525135956
2.1,1.8,-7.850409525135956
2.1,2.0,-7.650409525135956
2.1,2.2,-7.450409525135956
2.1,2.4,-7.250409525135956
2.1,2.6,-7.050409525135956
2.1,2.8,-6.850409525135956
2.1,3.0,-6.650409525135956
2.1,3.2,-6.450409525135956
2.1,3.4,-6.250409525135956
2.1,3.6,-6.050409525135956
2.1,3.8,-5.850409525135956
2.1,4.0,-5.650409525135956
2.1,4.2,-5.450409525135956
2.1,4.4,-5.250409525135956
2.1,4.6,-5.050409525135956
2.1,4.8,-4.850409525135956
2.1,5.0,-4.650425904246635
2.1,5.2,-4.450442286511261
2.1,5.4,-4.250442286511261
2.1,5.6,-4.050558671930322
2.1,5.8,-3.850591452233705
2.1,6.0,-3.6507406463592535
2.1,6.2,-3.4509226997223363
2.1,6.4,-3.2511705948849015
2.1,6.6,-3.0516681871868396
2.1,6.8,-2.852398522532535
2.1,7.0,-2.653513057425734
2.1,7.2,-2.4553822236334564
2.1,7.4,-2.2583827966220014
2.1,7.6,-2.0633363069895037
2.1,7.8,-1.871681324528949
2.1,8.0,-1.6863603475338214
2.1,8.2,-1.5127684560972823
2.1,8.4,-1.3587779025543287
2.1,8.6,-1.2301104287629023
2.1,8.8,-1.1251235476808847
2.1,9.0,-1.037577142871639
2.1,9.2,-0.963030662781436
2.1,9.4,-0.897899542891863
2.1,9.6,-0.8390636743480896
2.1,9.8,-0.7836790861493032
2.18,-6.0,-15.730409525135956
2.18,-5.8,-15.530409525135955
2.18,-5.6,-15.330409525135956
2.18,-5.4,-15.130409525135956
2.18,-5.2,-14.930409525135957
2.18,-5.0,-14.730409525135958
2.18,-4.8,-14.530409525135957
2.18,-4.6,-14.330409525135956
2.18,-4.4,-14.130409525135956
2.18,-4.2,-13.930409525135957
2.18,-4.0,-13.730409525135956
2.18,-3.8,-13.530409525135957
2.18,-3.6,-13.330409525135956
2.18,-3.4,-13.130409525135956
2.18,-3.2,-12.930409525135957
2.18,-3.0,-12.730409525135956
2.18,-2.8,-12.530409525135957
2.18,-2.6,-12.330409525135956
2.18,-2.4,-12.130409525135956
2.18,-2.2,-11.930409525135957
2.18,-2.0,-11.730409525135958
2.18,-1.8,-11.530409525135955
2.18,-1.6,-11.330409525135956
2.18,-1.4,-11.130409525135956
2.18,-1.2,-10.930409525135957
2.18,-1.0,-10.730409525135958
2.18,-0.8,-10.530409525135957
2.18,-0.6,-10.330409525135956
2.18,-0.4,-10.130409525135956
2.18,-0.2,-9.930409525135957
2.18,0.0,-9.730409525135956
2.18,0.2,-9.530409525135955
2.18,0.4,-9.330409525135956
2.18,0.6,-9.130409525135956
2.18,0.8,-8.930409525135955
2.18,1.0,-8.730409525135956
2.18,1.2,-8.530409525135957
2.18,1.4,-8.330409525135956
2.18,1.6,-8.130409525135956
2.18,1.8,-7.930409525135956
2.18,2.0,-7.730409525135956
2.18,2.2,-7.530409525135956
2.18,2.4,-7.3304095251359565
2.18,2.6,-7.130409525135956
2.18,2.8,-6.930409525135956
2.18,3.0,-6.730409525135956
2.18,3.2,-6.530409525135956
2.18,3.4,-6.3304095251359565
2.18,3.6,-6.130409525135956
2.18,3.8,-5.930409525135956
2.18,4.0,-5.730409525135956
2.18,4.2,-5.530409525135956
2.18,4.4,-5.3304095251359565
2.18,4.6,-5.130409525135956
2.18,4.8,-4.930409525135956
2.18,5.0,-4.730425904246635
2.18,5.2,-4.530425904246634
2.18,5.4,-4.330525904246635
2.18,5.6,-4.130542286511261
2.18,5.8,-3.9306586719303223
2.18,6.0,-3.7307078471190023
2.18,6.2,-3.5309570507151844
2.18,6.4,-3.331239119872425
2.18,6.6,-3.1317705948849017
2.18,6.8,-2.9325011635954157
2.18,7.0,-2.7337316259595714
2.18,7.2,-2.5357463585060613
2.18,7.4,-2.3389158197445776
2.18,7.6,-2.1439827966220015
2.18,7.8,-1.9523148757227335
2.18,8.0,-1.7661190693234947
2.18,8.2,-1.589016885253869
2.18,8.4,-1.427210636513906
2.18,8.6,-1.2862552446022117
2.18,8.8,-1.1686011003635823
2.18,9.0,-1.0703318856830797
2.18,9.2,-0.9871630129885363
2.18,9.4,-0.9151836128669719
2.18,9.6,-0.8511701840546241
2.18,9.8,-0.7918667431084823
2.18,10.0,-0.7352098090510065
2.26,-6.0,-15.810409525135956
2.26,-5.8,-15.610409525135955
2.26,-5.6,-15.410409525135957
2.26,-5.4,-15.210409525135956
2.26,-5.2,-15.010409525135957
2.26,-5.0,-14.810409525135958
2.26,-4.8,-14.610409525135957
2.26,-4.6,-14.410409525135956
2.26,-4.4,-14.210409525135956
2.26,-4.2,-14.010409525135955
2.26,-4.0,-13.810409525135956
2.26,-3.8,-13.610409525135957
2.26,-3.6,-13.410409525135957
2.26,-3.4,-13.210409525135955
2.26,-3.2,-13.010409525135957
2.26,-3.0,-12.810409525135956
2.26,-2.8,-12.610409525135955
2.26,-2.6,-12.410409525135957
2.26,-2.4,-12.210409525135955
2.26,-2.2,-12.010409525135957
2.26,-2.0,-11.810409525135956
2.26,-1.8,-11.610409525135957
2.26,-1.6,-11.410409525135957
2.26,-1.4,-11.210409525135956
2.26,-1.2,-11.010409525135957
2.26,-1.0,-10.810409525135956
2.26,-0.8,-10.610409525135955
2.26,-0.6,-10.410409525135957
2.26,-0.4,-10.210409525135955
2.26,-0.2,-10.010409525135957
2.26,0.0,-9.810409525135956
2.26,0.2,-9.610409525135957
2.26,0.4,-9.410409525135957
2.26,0.6,-9.210409525135955
2.26,0.8,-9.010409525135957
2.26,1.0,-8.810409525135956
2.26,1.2,-8.610409525135957
2.26,1.4,-8.410409525135957
2.26,1.6,-8.210409525135956
2.26,1.8,-8.010409525135955
2.26,2.0,-7.810409525135956
2.26,2.2,-7.610409525135956
2.26,2.4,-7.410409525135956
2.26,2.6,-7.210409525135956
2.26,2.8,-7.010409525135956
2.26,3.0,-6.810409525135956
2.26,3.2,-6.610409525135956
2.26,3.4,-6.410409525135956
2.26,3.6,-6.210409525135956
2.26,3.8,-6.010409525135956
2.26,4.0,-5.810409525135956
2.26,4.2,-5.610409525135956
2.26,4.4,-5.410409525135956
2.26,4.6,-5.210409525135956
2.26,4.8,-5.010409525135956
2.26,5.0,-4.810409525135956
2.26,5.2,-4.610425904246635
2.26,5.4,-4.410509525135956
2.26,5.6,-4.2105259042466345
2.26,5.8,-4.010642286511261
2.26,6.0,-3.8107586719303224
2.26,6.2,-3.6109078471190026
2.26,6.4,-3.4112570507151845
2.26,6.6,-3.211739119872425
2.26,6.8,-3.0124870434952644
2.26,7.0,-2.8137011635954154
2.26,7.2,-2.6156316259595713
2.26,7.4,-2.418663013840054
2.26,7.6,-2.223515819744578
2.26,7.8,-2.031297714599832
2.26,8.0,-1.8439033659204485
2.26,8.2,-1.6640595498804212
2.26,8.4,-1.496341866658848
2.26,8.6,-1.34601752932603
2.26,8.8,-1.21664188404008
2.26,9.0,-1.107492922332661
2.26,9.2,-1.0150305138502524
2.26,9.4,-0.9357721890026579
2.26,9.6,-0.8662854116116456
2.26,9.8,-0.8028959850811382
2.26,10.0,-0.7429098090510066
2.26,10.2,-0.6849964649312236
2.34,-6.0,-15.890409525135956
2.34,-5.8,-15.690409525135957
2.34,-5.6,-15.490409525135956
2.34,-5.4,-15.290409525135955
2.34,-5.2,-15.090409525135957
2.34,-5.0,-14.890409525135956
2.34,-4.8,-14.690409525135955
2.34,-4.6,-14.490409525135956
2.34,-4.4,-14.290409525135956
2.34,-4.2,-14.090409525135957
2.34,-4.0,-13.890409525135956
2.34,-3.8,-13.690409525135957
2.34,-3.6,-13.490409525135957
2.34,-3.4,-13.290409525135956
2.34,-3.2,-13.090409525135957
2.34,-3.0,-12.890409525135956
2.34,-2.8,-12.690409525135957
2.34,-2.6,-12.490409525135956
2.34,-2.4,-12.290409525135955
2.34,-2.2,-12.090409525135957
2.34,-2.0,-11.890409525135956
2.34,-1.8,-11.690409525135957
2.34,-1.6,-11.490409525135956
2.34,-1.4,-11.290409525135956
2.34,-1.2,-11.090409525135957
2.34,-1.0,-10.890409525135956
2.34,-0.8,-10.690409525135955
2.34,-0.6,-10.490409525135957
2.34,-0.4,-10.290409525135956
2.34,-0.2,-10.090409525135957
2.34,0.0,-9.890409525135956
2.34,0.2,-9.690409525135955
2.34,0.4,-9.490409525135956
2.34,0.6,-9.290409525135956
2.34,0.8,-9.090409525135955
2.34,1.0,-8.890409525135956
2.34,1.2,-8.690409525135955
2.34,1.4,-8.490409525135957
2.34,1.6,-8.290409525135956
2.34,1.8,-8.090409525135957
2.34,2.0,-7.890409525135956
2.34,2.2,-7.690409525135956
2.34,2.4,-7.490409525135956
2.34,2.6,-7.290409525135956
2.34,2.8,-7.090409525135956
2.34,3.0,-6.890409525135956
2.34,3.2,-6.690409525135956
2.34,3.4,-6.490409525135956
2.34,3.6,-6.290409525135956
2.34,3.8,-6.090409525135956
2.34,4.0,-5.890409525135956
2.34,4.2,-5.690409525135956
2.34,4.4,-5.490409525135956
2.34,4.6,-5.290409525135956
2.34,4.8,-5.090409525135956
2.34,5.0,-4.890409525135956
2.34,5.2,-4.690425904246635
2.34,5.4,-4.490509525135956
2.34,5.6,-4.290525904246635
2.34,5.8,-4.090625904246635
2.34,6.0,-3.890742286511261
2.34,6.2,-3.690875060504307
2.34,6.4,-3.4911914522337044
2.34,6.6,-3.2916570507151843
2.34,6.8,-3.092339119872425
2.34,7.0,-2.893403495270324
2.34,7.2,-2.6952011635954154
2.34,7.4,-2.4980316259595714
2.34,7.6,-2.3024297063681183
2.34,7.8,-2.109515070019342
2.34,8.0,-1.9206768814621693
2.34,8.2,-1.7383865508545013
2.34,8.4,-1.5659579001126058
2.34,8.6,-1.408128421439297
2.34,8.8,-1.26871894976008
2.34,9.0,-1.1489807079479892
2.34,9.2,-1.0469846738058444
2.34,9.4,-0.9597132738192554
2.34,9.6,-0.8839311121201696
2.34,9.8,-0.8158130680029866
2.34,10.0,-0.7522228099162903
2.34,10.2,-0.6915512666490192
2.34,10.4,-0.6324190657255425
2.42,-6.0,-15.970409525135956
2.42,-5.8,-15.770409525135957
2.42,-5.6,-15.570409525135956
2.42,-5.4,-15.370409525135955
2.42,-5.2,-15.170409525135955
2.42,-5.0,-14.970409525135956
2.42,-4.8,-14.770409525135957
2.42,-4.6,-14.570409525135958
2.42,-4.4,-14.370409525135956
2.42,-4.2,-14.170409525135957
2.42,-4.0,-13.970409525135956
2.42,-3.8,-13.770409525135955
2.42,-3.6,-13.570409525135958
2.42,-3.4,-13.370409525135956
2.42,-3.2,-13.170409525135957
2.42,-3.0,-12.970409525135956
2.42,-2.8,-12.770409525135955
2.42,-2.6,-12.570409525135958
2.42,-2.4,-12.370409525135956
2.42,-2.2,-12.170409525135955
2.42,-2.0,-11.970409525135956
2.42,-1.8,-11.770409525135957
2.42,-1.6,-11.570409525135956
2.42,-1.4,-11.370409525135955
2.42,-1.2,-11.170409525135957
2.42,-1.0,-10.970409525135956
2.42,-0.8,-10.770409525135955
2.42,-0.6,-10.570409525135956
2.42,-0.4,-10.370409525135955
2.42,-0.2,-10.170409525135957
2.42,0.0,-9.970409525135956
2.42,0.2,-9.770409525135957
2.42,0.4,-9.570409525135958
2.42,0.6,-9.370409525135956
2.42,0.8,-9.170409525135955
2.42,1.0,-8.970409525135956
2.42,1.2,-8.770409525135955
2.42,1.4,-8.570409525135958
2.42,1.6,-8.370409525135956
2.42,1.8,-8.170409525135955
2.42,2.0,-7.970409525135955
2.42,2.2,-7.770409525135956
2.42,2.4,-7.570409525135956
2.42,2.6,-7.370409525135956
2.42,2.8,-7.170409525135956
2.42,3.0,-6.970409525135956
2.42,3.2,-6.770409525135956
2.42,3.4,-6.570409525135956
2.42,3.6,-6.370409525135956
2.42,3.8,-6.170409525135956
2.42,4.0,-5.970409525135956
2.42,4.2,-5.770409525135956
2.42,4.4,-5.570409525135956
2.42,4.6,-5.370409525135956
2.42,4.8,-5.170409525135956
2.42,5.0,-4.970409525135956
2.42,5.2,-4.770409525135956
2.42,5.4,-4.570509525135956
2.42,5.6,-4.370509525135956
2.42,5.8,-4.170609525135956
2.42,6.0,-3.9706422865112603
2.42,6.2,-3.7708422865112605
2.42,6.4,-3.5710750605043073
2.42,6.6,-3.3715078471190023
2.42,6.8,-3.1721570507151844
2.42,7.0,-2.973139119872425
2.42,7.2,-2.7746705948849018
2.42,7.4,-2.5771846738058444
2.42,7.6,-2.3810985225325347
2.42,7.8,-2.187329860630018
2.42,8.0,-1.997130662781436
2.42,8.2,-1.812470628954619
2.42,8.4,-1.6361168521961342
2.42,8.6,-1.472026535359078
2.42,8.8,-1.3240020480792072
2.42,9.0,-1.1944654304046498
2.42,9.2,-1.0828095251359562
2.42,9.4,-0.9870546661603429
2.42,9.6,-0.9044073391211404
2.42,9.8,-0.8310596807567003
2.42,10.0,-0.7633784782175583
2.42,10.2,-0.6995021961370975
2.42,10.4,-0.6380126580547618
2.42,10.6,-0.5777046054150317
2.5,-6.0,-16.050409525135958
2.5,-5.8,-15.850409525135957
2.5,-5.6,-15.650409525135956
2.5,-5.4,-15.450409525135957
2.5,-5.2,-15.250409525135955
2.5,-5.0,-15.050409525135956
2.5,-4.8,-14.850409525135955
2.5,-4.6,-14.650409525135956
2.5,-4.4,-14.450409525135957
2.5,-4.2,-14.250409525135955
2.5,-4.0,-14.050409525135956
2.5,-3.8,-13.850409525135955
2.5,-3.6,-13.650409525135956
2.5,-3.4,-13.450409525135957
2.5,-3.2,-13.250409525135957
2.5,-3.0,-13.050409525135956
2.5,-2.8,-12.850409525135957
2.5,-2.6,-12.650409525135956
2.5,-2.4,-12.450409525135957
2.5,-2.2,-12.250409525135957
2.5,-2.0,-12.050409525135956
2.5,-1.8,-11.850409525135957
2.5,-1.6,-11.650409525135956
2.5,-1.4,-11.450409525135955
2.5,-1.2,-11.250409525135957
2.5,-1.0,-11.050409525135956
2.5,-0.8,-10.850409525135957
2.5,-0.6,-10.650409525135956
2.5,-0.4,-10.450409525135955
2.5,-0.2,-10.250409525135955
2.5,0.0,-10.050409525135956
2.5,0.2,-9.850409525135957
2.5,0.4,-9.650409525135956
2.5,0.6,-9.450409525135955
2.5,0.8,-9.250409525135957
2.5,1.0,-9.050409525135956
2.5,1.2,-8.850409525135955
2.5,1.4,-8.650409525135958
2.5,1.6,-8.450409525135955
2.5,1.8,-8.250409525135957
2.5,2.0,-8.050409525135956
2.5,2.2,-7.850409525135956
2.5,2.4,-7.650409525135956
2.5,2.6,-7.450409525135956
2.5,2.8,-7.250409525135956
2.5,3.0,-7.050409525135956
2.5,3.2,-6.850409525135956
2.5,3.4,-6.650409525135956
2.5,3.6,-6.450409525135956
2.5,3.8,-6.250409525135956
2.5,4.0,-6.050409525135956
2.5,4.2,-5.850409525135956
2.5,4.4,-5.650409525135956
2.5,4.6,-5.450409525135956
2.5,4.8,-5.250409525135956
2.5,5.0,-5.050409525135956
2.5,5.2,-4.850409525135956
2.5,5.4,-4.650509525135956
2.5,5.6,-4.450509525135956
2.5,5.8,-4.250525904246635
2.5,6.0,-4.050625904246635
2.5,6.2,-3.850825904246635
2.5,6.4,-3.651042286511261
2.5,6.6,-3.4513586719303224
2.5,6.8,-3.251891452233705
2.5,7.0,-3.052757050715184
2.5,7.2,-2.8541226997223363
2.5,7.4,-2.656337707156312
2.5,7.6,-2.459735223458573
2.5,7.8,-2.265099288552598
2.5,8.0,-2.0735637064233696
2.5,8.2,-1.8867130557492087
2.5,8.4,-1.7069815125084769
2.5,8.6,-1.5374839934982953
2.5,8.8,-1.3820654304046498
2.5,9.0,-1.243480307491248
2.5,9.2,-1.122605710805671
2.5,9.4,-1.0181331311592472
2.5,9.6,-0.9278683742942905
2.5,9.8,-0.84865070845711
2.5,10.0,-0.7765912992830534
2.5,10.2,-0.7091085412243605
2.5,10.4,-0.6448734063518526
2.5,10.6,-0.582435520008947
2.5,10.8,-0.5206739091213511
2.58,-6.0,-16.130409525135956
2.58,-5.8,-15.930409525135955
2.58,-5.6,-15.730409525135956
2.58,-5.4,-15.530409525135955
2.58,-5.2,-15.330409525135956
2.58,-5.0,-15.130409525135956
2.58,-4.8,-14.930409525135957
2.58,-4.6,-14.730409525135958
2.58,-4.4,-14.530409525135957
2.58,-4.2,-14.330409525135956
2.58,-4.0,-14.130409525135956
2.58,-3.8,-13.930409525135957
2.58,-3.6,-13.730409525135956
2.58,-3.4,-13.530409525135957
2.58,-3.2,-13.330409525135956
2.58,-3.0,-13.130409525135956
2.58,-2.8,-12.930409525135957
2.58,-2.6,-12.730409525135956
2.58,-2.4,-12.530409525135957
2.58,-2.2,-12.330409525135956
2.58,-2.0,-12.130409525135956
2.58,-1.8,-11.930409525135957
2.58,-1.6,-11.730409525135958
2.58,-1.4,-11.530409525135955
2.58,-1.2,-11.330409525135956
2.58,-1.0,-11.130409525135956
2.58,-0.8,-10.930409525135957
2.58,-0.6,-10.730409525135958
2.58,-0.4,-10.530409525135957
2.58,-0.2,-10.330409525135956
2.58,0.0,-10.130409525135956
2.58,0.2,-9.930409525135957
2.58,0.4,-9.730409525135956
2.58,0.6,-9.530409525135955
2.58,0.8,-9.330409525135956
2.58,1.0,-9.130409525135956
2.58,1.2,-8.930409525135955
2.58,1.4,-8.730409525135956
2.58,1.6,-8.530409525135957
2.58,1.8,-8.330409525135956
2.58,2.0,-8.130409525135956
2.58,2.2,-7.930409525135956
2.58,2.4,-7.730409525135956
2.58,2.6,-7.530409525135956
2.58,2.8,-7.3304095251359565
2.58,3.0,-7.130409525135956
2.58,3.2,-6.930409525135956
2.58,3.4,-6.730409525135956
2.58,3.6,-6.530409525135956
2.58,3.8,-6.3304095251359565
2.58,4.0,-6.130409525135956
2.58,4.2,-5.930409525135956
2.58,4.4,-5.730409525135956
2.58,4.6,-5.530409525135956
2.58,4.8,-5.3304095251359565
2.58,5.0,-5.130409525135956
2.58,5.2,-4.930409525135956
2.58,5.4,-4.730425904246635
2.58,5.6,-4.530509525135956
2.58,5.8,-4.330509525135956
2.58,6.0,-4.130609525135956
2.58,6.2,-3.9307259042466347
2.58,6.4,-3.730925904246635
2.58,6.6,-3.531225904246635
2.58,6.8,-3.331658671930322
2.58,7.0,-3.1323914522337044
2.58,7.2,-2.9336242451606895
2.58,7.4,-2.735406282732056
2.58,7.6,-2.5383883992864313
2.58,7.8,-2.3429528695885744
2.58,8.0,-2.150150651992421
2.58,8.2,-1.961398522532535
2.58,8.4,-1.7785637064233697
2.58,8.6,-1.6044132308506815
2.58,8.8,-1.4425139223440329
2.58,9.0,-1.2958212680371066
2.58,9.2,-1.1659707958564745
2.58,9.4,-1.0528121966347697
2.58,9.6,-0.9546294571203539
2.58,9.8,-0.8689569767186949
2.58,10.0,-0.7919332600456999
2.58,10.2,-0.7205431430473858
2.58,10.4,-0.6531883365226157
2.58,10.6,-0.5884061010389632
2.58,10.8,-0.524802354946686
2.66,-6.0,-16.210409525135958
2.66,-5.8,-16.010409525135955
2.66,-5.6,-15.810409525135956
2.66,-5.4,-15.610409525135955
2.66,-5.2,-15.410409525135957
2.66,-5.0,-15.210409525135956
2.66,-4.8,-15.010409525135957
2.66,-4.6,-14.810409525135958
2.66,-4.4,-14.610409525135957
2.66,-4.2,-14.410409525135956
2.66,-4.0,-14.210409525135956
2.66,-3.8,-14.010409525135955
2.66,-3.6,-13.810409525135956
2.66,-3.4,-13.610409525135957
2.66,-3.2,-13.410409525135957
2.66,-3.0,-13.210409525135955
2.66,-2.8,-13.010409525135957
2.66,-2.6,-12.810409525135956
2.66,-2.4,-12.610409525135955
2.66,-2.2,-12.410409525135957
2.66,-2.0,-12.210409525135955
2.66,-1.8,-12.010409525135957
2.66,-1.6,-11.810409525135956
2.66,-1.4,-11.610409525135957
2.66,-1.2,-11.410409525135957
2.66,-1.0,-11.210409525135956
2.66,-0.8,-11.010409525135957
2.66,-0.6,-10.810409525135956
2.66,-0.4,-10.610409525135955
2.66,-0.2,-10.410409525135957
2.66,0.0,-10.210409525135955
2.66,0.2,-10.010409525135957
2.66,0.4,-9.810409525135956
2.66,0.6,-9.610409525135957
2.66,0.8,-9.410409525135957
2.66,1.0,-9.210409525135955
2.66,1.2,-9.010409525135957
2.66,1.4,-8.810409525135956
2.66,1.6,-8.610409525135957
2.66,1.8,-8.410409525135957
2.66,2.0,-8.210409525135956
2.66,2.2,-8.010409525135955
2.66,2.4,-7.810409525135956
2.66,2.6,-7.610409525135956
2.66,2.8,-7.410409525135956
2.66,3.0,-7.210409525135956
2.66,3.2,-7.010409525135956
2.66,3.4,-6.810409525135956
2.66,3.6,-6.610409525135956
2.66,3.8,-6.410409525135956
2.66,4.0,-6.210409525135956
2.66,4.2,-6.010409525135956
2.66,4.4,-5.810409525135956
2.66,4.6,-5.610409525135956
2.66,4.8,-5.410409525135956
2.66,5.0,-5.210409525135956
2.66,5.2,-5.010409525135956
2.66,5.4,-4.810409525135956
2.66,5.6,-4.6105095251359565
2.66,5.8,-4.410509525135956
2.66,6.0,-4.210609525135956
2.66,6.2,-4.010709525135956
2.66,6.4,-3.810825904246635
2.66,6.6,-3.611109525135956
2.66,6.8,-3.4114422865112606
2.66,7.0,-3.2121422865112605
2.66,7.2,-3.013075060504307
2.66,7.4,-2.8146914522337045
2.66,7.6,-2.6171406463592537
2.66,7.8,-2.421006282732056
2.66,8.0,-2.2270212680371064
2.66,8.2,-2.03643640831649
2.66,8.4,-1.8510187463483327
2.66,8.6,-1.6729352234585733
2.66,8.8,-1.5052212680371064
2.66,9.0,-1.3511499816616688
2.66,9.2,-1.2129035239669153
2.66,9.4,-1.0911075796627216
2.66,9.6,-0.9847058777113005
2.66,9.8,-0.8920082085310524
2.66,10.0,-0.8094475935977594
2.66,10.2,-0.7337479224649995
2.66,10.4,-0.6630444577504887
2.66,10.6,-0.5956298387832734
2.66,10.8,-0.5300826126229372
2.66,11.0,-0.4652213065106161
2.74,-6.0,-16.290409525135956
2.74,-5.8,-16.090409525135957
2.74,-5.6,-15.890409525135956
2.74,-5.4,-15.690409525135957
2.74,-5.2,-15.490409525135956
2.74,-5.0,-15.290409525135955
2.74,-4.8,-15.090409525135957
2.74,-4.6,-14.890409525135956
2.74,-4.4,-14.690409525135955
2.74,-4.2,-14.490409525135956
2.74,-4.0,-14.290409525135956
2.74,-3.8,-14.090409525135957
2.74,-3.6,-13.890409525135956
2.74,-3.4,-13.690409525135957
2.74,-3.2,-13.490409525135957
2.74,-3.0,-13.290409525135956
2.74,-2.8,-13.090409525135957
2.74,-2.6,-12.890409525135956
2.74,-2.4,-12.690409525135957
2.74,-2.2,-12.490409525135956
2.74,-2.0,-12.290409525135955
2.74,-1.8,-12.090409525135957
2.74,-1.6,-11.890409525135956
2.74,-1.4,-11.690409525135957
2.74,-1.2,-11.490409525135956
2.74,-1.0,-11.290409525135956
2.74,-0.8,-11.090409525135957
2.74,-0.6,-10.890409525135956
2.74,-0.4,-10.690409525135955
2.74,-0.2,-10.490409525135957
2.74,0.0,-10.290409525135956
2.74,0.2,-10.090409525135957
2.74,0.4,-9.890409525135956
2.74,0.6,-9.690409525135955
2.74,0.8,-9.490409525135956
2.74,1.0,-9.290409525135956
2.74,1.2,-9.090409525135955
2.74,1.4,-8.890409525135956
2.74,1.6,-8.690409525135955
2.74,1.8,-8.490409525135957
2.74,2.0,-8.290409525135956
2.74,2.2,-8.090409525135957
2.74,2.4,-7.890409525135956
2.74,2.6,-7.690409525135956
2.74,2.8,-7.490409525135956
2.74,3.0,-7.290409525135956
2.74,3.2,-7.090409525135956
2.74,3.4,-6.890409525135956
2.74,3.6,-6.690409525135956
2.74,3.8,-6.490409525135956
2.74,4.0,-6.290409525135956
2.74,4.2,-6.090409525135956
2.74,4.4,-5.890409525135956
2.74,4.6,-5.690409525135956
2.74,4.8,-5.490409525135956
2.74,5.0,-5.290409525135956
2.74,5.2,-5.090409525135956
2.74,5.4,-4.890409525135956
2.74,5.6,-4.690493149178736
2.74,5.8,-4.490509525135956
2.74,6.0,-4.290509525135956
2.74,6.2,-4.090609525135956
2.74,6.4,-3.890809525135956
2.74,6.6,-3.691009525135956
2.74,6.8,-3.491309525135956
2.74,7.0,-3.2918259042466347
2.74,7.2,-3.092625904246635
2.74,7.4,-2.8939422865112605
2.74,7.6,-2.695958671930322
2.74,7.8,-2.499175060504307
2.74,8.0,-2.304291452233705
2.74,8.2,-2.1121242451606896
2.74,8.4,-1.9243078471190027
2.74,8.6,-1.742725904246635
2.74,8.8,-1.5699805484775144
2.74,9.0,-1.409345932768316
2.74,9.2,-1.2632507845356615
2.74,9.4,-1.1329819178473466
2.74,9.6,-1.0183670678679304
2.74,9.8,-0.9181602795865058
2.74,10.0,-0.8294920624724147
2.74,10.2,-0.748995880385418
2.74,10.4,-0.6744829392452105
2.74,10.6,-0.6041205126531939
2.74,10.8,-0.5364280590062247
2.74,11.0,-0.46978636873962587
2.74,11.2,-0.4033042352848132
2.82,-6.0,-16.37040952513596
2.82,-5.8,-16.170409525135955
2.82,-5.6,-15.970409525135956
2.82,-5.4,-15.770409525135957
2.82,-5.2,-15.570409525135956
2.82,-5.0,-15.370409525135955
2.82,-4.8,-15.170409525135955
2.82,-4.6,-14.970409525135956
2.82,-4.4,-14.770409525135957
2.82,-4.2,-14.570409525135958
2.82,-4.0,-14.370409525135956
2.82,-3.8,-14.170409525135957
2.82,-3.6,-13.970409525135956
2.82,-3.4,-13.770409525135955
2.82,-3.2,-13.570409525135958
2.82,-3.0,-13.370409525135956
2.82,-2.8,-13.170409525135957
2.82,-2.6,-12.970409525135956
2.82,-2.4,-12.770409525135955
2.82,-2.2,-12.570409525135958
2.82,-2.0,-12.370409525135956
2.82,-1.8,-12.170409525135955
2.82,-1.6,-11.970409525135956
2.82,-1.4,-11.770409525135957
2.82,-1.2,-11.570409525135956
2.82,-1.0,-11.370409525135955
2.82,-0.8,-11.170409525135957
2.82,-0.6,-10.970409525135956
