Composition = 90% Water, 10% env
4.02,3.6,-7.826557599790691
4.02,3.8,-7.614949909922688
4.02,4.0,-7.404302778488779
4.02,4.2,-7.1940129401199755
4.02,4.4,-6.984431578789306
4.02,4.6,-6.775489175833385
4.02,4.8,-6.567097034516281
4.02,5.0,-6.359119058642128
4.02,5.2,-6.1513941988648595
4.02,5.4,-5.943842077995403
4.02,5.6,-5.73635062515106
4.02,5.8,-5.528817399829063
4.02,6.0,-5.321208844670262
4.02,6.2,-5.1134982859631135
4.02,6.4,-4.905617512834709
4.02,6.6,-4.697569853175973
4.02,6.8,-4.489407785564872
4.02,7.0,-4.28113641195786
4.02,7.2,-4.072877288936745
4.02,7.4,-3.8646442483076653
4.02,7.6,-3.656518638628507
4.02,7.8,-3.44867667590249
4.02,8.0,-3.2411783620366545
4.02,8.2,-3.034088257625206
4.02,8.4,-2.827534937686709
4.02,8.6,-2.621634919022705
4.02,8.8,-2.4164946648604086
4.02,9.0,-2.2124006228662916
4.02,9.2,-2.0098220231345905
4.02,9.4,-1.809568210316272
4.02,9.6,-1.6123805067997963
4.02,9.8,-1.4183971361848602
4.02,10.0,-1.22621693152873
4.02,10.2,-1.0320165360938325
4.02,10.4,-0.8273496121840519
4.02,10.6,-0.5996390613231866
4.02,10.8,-0.38883628960384453
4.02,11.0,-0.23185178790561317
4.02,11.2,-0.1143410276902453
4.02,11.4,-0.015039923407112972
4.02,11.6,0.0736509697296093
4.02,11.8,0.15700141354375072
4.02,12.0,0.2388126967857935
4.02,12.2,0.32111420295303517
4.02,12.4,0.40468728230638135
4.02,12.6,0.4895133845615449
4.02,12.8,0.5747684836924953
4.02,13.0,0.6611604552689574
4.02,13.2,0.7491556214749194
4.02,13.4,0.8389200833532567
4.02,13.6,0.9300146659211569
4.02,13.8,1.0223432669797439
4.02,14.0,1.1163513937495289
4.1,-1.0,-12.632035609422402
4.1,-0.8,-12.430444953914034
4.1,-0.6,-12.228794065195293
4.1,-0.4,-12.027061854818708
4.1,-0.2,-11.8252347930933
4.1,0.0,-11.623280802220508
4.1,0.2,-11.421183925977083
4.1,0.4,-11.21893782279036
4.1,0.6,-11.016554613648402
4.1,0.8,-10.814075701321396
4.1,1.0,-10.611529354157183
4.1,1.2,-10.408969445416677
4.1,1.4,-10.206375182962326
4.1,1.6,-10.003803311905608
4.1,1.8,-9.80125601161535
4.1,2.0,-9.598675464704678
4.1,2.2,-9.396058055971961
4.1,2.4,-9.193388263489709
4.1,2.6,-8.990529383821388
4.1,2.8,-8.7875150464213
4.1,3.0,-8.584164735456914
4.1,3.2,-8.380351071185677
4.1,3.4,-8.175904915783654
4.1,3.6,-7.9705762808904215
4.1,3.8,-7.764005910110146
4.1,4.0,-7.555244134054388
4.1,4.2,-7.3457000928458385
4.1,4.4,-7.134723079918968
4.1,4.6,-6.922588426710499
4.1,4.8,-6.709802586961065
4.1,5.0,-6.496958259767731
4.1,5.2,-6.284389051468406
4.1,5.4,-6.072356115155905
4.1,5.6,-5.860908673555483
4.1,5.8,-5.650066509049406
4.1,6.0,-5.439585254580365
4.1,6.2,-5.229519058158261
4.1,6.4,-5.019732695110333
4.1,6.6,-4.810105856354932
4.1,6.8,-4.600573654052678
4.1,7.0,-4.391126189832065
4.1,7.2,-4.1817343797766
4.1,7.4,-3.9724714825489023
4.1,7.6,-3.763385639956877
4.1,7.8,-3.5545455445730223
4.1,8.0,-3.3460727827443946
4.1,8.2,-3.138075760428479
4.1,8.4,-2.9306460913983132
4.1,8.6,-2.724012265719722
4.1,8.8,-2.5183036600527453
4.1,9.0,-2.3138001504114554
4.1,9.2,-2.110823924170685
4.1,9.4,-1.9098418748804027
4.1,9.6,-1.7114623736523351
4.1,9.8,-1.5158978191556947
4.1,10.0,-1.3224281860138787
4.1,10.2,-1.1291273744591117
4.1,10.4,-0.9317398589997515
4.1,10.6,-0.7221144268219855
4.1,10.8,-0.4995111141611007
4.1,11.0,-0.3080909489517062
4.1,11.2,-0.16478858303166047
4.1,11.4,-0.05039335805717857
4.1,11.6,0.04792974638638367
4.1,11.8,0.13875694905036892
4.1,12.0,0.22628037174564744
4.1,12.2,0.3123217621674492
4.1,12.4,0.3980048445271172
4.1,12.6,0.4838646575063401
4.1,12.8,0.5700197510272345
4.1,13.0,0.6572304883312675
4.1,13.2,0.7460093441757653
4.1,13.4,0.8364593046018575
4.1,13.6,0.9280912930212036
4.1,13.8,1.0208349446521487
4.1,14.0,1.1151775233486902
4.1,14.2,1.2115219400102095
4.1,14.4,1.309805642963371
4.18,-0.8,-12.526379805177536
4.18,-0.6,-12.324849463620808
4.18,-0.4,-12.123281846983387
4.18,-0.2,-11.92168218957429
4.18,0.0,-11.72004903105256
4.18,0.2,-11.518374185922223
4.18,0.4,-11.316659349462304
4.18,0.6,-11.114899216974484
4.18,0.8,-10.913085277307719
4.18,1.0,-10.711205319523462
4.18,1.2,-10.5092569846401
4.18,1.4,-10.307214770350246
4.18,1.6,-10.105066636384493
4.18,1.8,-9.902781753404602
4.18,2.0,-9.700334769791676
4.18,2.2,-9.497719435647038
4.18,2.4,-9.294895956283632
4.18,2.6,-9.091970584193652
4.18,2.8,-8.888900151955358
4.18,3.0,-8.685734678577642
4.18,3.2,-8.482528792303981
4.18,3.4,-8.279267024644472
4.18,3.6,-8.0758620157187
4.18,3.8,-7.872309753919633
4.18,4.0,-7.668419489263432
4.18,4.2,-7.46422920704016
4.18,4.4,-7.259549582445918
4.18,4.6,-7.054161204067368
4.18,4.8,-6.847689523390513
4.18,5.0,-6.639920735217012
4.18,5.2,-6.430542835862791
4.18,5.4,-6.21952886109878
4.18,5.6,-6.006985201108706
4.18,5.8,-5.793351119515209
4.18,6.0,-5.579172718177155
4.18,6.2,-5.3648859226188765
4.18,6.4,-5.150888818006699
4.18,6.6,-4.937359607343906
4.18,6.8,-4.7243206039555865
4.18,7.0,-4.511816729117268
4.18,7.2,-4.299801432041823
4.18,7.4,-4.088194227890243
4.18,7.6,-3.8770118250605976
4.18,7.8,-3.666241221660409
4.18,8.0,-3.4559965506201435
4.18,8.2,-3.246277233635493
4.18,8.4,-3.037281326603821
4.18,8.6,-2.829055014441013
4.18,8.8,-2.6218296803177057
4.18,9.0,-2.415836489176887
4.18,9.2,-2.2112631452492297
4.18,9.4,-2.0087063891176737
4.18,9.6,-1.8088842664262352
4.18,9.8,-1.6117724506655713
4.18,10.0,-1.4172200341613892
4.18,10.2,-1.224151474432018
4.18,10.4,-1.0300626213381232
4.18,10.6,-0.8304065092657802
4.18,10.8,-0.6190459205001685
4.18,11.0,-0.40624554818320335
4.18,11.2,-0.23129684000379513
4.18,11.4,-0.09564489177656846
4.18,11.6,0.015824620145748456
4.18,11.8,0.11618858580143004
4.18,12.0,0.21121042029576148
4.18,12.2,0.3020394769360728
4.18,12.4,0.39012515512036017
4.18,12.6,0.47743969433608235
4.18,12.8,0.5651377890820932
4.18,13.0,0.653594740385796
4.18,13.2,0.7430775011783487
4.18,13.4,0.8337982305678435
4.18,13.6,0.9256767298949986
4.18,13.8,1.0189047074723174
4.18,14.0,1.1137479513853514
4.18,14.2,1.2104326593613792
4.18,14.4,1.3089428729397148
4.18,14.6,1.4091338870289658
4.18,14.8,1.5108352660469613
4.18,15.0,1.6139738498504452
4.26,-0.8,-12.623032311609471
4.26,-0.6,-12.421528138054343
4.26,-0.4,-12.22000048490413
4.26,-0.2,-12.018435637661387
4.26,0.0,-11.816841600371744
4.26,0.2,-11.615216961080662
4.26,0.4,-11.413550527385437
4.26,0.6,-11.211853364082874
4.26,0.8,-11.010107696568467
4.26,1.0,-10.808327547927368
4.26,1.2,-10.6065010727987
4.26,1.4,-10.404632473758978
4.26,1.6,-10.202706056342494
4.26,1.8,-10.000732180949031
4.26,2.0,-9.798694601050704
4.26,2.2,-9.596596489000108
4.26,2.4,-9.394420955614464
4.26,2.6,-9.192163672314035
4.26,2.8,-8.989803621369482
4.26,3.0,-8.787329358501196
4.26,3.2,-8.584709264217375
4.26,3.4,-8.381877012673401
4.26,3.6,-8.178884813932696
4.26,3.8,-7.975644077764569
4.26,4.0,-7.772019505907647
4.26,4.2,-7.568232633462301
4.26,4.4,-7.364211059404243
4.26,4.6,-7.159989488597702
4.26,4.8,-6.9555468434692695
4.26,5.0,-6.750808510571696
4.26,5.2,-6.545682042336972
4.26,5.4,-6.339988079731592
4.26,5.6,-6.133538202276792
4.26,5.8,-5.925987617222798
4.26,6.0,-5.717069074399611
4.26,6.2,-5.5064939959986505
4.26,6.4,-5.294182897891186
4.26,6.6,-5.0803094717817885
4.26,6.8,-4.865308546293501
4.26,7.0,-4.6496693179691135
4.26,7.2,-4.43396972564434
4.26,7.4,-4.218532986641124
4.26,7.6,-4.003615421722836
4.26,7.8,-3.7893896485221146
4.26,8.0,-3.57590849052907
4.26,8.2,-3.3632205667772923
4.26,8.4,-3.151486070386097
4.26,8.6,-2.9403348034186343
4.26,8.8,-2.7305864902044146
4.26,9.0,-2.522710434641861
4.26,9.2,-2.316046368298102
4.26,9.4,-2.1110471141355576
4.26,9.6,-1.9083075118589496
4.26,9.8,-1.7084461963020727
4.26,10.0,-1.5117785116349238
4.26,10.2,-1.317737830540505
4.26,10.4,-1.1246807670472545
4.26,10.6,-0.9296528157623187
4.26,10.8,-0.7283418148864778
4.26,11.0,-0.5182637917444353
4.26,11.2,-0.31731307158551786
4.26,11.4,-0.1526150164943047
4.26,11.6,-0.020831690656288707
4.26,11.8,0.09239344046047702
4.26,12.0,0.1944382291722749
4.26,12.2,0.28936086249468984
4.26,12.4,0.3805265099850263
4.26,12.6,0.47005894899553113
4.26,12.8,0.5594603973086447
4.26,13.0,0.6490796764171363
4.26,13.2,0.7391248168761383
4.26,13.4,0.8303872103712997
4.26,13.6,0.9228086173695389
4.26,13.8,1.0166356319721102
4.26,14.0,1.112018761786521
4.26,14.2,1.2091050682147544
4.26,14.4,1.3078867030444432
4.26,14.6,1.4082777124505808
4.26,14.8,1.5101626269193054
4.26,15.0,1.613446245693047
4.26,15.2,1.7180165763148705
4.26,15.4,1.8238313998542521
4.34,-0.6,-12.518569227571904
4.34,-0.4,-12.316958817539764
4.34,-0.2,-12.115358373363517
4.34,0.0,-11.913751278170206
4.34,0.2,-11.712132936354495
4.34,0.4,-11.510489520490985
4.34,0.6,-11.308819460683523
4.34,0.8,-11.107114949972365
4.34,1.0,-10.905374264406687
4.34,1.2,-10.70359537793848
4.34,1.4,-10.501772990447375
4.34,1.6,-10.299907872710916
4.34,1.8,-10.097991153082361
4.34,2.0,-9.896026413878902
4.34,2.2,-9.694004118602974
4.34,2.4,-9.491927314541563
4.34,2.6,-9.28978589492214
4.34,2.8,-9.087578924192815
4.34,3.0,-8.885298760399348
4.34,3.2,-8.68294031134545
4.34,3.4,-8.480494745830208
4.34,3.6,-8.27795260201672
4.34,3.8,-8.075303616493185
4.34,4.0,-7.872411927852805
4.34,4.2,-7.669385751049982
4.34,4.4,-7.466156537425474
4.34,4.6,-7.262726093430432
4.34,4.8,-7.058986041536176
4.34,5.0,-6.854945144174276
4.34,5.2,-6.650538623489636
4.34,5.4,-6.445772789057926
4.34,5.6,-6.240617404902642
4.34,5.8,-6.035022115014398
4.34,6.0,-5.828965516756694
4.34,6.2,-5.622301598422388
4.34,6.4,-5.414859183449083
4.34,6.6,-5.206422387646674
4.34,6.8,-4.996729675390372
4.34,7.0,-4.785492753598944
4.34,7.2,-4.572591728812426
4.34,7.4,-4.3580938891580585
4.34,7.6,-4.142389051601136
4.34,7.8,-3.9259110705322637
4.34,8.0,-3.709429619591065
4.34,8.2,-3.4928530752238864
4.34,8.4,-3.2767552362919314
4.34,8.6,-3.0632264026926124
4.34,8.8,-2.8506570053131424
4.34,9.0,-2.639005204693709
4.34,9.2,-2.4285175040029334
4.34,9.4,-2.2197484862480072
4.34,9.6,-2.0134126258506266
4.34,9.8,-1.8100042261563658
4.34,10.0,-1.6100223501914122
4.34,10.2,-1.4133711584637147
4.34,10.4,-1.2192275287525545
4.34,10.6,-1.0255745125160791
4.34,10.8,-0.8287557590988359
4.34,11.0,-0.6254034746529608
4.34,11.2,-0.41907650506944083
4.34,11.4,-0.22353979217589925
4.34,11.6,-0.06669254898597551
4.34,11.8,0.05978115835224482
4.34,12.0,0.17161407536952542
4.34,12.2,0.27369771548270894
4.34,12.4,0.36901516503112397
4.34,12.6,0.46108277893773625
4.34,12.8,0.5523820670471524
4.34,13.0,0.643530321222084
4.34,13.2,0.7346284081042722
4.34,13.4,0.8263085419079154
4.34,13.6,0.9192760694933633
4.34,13.8,1.0137883732795054
4.34,14.0,1.1098610701031826
4.34,14.2,1.2074625781022965
4.34,14.4,1.3065854728774864
4.34,14.6,1.407228606236046
4.34,14.8,1.5093245738624022
4.34,15.0,1.6127896966555961
4.34,15.2,1.7175035559732517
4.34,15.4,1.8234124565851557
4.34,15.6,1.930429222998868
4.42,-0.6,-12.62044159949097
4.42,-0.4,-12.418692237112914
4.42,-0.2,-12.216796694013205
4.42,0.0,-12.01476075839521
4.42,0.2,-11.812596063885222
4.42,0.4,-11.610347857047062
4.42,0.6,-11.408077422121686
4.42,0.8,-11.20582739178043
4.42,1.0,-11.00363739232105
4.42,1.2,-10.801513887530133
4.42,1.4,-10.599450882271947
4.42,1.6,-10.39743184922731
4.42,1.8,-10.195429871665166
4.42,2.0,-9.993425668273312
4.42,2.2,-9.791403632882528
4.42,2.4,-9.589351227601906
4.42,2.6,-9.38725279563407
4.42,2.8,-9.185101462386934
4.42,3.0,-8.982892992981574
4.42,3.2,-8.780613761867896
4.42,3.4,-8.578264937537336
4.42,3.6,-8.375831560824896
4.42,3.8,-8.173313676727599
4.42,4.0,-7.97062763181238
4.42,4.2,-7.767838410310591
4.42,4.4,-7.564899994083577
4.42,4.6,-7.361795440910438
4.42,4.8,-7.158585115414583
4.42,5.0,-6.95514013896782
4.42,5.2,-6.751476656450304
4.42,5.4,-6.54760026111397
4.42,5.6,-6.343402884891061
4.42,5.8,-6.138846464868674
4.42,6.0,-5.933885660950708
4.42,6.2,-5.728411805424676
4.42,6.4,-5.522429330639407
4.42,6.6,-5.315866682742799
4.42,6.8,-5.108578542977829
4.42,7.0,-4.9005861764125225
4.42,7.2,-4.691686054905523
4.42,7.4,-4.481737457105805
4.42,7.6,-4.270524105290163
4.42,7.8,-4.057869629077019
4.42,8.0,-3.8440481286818136
4.42,8.2,-3.6272816387788316
4.42,8.4,-3.4107170066073405
4.42,8.6,-3.1954181567860047
4.42,8.8,-2.979860047109634
4.42,9.0,-2.7646901747893646
4.42,9.2,-2.5502299451124166
4.42,9.4,-2.3372860147377863
4.42,9.6,-2.1266396965713548
4.42,9.8,-1.9189783327399887
4.42,10.0,-1.714793180488666
4.42,10.2,-1.5144710130068084
4.42,10.4,-1.3176584967867817
4.42,10.6,-1.1224895664565746
4.42,10.8,-0.9265456399242996
4.42,11.0,-0.7267741054219026
4.42,11.2,-0.5210395344170032
4.42,11.4,-0.3158219848630106
4.42,11.6,-0.1330036434444029
4.42,11.8,0.017783469854586904
4.42,12.0,0.14338510784846825
4.42,12.2,0.2537563544180502
4.42,12.4,0.3544008216430654
4.42,12.6,0.4499698180320579
4.42,12.8,0.5435692340600198
4.42,13.0,0.63637110662359
4.42,13.2,0.7287814180740172
4.42,13.4,0.8214095919439015
4.42,13.6,0.9151236456589661
4.42,13.8,1.0104066513783911
4.42,14.0,1.107230200243818
4.42,14.2,1.2054243833470892
4.42,14.4,1.304977552033471
4.42,14.6,1.4059473568866774
4.42,14.8,1.5083208818839393
4.42,15.0,1.6119898346546866
4.42,15.2,1.7168644009411933
4.42,15.4,1.822910357481007
4.42,15.6,1.9300331511603561
4.5,-0.4,-12.515870836967013
4.5,-0.2,-12.314444220275602
4.5,0.0,-12.112988638330188
4.5,0.2,-11.911490441371235
4.5,0.4,-11.709956776400666
4.5,0.6,-11.508369281175376
4.5,0.8,-11.306718221315032
4.5,1.0,-11.104997618689762
4.5,1.2,-10.903189503393724
4.5,1.4,-10.701259540041152
4.5,1.6,-10.4991834558276
4.5,1.8,-10.296955652714809
4.5,2.0,-10.094568711269904
4.5,2.2,-9.8920408446917
4.5,2.4,-9.68942577951299
4.5,2.6,-9.486781039605575
4.5,2.8,-9.284138729858153
4.5,3.0,-9.081535498118992
4.5,3.2,-8.878972579009254
4.5,3.4,-8.67644202082047
4.5,3.6,-8.473906176030555
4.5,3.8,-8.271354318097679
4.5,4.0,-8.068711608045534
4.5,4.2,-7.865981704218983
4.5,4.4,-7.663169074596088
4.5,4.6,-7.46022286158066
4.5,4.8,-7.257162102031171
4.5,5.0,-7.0539665479369535
4.5,5.2,-6.8505934524270415
4.5,5.4,-6.647018443943215
4.5,5.6,-6.443228227412009
4.5,5.8,-6.2391980523619175
4.5,6.0,-6.034897970695614
4.5,6.2,-5.830268064588151
4.5,6.4,-5.625267668916717
4.5,6.6,-5.4198588615404475
4.5,6.8,-5.2139195647893235
4.5,7.0,-5.007407316557226
4.5,7.2,-4.800249291100116
4.5,7.4,-4.592357584191688
4.5,7.6,-4.383518415940291
4.5,7.8,-4.174172507973664
4.5,8.0,-3.9627595643944344
4.5,8.2,-3.749149425963894
4.5,8.4,-3.5364103086215692
4.5,8.6,-3.322762441705935
4.5,8.8,-3.10821483694092
4.5,9.0,-2.8930486284535104
4.5,9.2,-2.677439098610103
4.5,9.4,-2.462120585687919
4.5,9.6,-2.2480358440707047
4.5,9.8,-2.0363714141269185
4.5,10.0,-1.8278363600012293
4.5,10.2,-1.6229648262874783
4.5,10.4,-1.4218000277169585
4.5,10.6,-1.223096645230157
4.5,10.8,-1.0251167130652972
4.5,11.0,-0.8262374720817561
4.5,11.2,-0.6242429363889216
4.5,11.4,-0.4189099440157343
4.5,11.6,-0.22075588320283862
4.5,11.8,-0.046641782945915325
4.5,12.0,0.09774693772256719
4.5,12.2,0.22217216352844985
4.5,12.4,0.3331163950704274
4.5,12.6,0.4357842110686837
4.5,12.8,0.533354030593594
4.5,13.0,0.6280909499102736
4.5,13.2,0.7217644188883882
4.5,13.4,0.8155320873560891
4.5,13.6,0.910241944784783
4.5,13.8,1.0064050763576509
4.5,14.0,1.1040604256156075
4.5,14.2,1.202941222406165
4.5,14.4,1.3030271434023217
4.5,14.6,1.4044079581663853
4.5,14.8,1.5070933667113298
4.5,15.0,1.6110149364347297
4.5,15.2,1.716101797655337
4.5,15.4,1.8222884617342798
4.5,15.6,1.9295445103291684
4.58,-0.4,-12.611910353970325
4.58,-0.2,-12.4105415636522
4.58,0.0,-12.209144925416846
4.58,0.2,-12.007718969683408
4.58,0.4,-11.806258757167871
4.58,0.6,-11.604770863437782
4.58,0.8,-11.403250097116995
4.58,1.0,-11.20169062323334
4.58,1.2,-11.000095065879279
4.58,1.4,-10.798461706230203
4.58,1.6,-10.596780318257498
4.58,1.8,-10.395053016284722
4.58,2.0,-10.193273335970694
4.58,2.2,-9.991434692792986
4.58,2.4,-9.789521890911885
4.58,2.6,-9.587523564817408
4.58,2.8,-9.385420031680091
4.58,3.0,-9.183187552813438
4.58,3.2,-8.98079919816567
4.58,3.4,-8.778234033735298
4.58,3.6,-8.575481290657315
4.58,3.8,-8.372548321978604
4.58,4.0,-8.169412143085173
4.58,4.2,-7.966227240749302
4.58,4.4,-7.762969251191217
4.58,4.6,-7.559699457291734
4.58,4.8,-7.356417023837016
4.58,5.0,-7.153083942509862
4.58,5.2,-6.9497030932797905
4.58,5.4,-6.746204875029026
4.58,5.6,-6.542554534557082
4.58,5.8,-6.338758675813862
4.58,6.0,-6.134750659755305
4.58,6.2,-5.930500379453619
4.58,6.4,-5.72594618016037
4.58,6.6,-5.521091042909373
4.58,6.8,-5.315832447575021
4.58,7.0,-5.110203268951407
4.58,7.2,-4.904069353342393
4.58,7.4,-4.697419953248404
4.58,7.6,-4.49011864110126
4.58,7.8,-4.282236153007741
4.58,8.0,-4.073584929864697
4.58,8.2,-3.8624098547049175
4.58,8.4,-3.6511609701730507
4.58,8.6,-3.4398215762908855
4.58,8.8,-3.2274778114574483
4.58,9.0,-3.014312109186791
4.58,9.2,-2.800356438012779
4.58,9.4,-2.5858814324263197
4.58,9.6,-2.371474171392733
4.58,9.8,-2.1579654342263463
4.58,10.0,-1.9462558553306433
4.58,10.2,-1.7373580774473694
4.58,10.4,-1.5315821404767629
4.58,10.6,-1.3285322002622078
4.58,10.8,-1.1277270552099976
4.58,11.0,-0.9273369072874589
4.58,11.2,-0.726508448452545
4.58,11.4,-0.5241497525136337
4.58,11.6,-0.3210424152067405
4.58,11.8,-0.12944985234666703
4.58,12.0,0.03552457082277195
4.58,12.2,0.17783431171731592
4.58,12.4,0.3012754139121598
4.58,12.6,0.41207539682600186
4.58,12.8,0.5154228910292743
4.58,13.0,0.6144702119749761
4.58,13.2,0.7114692769846053
4.58,13.4,0.8077429280257679
4.58,13.6,0.9042971487658509
4.58,13.8,1.0017360550766168
4.58,14.0,1.1002923887077776
4.58,14.2,1.1999113266436008
4.58,14.4,1.3006468623118028
4.58,14.6,1.4025547638027984
4.58,14.8,1.5056320874706193
4.58,15.0,1.6098402982848277
4.58,15.2,1.7151707266044578
4.58,15.4,1.8215477672604579
4.58,15.6,1.9289520499347916
4.66,-0.4,-12.707524679070717
4.66,-0.2,-12.506213302627552
4.66,0.0,-12.30487450404582
4.66,0.2,-12.10350724766259
4.66,0.4,-11.902110696117399
4.66,0.6,-11.700683465810446
4.66,0.8,-11.499224308932002
4.66,1.0,-11.297731595415975
4.66,1.2,-11.096203973578067
4.66,1.4,-10.89463979449564
4.66,1.6,-10.693037459627257
4.66,1.8,-10.49139096584506
4.66,2.0,-10.289706263234827
4.66,2.2,-10.087977054735957
4.66,2.4,-9.886197204816078
4.66,2.6,-9.684367814909452
4.66,2.8,-9.48248613909404
4.66,3.0,-9.280540854579186
4.66,3.2,-9.078536498384139
4.66,3.4,-8.876457199333789
4.66,3.6,-8.67429846692058
4.66,3.8,-8.472043084704472
4.66,4.0,-8.269639928804674
4.66,4.2,-8.067116406365924
4.66,4.4,-7.864399626513784
4.66,4.6,-7.661530586090288
4.66,4.8,-7.458408089529455
4.66,5.0,-7.2550585877247435
4.66,5.2,-7.05144900155412
4.66,5.4,-6.847644084921755
4.66,5.6,-6.643687040455043
4.66,5.8,-6.439605433582033
4.66,6.0,-6.235383145966887
4.66,6.2,-6.031026066872974
4.66,6.4,-5.826547824749633
4.66,6.6,-5.62184477603608
4.66,6.8,-5.41690983740872
4.66,7.0,-5.21165840199519
4.66,7.2,-5.006051540005589
4.66,7.4,-4.800045451145753
4.66,7.6,-4.593571615440146
4.66,7.8,-4.386527606185489
4.66,8.0,-4.179137321210067
4.66,8.2,-3.9702581090865663
4.66,8.4,-3.7601833812875634
4.66,8.6,-3.5503706799551367
4.66,8.8,-3.3397459560693328
4.66,9.0,-3.128379889644768
4.66,9.2,-2.9162890460463875
4.66,9.4,-2.7034968624896303
4.66,9.6,-2.4902810024254807
4.66,9.8,-2.2772031277729035
4.66,10.0,-2.064721025071392
4.66,10.2,-1.8535803126346624
4.66,10.4,-1.6447897543920686
4.66,10.6,-1.4381244705036207
4.66,10.8,-1.2339935124436234
4.66,11.0,-1.0318434549617037
4.66,11.2,-0.8297211562222119
4.66,11.4,-0.6279078108916681
4.66,11.6,-0.4260031665454455
4.66,11.8,-0.22633410434111625
4.66,12.0,-0.041726141940113856
4.66,12.2,0.11898547692852644
4.66,12.4,0.2577000117816016
4.66,12.6,0.3803427420900242
4.66,12.8,0.4920321209248083
4.66,13.0,0.5971695314257759
4.66,13.2,0.6985187996008712
4.66,13.4,0.7980005083349679
4.66,13.6,0.8969100703685629
4.66,13.8,0.9960646645657991
4.66,14.0,1.0958089327949165
4.66,14.2,1.1962909535558919
4.66,14.4,1.2977310393553725
4.66,14.6,1.4002667107440678
4.66,14.8,1.5038251753549137
4.66,15.0,1.6084136967297031
4.66,15.2,1.7140379182814072
4.66,15.4,1.8206493580338112
4.66,15.6,1.9282244775628345
4.74,-0.2,-12.601269301652554
4.74,0.0,-12.399999663077661
4.74,0.2,-12.198698847853302
4.74,0.4,-11.99737671668137
4.74,0.6,-11.796021216338987
4.74,0.8,-11.594634507018561
4.74,1.0,-11.393215475905722
4.74,1.2,-11.191758765258863
4.74,1.4,-10.990274351933378
4.74,1.6,-10.788749234444992
4.74,1.8,-10.58718537769278
4.74,2.0,-10.385580937455991
4.74,2.2,-10.183929938236176
4.74,2.4,-9.98224153375062
4.74,2.6,-9.780501887452244
4.74,2.8,-9.578712184064784
4.74,3.0,-9.376865655752585
4.74,3.2,-9.1749669102994
4.74,3.4,-8.973008627666491
4.74,3.6,-8.770982991768228
4.74,3.8,-8.568889626139935
4.74,4.0,-8.366687698620506
4.74,4.2,-8.164407968752274
4.74,4.4,-7.962040458098613
4.74,4.6,-7.7595748668543765
4.74,4.8,-7.556966687958536
4.74,5.0,-7.35423223764431
4.74,5.2,-7.151349840049469
4.74,5.4,-6.9482633056993865
4.74,5.6,-6.744973952823157
4.74,5.8,-6.541440981169928
4.74,6.0,-6.337568146117786
4.74,6.2,-6.133394424171471
4.74,6.4,-5.928947450949032
4.74,6.6,-5.724112384710243
4.74,6.8,-5.519101014274165
4.74,7.0,-5.313866792228874
4.74,7.2,-5.108258888747342
4.74,7.4,-4.90238982162639
4.74,7.6,-4.6961743772142235
4.74,7.8,-4.489565675853955
4.74,8.0,-4.282664922212662
4.74,8.2,-4.075103776031632
4.74,8.4,-3.8661362954640435
4.74,8.6,-3.6571052059781413
4.74,8.8,-3.4477293666249436
4.74,9.0,-3.2376603150631613
4.74,9.2,-3.0270187501388097
4.74,9.4,-2.815726866468156
4.74,9.6,-2.6038902142993945
4.74,9.8,-2.3918361782900095
4.74,10.0,-2.1798744929440623
4.74,10.2,-1.96847815072907
4.74,10.4,-1.7581642718561612
4.74,10.6,-1.5495423818465626
4.74,10.8,-1.342894561664339
4.74,11.0,-1.1385606728229107
4.74,11.2,-0.9355856709225261
4.74,11.4,-0.7323752050859935
4.74,11.6,-0.5300221816955756
4.74,11.8,-0.3293970814412575
4.74,12.0,-0.1345812698435833
4.74,12.2,0.044729700255855986
4.74,12.4,0.20221643459528008
4.74,12.6,0.3384283773898502
4.74,12.8,0.46090881683857476
4.74,13.0,0.5740144476639745
4.74,13.2,0.6812609930027866
4.74,13.4,0.7851236199501165
4.74,13.6,0.8872573029236738
4.74,13.8,0.9887202646888205
4.74,14.0,1.0901460476652831
4.74,14.2,1.1918760530695125
4.74,14.4,1.294183658109578
4.74,14.6,1.3973977700138984
4.74,14.8,1.5015542215428037
4.74,15.0,1.6066344779677162
4.74,15.2,1.7126234221585452
4.74,15.4,1.8195287606285462
4.74,15.6,1.9273384441113788
4.82,0.0,-12.494557803046275
4.82,0.2,-12.293341210244055
4.82,0.4,-12.09209658936688
4.82,0.6,-11.890823252105546
4.82,0.8,-11.689519804038751
4.82,1.0,-11.488185160404646
4.82,1.2,-11.286817803589296
4.82,1.4,-11.085416318819403
4.82,1.6,-10.883979285732535
4.82,1.8,-10.682504999679841
4.82,2.0,-10.480991644182373
4.82,2.2,-10.279437328313687
4.82,2.4,-10.077839768312872
4.82,2.6,-9.876196798305829
4.82,2.8,-9.674506036210133
4.82,3.0,-9.472764739250037
4.82,3.2,-9.270969990101085
4.82,3.4,-9.069118541521247
4.82,3.6,-8.867206967746252
4.82,3.8,-8.665231312026595
4.82,4.0,-8.463156259041414
4.82,4.2,-8.26100798688525
4.82,4.4,-8.058784776260376
4.82,4.6,-7.8564732190244415
4.82,4.8,-7.654039020215892
4.82,5.0,-7.45153434206727
4.82,5.2,-7.2488913703135305
4.82,5.4,-7.046128696120575
4.82,5.6,-6.8432320977723915
4.82,5.8,-6.64015311356055
4.82,6.0,-6.436902758748871
